"groep_100","jaar","groep_titel","log_index","n_soorten","msi","periode","log_msi","gam_fit_log","gam_fit_se","gam_fit_msi","gam_fit_lower","gam_fit_upper"
200,1999,"Rietvogels",4.77870518335422,18,118.95023154892,"Landelijk",4.77870518335422,4.82009390168844,0.0211341117421885,123.976731857706,118.946170576396,129.220049436107
200,2000,"Rietvogels",4.93031664189439,19,138.423336028734,"Landelijk",4.93031664189439,4.85132198054091,0.0210432264747581,127.909371826528,122.741099717207,133.295264901097
200,2001,"Rietvogels",4.85543667330239,20,128.436763876942,"Landelijk",4.85543667330239,4.87939205817776,0.0208027043188937,131.550664420139,126.294787498963,137.025269625811
200,2002,"Rietvogels",5.00030604135653,20,148.45858661811,"Landelijk",5.00030604135653,4.90318758403041,0.020647829367197,134.718522606124,129.37534600757,140.282371357792
200,2003,"Rietvogels",4.99358869384113,20,147.464680643378,"Landelijk",4.99358869384113,4.92209523290821,0.0207070883321822,137.289966501066,131.829489292526,142.976620807802
200,2004,"Rietvogels",4.9357557632434,20,139.178288629122,"Landelijk",4.9357557632434,4.93614985043006,0.0208373384212209,139.233147818273,133.661257083764,145.037312040512
200,2005,"Rietvogels",4.94343792440563,20,140.251596054478,"Landelijk",4.94343792440563,4.9460645572822,0.020829573414009,140.620469743467,134.995115106942,146.48023741606
200,2006,"Rietvogels",4.96559572855694,20,143.393948703811,"Landelijk",4.96559572855694,4.95313096237082,0.0206832009994705,141.61767010777,135.991432633772,147.47667627536
200,2007,"Rietvogels",4.97134533758911,21,144.220782554337,"Landelijk",4.97134533758911,4.95900379111827,0.0205938961622785,142.451813424879,136.81638270589,148.319366048865
200,2008,"Rietvogels",4.9243022153145,21,137.593297641818,"Landelijk",4.9243022153145,4.96541243397653,0.0206832009994705,143.3676677788,137.671905771115,149.299074849046
200,2009,"Rietvogels",4.94754862023443,21,140.829314303846,"Landelijk",4.94754862023443,4.97386110669066,0.0208295734140089,144.584065519313,138.800151948121,150.608999404456
200,2010,"Rietvogels",4.86941661051032,21,130.244911215869,"Landelijk",4.86941661051032,4.98538363661538,0.0208373384212208,146.259674831119,140.40659358004,152.356751462031
200,2011,"Rietvogels",4.99185355491426,21,147.209030793799,"Landelijk",4.99185355491426,5.00040640980223,0.0207070883321821,148.473487923498,142.568204984469,154.623372150688
200,2012,"Rietvogels",5.07551462076162,21,160.054538177375,"Landelijk",5.07551462076162,5.01874650853018,0.020647829367197,151.221629918441,145.223910684704,157.467053788674
200,2013,"Rietvogels",5.00182383571399,21,148.684087311745,"Landelijk",5.00182383571399,5.03973842253021,0.0208027043188937,154.429614434375,148.259649044771,160.856348763837
200,2014,"Rietvogels",5.09968876927734,21,163.970866586291,"Landelijk",5.09968876927734,5.0624510341373,0.0210432264747581,157.977249813472,151.594063011292,164.629214118822
200,2015,"Rietvogels",5.07291982418351,21,159.639767564805,"Landelijk",5.07291982418351,5.08593556152128,0.0211341117421886,161.731177946888,155.168667469567,168.571235073719
200,2016,"Rietvogels",5.18307280906371,21,178.229636059693,"Landelijk",5.18307280906371,5.10944052999807,0.0210496672238152,165.577693203098,158.885399142765,172.551868418223
200,2017,"Rietvogels",5.0862988613436,21,161.78994552958,"Landelijk",5.0862988613436,5.13254267591132,0.0210141033916792,169.447420627713,162.61005486885,176.572281342274
200,2018,"Rietvogels",5.15297908950125,21,172.945945082257,"Landelijk",5.15297908950125,5.15516900164601,0.0211845399368385,173.325096510412,166.275708199875,180.673349135471
200,2019,"Rietvogels",5.15250912202841,21,172.864685209752,"Landelijk",5.15250912202841,5.17751719478867,0.0214122028540581,177.242206378318,169.957648100972,184.83898825895
200,2020,"Rietvogels",5.23535819673433,21,187.796362341751,"Landelijk",5.23535819673433,5.19991002179015,0.0215631831669032,181.255932057107,173.754986407798,189.080691064507
200,2021,"Rietvogels",5.28477067837255,21,197.308931054499,"Landelijk",5.28477067837255,5.22263615891322,0.0221847638964883,185.422343118093,177.532558750765,193.662760055587
200,2022,"Rietvogels",5.21637197631765,21,184.264454103902,"Landelijk",5.21637197631765,5.24583102460608,0.0246231920218937,189.773456130339,180.832207015821,199.1568053389
