"group_code","groep_titel","analysis_mode","msi_variant","weggelaten_soort_id","weggelaten_soort","baseline_trend_pct_per_jaar","loso_trend_pct_per_jaar","verschil_procentpunt","richtingsomslag"
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",4,"Geoorde Fuut",-1.92312523953282,-2.05484940425829,-0.131724164725466,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",17,"Knobbelzwaan",-1.92312523953282,-2.09441199479653,-0.171286755263711,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",29,"Bergeend",-1.92312523953282,-1.84236652734033,0.0807587121924858,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",34,"Krakeend",-1.92312523953282,-2.03878362507232,-0.115658385539497,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",35,"Wintertaling",-1.92312523953282,-1.80980337772052,0.113321861812299,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",36,"Wilde Eend",-1.92312523953282,-1.92165358148652,0.00147165804630367,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",39,"Zomertaling",-1.92312523953282,-2.02030523541872,-0.0971799958858988,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",40,"Slobeend",-1.92312523953282,-1.79328576739379,0.129839472139026,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",42,"Tafeleend",-1.92312523953282,-2.022477620053,-0.099352380520179,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",44,"Kuifeend",-1.92312523953282,-1.91114756971111,0.0119776698217056,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",77,"Waterhoen",-1.92312523953282,-1.92893118463708,-0.00580594510426469,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",78,"Meerkoet",-1.92312523953282,-1.98714050661191,-0.0640152670790872,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",80,"Scholekster",-1.92312523953282,-1.77484159729738,0.148283642235436,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",84,"Kleine Plevier",-1.92312523953282,-1.97888836586237,-0.0557631263295555,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",88,"Kievit",-1.92312523953282,-1.9197926975693,0.00333254196351884,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",94,"Houtsnip",-1.92312523953282,-1.90001694809656,0.0231082914362579,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",97,"Wulp",-1.92312523953282,-1.44007912628,0.483046113252816,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",98,"Tureluur",-1.92312523953282,-1.97274820013646,-0.0496229606036458,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",107,"Kleine Mantelmeeuw",-1.92312523953282,-1.45903841843982,0.464086821093002,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",108,"Zilvermeeuw",-1.92312523953282,-1.30807967085391,0.615045568678907,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",132,"Ransuil",-1.92312523953282,-1.8761967413307,0.0469284982021145,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",148,"Boomleeuwerik",-1.92312523953282,-2.11391055025788,-0.190785310725061,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",150,"Veldleeuwerik",-1.92312523953282,-1.85863763081795,0.0644876087148694,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",155,"Boompieper",-1.92312523953282,-1.97103941168791,-0.0479141721550946,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",156,"Graspieper",-1.92312523953282,-2.12824540948998,-0.205120169957163,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",158,"Gele Kwikstaart",-1.92312523953282,-1.88713611449035,0.0359891250424682,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",166,"Roodborst",-1.92312523953282,-1.97534538087082,-0.0522201413379997,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",167,"Nachtegaal",-1.92312523953282,-2.0092139302348,-0.0860886907019798,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",170,"Gekraagde Roodstaart",-1.92312523953282,-1.95450908794926,-0.0313838484164441,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",171,"Paapje",-1.92312523953282,-1.56016932870003,0.362955910832785,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",172,"Roodborsttapuit",-1.92312523953282,-2.06166223033002,-0.1385369907972,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",175,"Merel",-1.92312523953282,-1.97334753266406,-0.0502222931312413,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",182,"Sprinkhaanrietzanger",-1.92312523953282,-2.00553178851134,-0.0824065489785197,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",186,"Rietzanger",-1.92312523953282,-2.08225126790907,-0.159126028376255,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",198,"Tjiftjaf",-1.92312523953282,-2.21111864625424,-0.287993406721421,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",200,"Fitis",-1.92312523953282,-1.98400258058105,-0.0608773410482266,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",212,"Zwarte Mees",-1.92312523953282,-2.00145059418104,-0.0783253546482232,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",251,"Rietgors",-1.92312523953282,-1.97704617880939,-0.0539209392765749,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",27,"Nijlgans",-2.72747041123899,-2.89865764030138,-0.171187229062397,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",29,"Bergeend",-2.72747041123899,-2.55321855127043,0.174251859968555,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",36,"Wilde Eend",-2.72747041123899,-2.74616440205723,-0.0186939908182415,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",64,"Torenvalk",-2.72747041123899,-2.58104447867485,0.146425932564132,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",122,"Holenduif",-2.72747041123899,-2.7304875285885,-0.00301711734951304,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",131,"Bosuil",-2.72747041123899,-2.7777443903485,-0.0502739791095164,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",142,"Groene Specht",-2.72747041123899,-2.85864165339745,-0.131171242158468,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",144,"Grote Bonte Specht",-2.72747041123899,-3.01538020534434,-0.287909794105357,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",146,"Kleine Bonte Specht",-2.72747041123899,-3.0035264272036,-0.27605601596461,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",151,"Oeverzwaluw",-2.72747041123899,-2.80490918673908,-0.0774387755000938,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",162,"Witte Kwikstaart",-2.72747041123899,-2.89321886149122,-0.165748450252234,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",169,"Zwarte Roodstaart",-2.72747041123899,-2.70422471384957,0.023245697389418,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",170,"Gekraagde Roodstaart",-2.72747041123899,-2.84502298363228,-0.117552572393298,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",173,"Tapuit",-2.72747041123899,-2.12057210424856,0.606898306990422,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",203,"Grauwe Vliegenvanger",-2.72747041123899,-2.70574881404168,0.0217215971973106,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",205,"Bonte Vliegenvanger",-2.72747041123899,-2.36179222230011,0.365678188938878,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",208,"Glanskop",-2.72747041123899,-2.88512400024559,-0.157653589006601,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",209,"Matkop",-2.72747041123899,-2.55002715210422,0.177443259134769,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",210,"Kuifmees",-2.72747041123899,-2.73410961557257,-0.00663920433358056,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",212,"Zwarte Mees",-2.72747041123899,-2.89330745311969,-0.165837041880701,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",213,"Pimpelmees",-2.72747041123899,-3.01010877431215,-0.282638363073162,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",214,"Koolmees",-2.72747041123899,-2.87027556765598,-0.142805156416992,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",215,"Boomklever",-2.72747041123899,-2.06627722102278,0.661193190216203,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",217,"Boomkruiper",-2.72747041123899,-3.07618648247235,-0.348716071233368,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",224,"Kauw",-2.72747041123899,-2.83008889110797,-0.102618479868988,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",229,"Spreeuw",-2.72747041123899,-2.76421998981375,-0.0367495785747685,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",231,"Huismus",-2.72747041123899,-2.75147953410678,-0.0240091228677963,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","robuust",232,"Ringmus",-2.72747041123899,-2.32876334086967,0.39870707036932,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",39,"Zomertaling",-1.20455895403065,-1.3208105064917,-0.116251552461044,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",40,"Slobeend",-1.20455895403065,-1.09052743095089,0.114031523079761,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",66,"Boomvalk",-1.20455895403065,-1.02953371296572,0.17502524106493,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",84,"Kleine Plevier",-1.20455895403065,-1.28074041594709,-0.0761814619164358,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",98,"Tureluur",-1.20455895403065,-1.23728859568168,-0.0327296416510303,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",125,"Tortelduif",-1.20455895403065,-0.916502444941547,0.288056509089107,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",127,"Koekoek",-1.20455895403065,-1.386433350524,-0.181874396493342,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",151,"Oeverzwaluw",-1.20455895403065,-1.26233340217882,-0.0577744481481623,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",152,"Boerenzwaluw",-1.20455895403065,-1.03946468483016,0.165094269200494,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",155,"Boompieper",-1.20455895403065,-1.24053271143294,-0.0359737574022856,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",158,"Gele Kwikstaart",-1.20455895403065,-1.15743937099331,0.0471195830373472,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",167,"Nachtegaal",-1.20455895403065,-1.29575682319125,-0.0911978691605975,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",170,"Gekraagde Roodstaart",-1.20455895403065,-1.26426387340028,-0.0597049193696297,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",171,"Paapje",-1.20455895403065,-0.637868713977774,0.566690240052881,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",182,"Sprinkhaanrietzanger",-1.20455895403065,-1.28938947305529,-0.0848305190246368,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",186,"Rietzanger",-1.20455895403065,-1.41102930807285,-0.206470354042199,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",187,"Bosrietzanger",-1.20455895403065,-1.39144364726916,-0.186884693238509,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",188,"Kleine Karekiet",-1.20455895403065,-1.44144860100849,-0.236889646977834,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",190,"Spotvogel",-1.20455895403065,-1.16694531797925,0.0376136360514034,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",192,"Braamsluiper",-1.20455895403065,-1.40444908727758,-0.199890133246927,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",193,"Grasmus",-1.20455895403065,-1.31431947892319,-0.109760524892533,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",194,"Tuinfluiter",-1.20455895403065,-1.49886203605639,-0.294303082025738,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",200,"Fitis",-1.20455895403065,-1.25764043395216,-0.0530814799215018,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",203,"Grauwe Vliegenvanger",-1.20455895403065,-1.09390010580348,0.110658848227174,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",205,"Bonte Vliegenvanger",-1.20455895403065,-0.668617070409971,0.535941883620683,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",218,"Wielewaal",-1.20455895403065,-1.33862631256768,-0.134067358537027,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","robuust",219,"Grauwe Klauwier",-1.20455895403065,-1.08287579710464,0.121683156926011,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","robuust",66,"Boomvalk",-5.13487204287651,-5.2554941755078,-0.120622132631288,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","robuust",151,"Oeverzwaluw",-5.13487204287651,-5.65302545754324,-0.518153414666722,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","robuust",152,"Boerenzwaluw",-5.13487204287651,-5.53316888962768,-0.398296846751167,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","robuust",169,"Zwarte Roodstaart",-5.13487204287651,-5.30118952506041,-0.166317482183898,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","robuust",203,"Grauwe Vliegenvanger",-5.13487204287651,-5.63052213555064,-0.495650092674127,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","robuust",205,"Bonte Vliegenvanger",-5.13487204287651,-3.54410111111889,1.59077093175762,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","robuust",219,"Grauwe Klauwier",-5.13487204287651,-4.97812996711864,0.156742075757876,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",34,"Krakeend",-1.70873147891158,-1.7754307084197,-0.0666992295081159,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",35,"Wintertaling",-1.70873147891158,-1.61307693050387,0.0956545484077198,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",36,"Wilde Eend",-1.70873147891158,-1.7083022885833,0.000429190328288254,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",72,"Waterral",-1.70873147891158,-1.85737620264603,-0.148644723734448,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",77,"Waterhoen",-1.70873147891158,-1.7089193094643,-0.000187830552711432,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",78,"Meerkoet",-1.70873147891158,-1.7402419423771,-0.0315104634655117,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",122,"Holenduif",-1.70873147891158,-1.63188039132105,0.0768510875905348,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",123,"Houtduif",-1.70873147891158,-1.72682262766533,-0.0180911487537405,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",124,"Turkse Tortel",-1.70873147891158,-1.73168791382312,-0.0229564349115363,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",125,"Tortelduif",-1.70873147891158,-1.49130820914852,0.217423269763062,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",144,"Grote Bonte Specht",-1.70873147891158,-1.93361113185643,-0.224879652944843,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",150,"Veldleeuwerik",-1.70873147891158,-1.62961657546928,0.0791149034423011,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",165,"Heggenmus",-1.70873147891158,-1.76153447625012,-0.0528029973385302,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",166,"Roodborst",-1.70873147891158,-1.77244682763573,-0.0637153487241471,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",169,"Zwarte Roodstaart",-1.70873147891158,-1.67499205857498,0.0337394203366093,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",172,"Roodborsttapuit",-1.70873147891158,-1.78050800453314,-0.0717765256215586,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",179,"Grote Lijster",-1.70873147891158,-1.685792820679,0.0229386582325852,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",207,"Staartmees",-1.70873147891158,-1.81788307921341,-0.109151600301827,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",208,"Glanskop",-1.70873147891158,-1.76886106396442,-0.0601295850528372,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",209,"Matkop",-1.70873147891158,-1.59821391276456,0.110517566147028,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",210,"Kuifmees",-1.70873147891158,-1.67830978109403,0.0304216978175509,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",212,"Zwarte Mees",-1.70873147891158,-1.80269256518895,-0.093961086277361,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",213,"Pimpelmees",-1.70873147891158,-1.83373834684371,-0.12500686793212,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",214,"Koolmees",-1.70873147891158,-1.78556300568332,-0.0768315267717368,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",215,"Boomklever",-1.70873147891158,-0.968879805944112,0.739851672967473,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",222,"Gaai",-1.70873147891158,-1.8939896564573,-0.185258177545711,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",223,"Ekster",-1.70873147891158,-1.73722855062375,-0.0284970717121635,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",224,"Kauw",-1.70873147891158,-1.74839475229586,-0.0396632733842717,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",226,"Zwarte Kraai",-1.70873147891158,-1.78697184513634,-0.0782403662247577,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",231,"Huismus",-1.70873147891158,-1.70196690883102,0.00676457008056408,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",232,"Ringmus",-1.70873147891158,-1.2641382558558,0.444593223055789,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",233,"Vink",-1.70873147891158,-1.98900695123722,-0.280275472325631,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",236,"Groenling",-1.70873147891158,-1.78156924468078,-0.0728377657691959,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",237,"Putter",-1.70873147891158,-1.88209640491918,-0.173364926007591,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",239,"Kneu",-1.70873147891158,-1.75236500825275,-0.0436335293411694,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",240,"Barmsijs",-1.70873147891158,-1.38098557159633,0.327745907315258,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",246,"Goudvink",-1.70873147891158,-1.79586415069724,-0.0871326717856502,FALSE
"fg_v1_zaad","Zaadeters","gewogen","robuust",251,"Rietgors",-1.70873147891158,-1.72085769525964,-0.0121262163480518,FALSE
