"chart_id","chart_title","jaar","dichtheid","territoria","oppervlakte_km2"
"100","Watervogels",1958,13.927,243,17.4483
"100","Watervogels",1959,25.275,441,17.4483
"100","Watervogels",1960,26.391,461,17.4683
"100","Watervogels",1961,28.828,503,17.4483
"100","Watervogels",1962,30.318,529,17.4483
"100","Watervogels",1963,23.952,416,17.3683
"100","Watervogels",1964,38.8,677,17.4483
"100","Watervogels",1965,44.929,798,17.7613
"100","Watervogels",1966,46.465,829,17.8413
"100","Watervogels",1967,47.091,851,18.0713
"100","Watervogels",1968,42.114,760,18.0463
"100","Watervogels",1969,34.799,628,18.0463
"100","Watervogels",1970,41.668,753,18.0713
"100","Watervogels",1971,40.418,730,18.0613
"100","Watervogels",1972,41.843,757,18.0913
"100","Watervogels",1973,53.686,975,18.1613
"100","Watervogels",1974,43.195,824,19.0763
"100","Watervogels",1975,46.486,884,19.0163
"100","Watervogels",1976,50.577,959,18.9613
"100","Watervogels",1977,46.95,890,18.9563
"100","Watervogels",1978,55.669,1055,18.9513
"100","Watervogels",1979,62.951,1193,18.9513
"100","Watervogels",1980,72.536,1379,19.0113
"100","Watervogels",1981,102.15,1942,19.0113
"100","Watervogels",1982,132.744,2515,18.9463
"100","Watervogels",1983,137.618,2624,19.0673
"100","Watervogels",1984,87.739,1643,18.72608657
"100","Watervogels",1985,33.91,635,18.72608657
"100","Watervogels",1986,35.138,658,18.72608657
"100","Watervogels",1987,36.473,683,18.72608657
"100","Watervogels",1988,33.002,618,18.72608657
"100","Watervogels",1989,35.138,658,18.72608657
"100","Watervogels",1990,41.493,777,18.72608657
"100","Watervogels",1991,37.968,711,18.72608657
"100","Watervogels",1992,49.129,920,18.72608657
"100","Watervogels",1993,50.998,955,18.72608657
"100","Watervogels",1994,51.906,972,18.72608657
"100","Watervogels",1995,44.377,831,18.72608657
"100","Watervogels",1996,47.527,890,18.72608657
"100","Watervogels",1997,38.556,722,18.72608657
"100","Watervogels",1998,36.26,679,18.72608657
"100","Watervogels",1999,38.502,721,18.72608657
"100","Watervogels",2000,36.687,687,18.72608657
"100","Watervogels",2001,41.066,769,18.72608657
"100","Watervogels",2002,37.274,698,18.72608657
"100","Watervogels",2003,33.696,631,18.72608657
"100","Watervogels",2004,31.186,584,18.72608657
"100","Watervogels",2005,26.167,490,18.72608657
"100","Watervogels",2006,30.546,572,18.72608657
"100","Watervogels",2007,34.658,649,18.72608657
"100","Watervogels",2008,31.774,595,18.72608657
"100","Watervogels",2009,41.44,776,18.72608657
"100","Watervogels",2010,38.556,722,18.72608657
"100","Watervogels",2011,35.779,670,18.72608657
"100","Watervogels",2012,30.652,574,18.72608657
"100","Watervogels",2013,32.575,610,18.72608657
"100","Watervogels",2014,33.216,622,18.72608657
"100","Watervogels",2015,34.711,650,18.72608657
"100","Watervogels",2016,35.726,669,18.72608657
"100","Watervogels",2017,36.42,682,18.72608657
"100","Watervogels",2018,32.201,603,18.72608657
"100","Watervogels",2019,32.468,608,18.72608657
"100","Watervogels",2020,40.585,760,18.72608657
"100","Watervogels",2021,36.633,686,18.72608657
"100","Watervogels",2022,33.322,624,18.72608657
"100","Watervogels",2023,35.993,674,18.72608657
"100","Watervogels",2024,34.497,646,18.72608657
"100","Watervogels",2025,31.507,590,18.72608657
"200","Rietvogels",1958,1.375,24,17.4483
"200","Rietvogels",1959,4.413,77,17.4483
"200","Rietvogels",1960,4.351,76,17.4683
"200","Rietvogels",1961,4.986,87,17.4483
"200","Rietvogels",1962,4.642,81,17.4483
"200","Rietvogels",1963,3.109,54,17.3683
"200","Rietvogels",1964,4.814,84,17.4483
"200","Rietvogels",1965,7.544,134,17.7613
"200","Rietvogels",1966,8.071,144,17.8413
"200","Rietvogels",1967,7.913,143,18.0713
"200","Rietvogels",1968,8.09,146,18.0463
"200","Rietvogels",1969,7.037,127,18.0463
"200","Rietvogels",1970,8.19,148,18.0713
"200","Rietvogels",1971,8.36,151,18.0613
"200","Rietvogels",1972,8.899,161,18.0913
"200","Rietvogels",1973,10.297,187,18.1613
"200","Rietvogels",1974,9.436,180,19.0763
"200","Rietvogels",1975,11.201,213,19.0163
"200","Rietvogels",1976,12.605,239,18.9613
"200","Rietvogels",1977,10.709,203,18.9563
"200","Rietvogels",1978,12.928,245,18.9513
"200","Rietvogels",1979,14.933,283,18.9513
"200","Rietvogels",1980,18.621,354,19.0113
"200","Rietvogels",1981,27.037,514,19.0113
"200","Rietvogels",1982,27.921,529,18.9463
"200","Rietvogels",1983,28.531,544,19.0673
"200","Rietvogels",1984,9.345,175,18.72608657
"200","Rietvogels",1985,21.681,406,18.72608657
"200","Rietvogels",1986,18.958,355,18.72608657
"200","Rietvogels",1987,25.472,477,18.72608657
"200","Rietvogels",1988,27.342,512,18.72608657
"200","Rietvogels",1989,27.769,520,18.72608657
"200","Rietvogels",1990,29.104,545,18.72608657
"200","Rietvogels",1991,25.739,482,18.72608657
"200","Rietvogels",1992,33.91,635,18.72608657
"200","Rietvogels",1993,36.687,687,18.72608657
"200","Rietvogels",1994,37.808,708,18.72608657
"200","Rietvogels",1995,34.551,647,18.72608657
"200","Rietvogels",1996,38.129,714,18.72608657
"200","Rietvogels",1997,29.531,553,18.72608657
"200","Rietvogels",1998,26.914,504,18.72608657
"200","Rietvogels",1999,26.113,489,18.72608657
"200","Rietvogels",2000,24.938,467,18.72608657
"200","Rietvogels",2001,31.827,596,18.72608657
"200","Rietvogels",2002,23.764,445,18.72608657
"200","Rietvogels",2003,23.39,438,18.72608657
"200","Rietvogels",2004,23.55,441,18.72608657
"200","Rietvogels",2005,21.734,407,18.72608657
"200","Rietvogels",2006,20.293,380,18.72608657
"200","Rietvogels",2007,20.827,390,18.72608657
"200","Rietvogels",2008,14.151,265,18.72608657
"200","Rietvogels",2009,16.501,309,18.72608657
"200","Rietvogels",2010,18.317,343,18.72608657
"200","Rietvogels",2011,18.317,343,18.72608657
"200","Rietvogels",2012,15.273,286,18.72608657
"200","Rietvogels",2013,13.564,254,18.72608657
"200","Rietvogels",2014,15.219,285,18.72608657
"200","Rietvogels",2015,16.287,305,18.72608657
"200","Rietvogels",2016,14.472,271,18.72608657
"200","Rietvogels",2017,15.059,282,18.72608657
"200","Rietvogels",2018,14.151,265,18.72608657
"200","Rietvogels",2019,16.554,310,18.72608657
"200","Rietvogels",2020,17.889,335,18.72608657
"200","Rietvogels",2021,17.676,331,18.72608657
"200","Rietvogels",2022,14.685,275,18.72608657
"200","Rietvogels",2023,17.836,334,18.72608657
"200","Rietvogels",2024,16.661,312,18.72608657
"200","Rietvogels",2025,18.21,341,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1958,0.63,11,17.4483
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1959,0.974,17,17.4483
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1960,0.916,16,17.4683
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1961,1.261,22,17.4483
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1962,1.146,20,17.4483
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1963,1.094,19,17.3683
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1964,1.204,21,17.4483
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1965,1.745,31,17.7613
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1966,2.242,40,17.8413
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1967,1.992,36,18.0713
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1968,2.383,43,18.0463
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1969,1.939,35,18.0463
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1970,2.269,41,18.0713
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1971,2.215,40,18.0613
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1972,2.432,44,18.0913
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1973,4.956,90,18.1613
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1974,6.762,129,19.0763
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1975,7.152,136,19.0163
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1976,8.016,152,18.9613
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1977,7.016,133,18.9563
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1978,8.39,159,18.9513
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1979,8.021,152,18.9513
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1980,8.258,157,19.0113
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1981,9.626,183,19.0113
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1982,8.762,166,18.9463
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1983,7.972,152,19.0673
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1984,2.99,56,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1985,3.471,65,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1986,3.151,59,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1987,3.952,74,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1988,2.83,53,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1989,2.884,54,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1990,2.083,39,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1991,1.655,31,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1992,1.922,36,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1993,1.388,26,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1994,1.655,31,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1995,1.549,29,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1996,1.549,29,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1997,1.335,25,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1998,1.228,23,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",1999,1.495,28,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2000,2.083,39,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2001,1.602,30,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2002,2.296,43,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2003,3.257,61,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2004,3.097,58,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2005,3.311,62,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2006,1.709,32,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2007,2.456,46,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2008,1.762,33,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2009,1.495,28,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2010,0.908,17,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2011,1.175,22,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2012,1.228,23,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2013,1.175,22,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2014,1.175,22,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2015,1.549,29,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2016,1.442,27,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2017,1.709,32,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2018,1.976,37,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2019,1.869,35,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2020,1.922,36,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2021,1.976,37,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2022,2.189,41,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2023,2.99,56,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2024,3.097,58,18.72608657
"2110-embryonale-wandelende-duinen","H2110 - Embryonale wandelende duinen",2025,3.204,60,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1958,0.917,16,17.4483
"2120-witte-duinen","H2120 - Witte duinen",1959,1.49,26,17.4483
"2120-witte-duinen","H2120 - Witte duinen",1960,2.061,36,17.4683
"2120-witte-duinen","H2120 - Witte duinen",1961,2.006,35,17.4483
"2120-witte-duinen","H2120 - Witte duinen",1962,1.719,30,17.4483
"2120-witte-duinen","H2120 - Witte duinen",1963,2.418,42,17.3683
"2120-witte-duinen","H2120 - Witte duinen",1964,2.235,39,17.4483
"2120-witte-duinen","H2120 - Witte duinen",1965,2.646,47,17.7613
"2120-witte-duinen","H2120 - Witte duinen",1966,3.643,65,17.8413
"2120-witte-duinen","H2120 - Witte duinen",1967,3.21,58,18.0713
"2120-witte-duinen","H2120 - Witte duinen",1968,3.436,62,18.0463
"2120-witte-duinen","H2120 - Witte duinen",1969,3.159,57,18.0463
"2120-witte-duinen","H2120 - Witte duinen",1970,3.652,66,18.0713
"2120-witte-duinen","H2120 - Witte duinen",1971,3.71,67,18.0613
"2120-witte-duinen","H2120 - Witte duinen",1972,4.256,77,18.0913
"2120-witte-duinen","H2120 - Witte duinen",1973,9.085,165,18.1613
"2120-witte-duinen","H2120 - Witte duinen",1974,11.218,214,19.0763
"2120-witte-duinen","H2120 - Witte duinen",1975,11.727,223,19.0163
"2120-witte-duinen","H2120 - Witte duinen",1976,12.446,236,18.9613
"2120-witte-duinen","H2120 - Witte duinen",1977,11.078,210,18.9563
"2120-witte-duinen","H2120 - Witte duinen",1978,12.084,229,18.9513
"2120-witte-duinen","H2120 - Witte duinen",1979,10.553,200,18.9513
"2120-witte-duinen","H2120 - Witte duinen",1980,10.415,198,19.0113
"2120-witte-duinen","H2120 - Witte duinen",1981,11.677,222,19.0113
"2120-witte-duinen","H2120 - Witte duinen",1982,10.292,195,18.9463
"2120-witte-duinen","H2120 - Witte duinen",1983,9.44,180,19.0673
"2120-witte-duinen","H2120 - Witte duinen",1984,3.151,59,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1985,3.738,70,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1986,3.418,64,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1987,4.646,87,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1988,3.311,62,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1989,3.418,64,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1990,2.51,47,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1991,2.403,45,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1992,2.723,51,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1993,2.563,48,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1994,3.418,64,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1995,2.99,56,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1996,3.418,64,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1997,2.83,53,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1998,3.898,73,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",1999,3.952,74,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2000,4.86,91,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2001,4.486,84,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2002,5.127,96,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2003,6.622,124,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2004,6.462,121,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2005,5.874,110,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2006,3.631,68,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2007,4.432,83,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2008,3.257,61,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2009,3.418,64,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2010,3.044,57,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2011,4.219,79,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2012,4.806,90,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2013,4.272,80,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2014,4.219,79,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2015,4.753,89,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2016,4.753,89,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2017,4.326,81,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2018,5.5,103,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2019,5.554,104,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2020,5.874,110,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2021,5.5,103,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2022,6.835,128,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2023,8.651,162,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2024,9.879,185,18.72608657
"2120-witte-duinen","H2120 - Witte duinen",2025,10.52,197,18.72608657
"2130-grijze-duinen","H2130 - Grijze duinen",1958,7.164,125,17.4483
