"soort_id","euring_code","soort_naam","analyse_categorie","basisjaar_index_gebrugged","basisjaar_toelichting","eerste_jaar","laatste_jaar","n_jaren_index","overall_trend_pct_per_jaar","overall_p","overall_r2","overall_uitleg","trend_pre_pct_per_jaar","trend_pre_p","trend_pre_r2","trend_pre_uitleg","trend_post_pct_per_jaar","trend_post_p","trend_post_r2","trend_post_uitleg","trendduiding_type","brugfactor","brugmethode"
128,7350,"Kerkuil","alleen_post_bruikbaar",2016,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",2016,2025,10,22.5576920621285,0.000165211146227066,0.845789258287681,"sterke toename",NA,NA,NA,"onvoldoende_data",22.5576920621285,0.000165211146227066,0.845789258287681,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
131,7610,"Bosuil","brugbare_tijdreeks",1973,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1973,2025,53,-2.53480190113828,1.32147177222638e-06,0.376463687347874,"matige afname",-5.59601466341798,0.573607737187749,0.0412471492212477,"onzeker",-2.67192618965302,8.18597575296256e-07,0.459406211251742,"matige afname","eigen_trendduiding_op_basis_van_trim_index",1.52654098598689,"1981_1983_naar_1984_1986"
132,7670,"Ransuil","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,-5.25288218479369,6.98412981952307e-11,0.47739360750442,"sterke afname",-11.2245419024251,0.000521936657273853,0.400450055479687,"sterke afname",0.00325372740783703,0.997447951916642,2.5898053979764e-07,"stabiel","eigen_trendduiding_op_basis_van_trim_index",0.128280941895919,"1981_1983_naar_1984_1986"
135,7780,"Nachtzwaluw","alleen_post_bruikbaar",1984,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1984,2025,42,6.31790012581446,0.000706290436756284,0.269609819445017,"sterke toename",NA,NA,NA,"onvoldoende_data",6.31790012581446,0.000706290436756284,0.269609819445017,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
136,7950,"Gierzwaluw","alleen_post_bruikbaar",2009,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",2009,2025,17,-21.1333894146573,0.350101888744895,0.288991463169116,"onzeker",NA,NA,NA,"onvoldoende_data",-21.1333894146573,0.350101888744895,0.288991463169116,"onzeker","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
137,8310,"IJsvogel","alleen_post_bruikbaar",2007,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",2007,2025,19,3.35255808727855,0.509337170528769,0.0260309702381338,"onzeker",NA,NA,NA,"onvoldoende_data",3.35255808727855,0.509337170528769,0.0260309702381338,"onzeker","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
141,8480,"Draaihals","alleen_pre_bruikbaar",1974,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1974,1983,10,-0.730979979495006,0.302573669691924,0.79061243353889,"stabiel",-0.730979979495006,0.302573669691924,0.79061243353889,"stabiel",NA,NA,NA,"onvoldoende_data","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_pre"
142,8560,"Groene Specht","brugbare_tijdreeks",1962,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1962,2025,64,0.535331845552234,0.215061859706208,0.0246812638833141,"stabiel",11.2393477852065,1.83996427135965e-12,0.920521122486209,"sterke toename",-3.53011150020289,1.5398059646722e-14,0.775174245543122,"matige afname","eigen_trendduiding_op_basis_van_trim_index",4.24874266796841,"1981_1983_naar_1984_1986"
143,8630,"Zwarte Specht","alleen_post_bruikbaar",1984,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1984,2025,42,-23.3023970110325,2.61451764214402e-34,0.976787759928003,"sterke afname",NA,NA,NA,"onvoldoende_data",-23.3023970110325,2.61451764214402e-34,0.976787759928003,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
144,8760,"Grote Bonte Specht","brugbare_tijdreeks",1973,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1973,2025,53,5.37368041164266,2.61045875802867e-25,0.881877460616685,"sterke toename",14.0524582397557,0.000261150993772278,0.788635254045756,"sterke toename",3.96780063005169,1.25092665820536e-19,0.874521405348248,"matige toename","eigen_trendduiding_op_basis_van_trim_index",2.35741533633117,"1981_1983_naar_1984_1986"
146,8870,"Kleine Bonte Specht","brugbare_tijdreeks",1974,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1974,2025,51,7.77358410144311,1.88151034241184e-15,0.765538084152284,"sterke toename",0.874016742448025,0.299220112846029,0.343270614320299,"stabiel",9.97044713647355,4.92757183517113e-17,0.838624963094779,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",1,"fallback_1"
147,9720,"Kuifleeuwerik","alleen_pre_bruikbaar",1967,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1967,1983,17,-5.87911849918104,0.00351186220566873,0.630619037428728,"sterke afname",-5.87911849918104,0.00351186220566873,0.630619037428728,"sterke afname",NA,NA,NA,"onvoldoende_data","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_pre"
148,9740,"Boomleeuwerik","brugbare_tijdreeks",1961,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1961,2025,65,4.87631588548725,1.1909148497151e-11,0.520684555669746,"matige toename",0.750668227935614,0.696345609016589,0.00739951033845225,"stabiel",11.2835174644241,1.17418660383282e-19,0.874916636027665,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",1.1050497986477,"1981_1983_naar_1984_1986"
150,9760,"Veldleeuwerik","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,-4.06983039497324,3.47943406326076e-17,0.661757212126135,"matige afname",3.67634312176153,0.00029894356089449,0.426385292913723,"matige toename",-6.19097734210307,1.91117681379083e-13,0.745237168144913,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",1.66346938340472,"1981_1983_naar_1984_1986"
151,9810,"Oeverzwaluw","brugbare_tijdreeks",1966,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1966,2025,29,2.20058366094715,0.095264504777757,0.164207169512491,"onzeker",-15.6435186970667,0.189009570889284,0.204869543104642,"onzeker",-11.4865259710917,0.386916856252924,0.126654548209582,"onzeker","eigen_trendduiding_op_basis_van_trim_index",1,"fallback_1"
152,9920,"Boerenzwaluw","brugbare_tijdreeks",1971,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1971,2025,54,-1.26084823017794,0.157263581230704,0.0388334001967657,"onzeker",-26.7278036291976,6.84507999923328e-10,0.980584574016482,"sterke afname",3.63939440842025,0.000263236757137812,0.292272401853721,"matige toename","eigen_trendduiding_op_basis_van_trim_index",0.0176846578171102,"1981_1983_naar_1984_1986"
155,10090,"Boompieper","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,-0.335970930237794,0.325122102996696,0.0146728510674792,"stabiel",-2.17734816108862,0.0883578259977733,0.116197128558465,"onzeker",3.33579119128051,3.34518670885275e-10,0.631353122838452,"matige toename","eigen_trendduiding_op_basis_van_trim_index",0.695578149234427,"1981_1983_naar_1984_1986"
156,10110,"Graspieper","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,5.07986731541108,3.78359189125083e-22,0.760286347418979,"sterke toename",10.9007230762493,3.08024685837012e-13,0.894902606147182,"sterke toename",2.02849973189343,0.00125646393378322,0.231514861375854,"matige toename","eigen_trendduiding_op_basis_van_trim_index",10.4716761078802,"1981_1983_naar_1984_1986"
158,10171,"Gele Kwikstaart","brugbare_tijdreeks",1975,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1975,2025,51,-3.79332238416695,0.00415365953933308,0.206525403037394,"matige afname",-4.23378134270832,0.388170038957141,0.252577319587577,"onzeker",-2.06956322769994,0.20780348306679,0.050681646186941,"onzeker","eigen_trendduiding_op_basis_van_trim_index",1.25070008778912,"1981_1983_naar_1984_1986"
162,10201,"Witte Kwikstaart","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,2.00161051704961,6.94337963843303e-22,0.755856215805438,"matige toename",2.5893701971351,0.000217754034448606,0.440678937016011,"matige toename",2.73641432594169,3.30220788919674e-13,0.738232904096496,"matige toename","eigen_trendduiding_op_basis_van_trim_index",1.21608038257042,"1981_1983_naar_1984_1986"
164,10660,"Winterkoning","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,4.28265296068735,2.32940647702465e-11,0.494245685601974,"matige toename",12.3757532981749,2.95684845870755e-05,0.523468296554791,"sterke toename",-0.024105239433625,0.967704734619035,4.14948273047405e-05,"stabiel","eigen_trendduiding_op_basis_van_trim_index",105.488518328668,"1981_1983_naar_1984_1986"
165,10840,"Heggenmus","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,1.64502204384729,8.67395302514853e-06,0.260637980740859,"lichte toename",9.81602247775064,7.86777461287542e-15,0.922488201554515,"sterke toename",-2.14445145383031,3.1627782651668e-23,0.916976856927343,"matige afname","eigen_trendduiding_op_basis_van_trim_index",17.8318718267769,"1981_1983_naar_1984_1986"
166,10990,"Roodborst","brugbare_tijdreeks",1960,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1960,2025,66,1.50647755522653,2.52175666217419e-09,0.428322925681265,"lichte toename",5.73668929879616,6.21613746700088e-13,0.909012392732581,"sterke toename",-0.373294895382181,0.240790613454249,0.034230750903618,"stabiel","eigen_trendduiding_op_basis_van_trim_index",3.70245386305777,"1981_1983_naar_1984_1986"
167,11040,"Nachtegaal","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,0.961129115514736,4.07662325347804e-06,0.276766209003223,"lichte toename",3.60218381066792,1.37747066429261e-06,0.628442713147327,"matige toename",-1.16113315028417,5.57865188956548e-07,0.469413002335199,"lichte afname","eigen_trendduiding_op_basis_van_trim_index",2.13657582770094,"1981_1983_naar_1984_1986"
168,11060,"Blauwborst","alleen_post_bruikbaar",1988,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1988,2025,38,5.40021462995928,1.74352535087928e-08,0.590844472453608,"sterke toename",NA,NA,NA,"onvoldoende_data",5.40021462995928,1.74352535087928e-08,0.590844472453608,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
169,11210,"Zwarte Roodstaart","brugbare_tijdreeks",1960,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1960,2025,66,-3.79082568882352,1.23830048389721e-11,0.51452350662775,"matige afname",-15.4004125181403,4.82178094860336e-19,0.97460464682902,"sterke afname",0.533941833967466,0.0136464523893149,0.1427028030181,"lichte toename","eigen_trendduiding_op_basis_van_trim_index",0.0356333180283275,"1981_1983_naar_1984_1986"
170,11220,"Gekraagde Roodstaart","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,0.05779534481829,0.762789394185523,0.00138975843740679,"stabiel",-1.41632973810258,0.0225210390374765,0.198568511351033,"lichte afname",0.475157847007823,0.281470165091942,0.0289363513785011,"stabiel","eigen_trendduiding_op_basis_van_trim_index",0.538884952601455,"1981_1983_naar_1984_1986"
171,11370,"Paapje","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,67,-20.8334712601891,1.12002769394258e-41,0.95817410451807,"sterke afname",-20.2245646736401,5.39356129187259e-08,0.714999078233983,"sterke afname",-21.8255932193961,3.45931753291762e-20,0.931426237519576,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",0.00942924343794659,"1981_1983_naar_1984_1986"
172,11390,"Roodborsttapuit","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,2.97972925933438,1.95640709756788e-08,0.382036092828472,"matige toename",-4.74056199794816,0.00512274002622615,0.28334288421652,"matige afname",6.12033780585717,4.8143150498881e-10,0.624673688830971,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",0.540998772953846,"1981_1983_naar_1984_1986"
173,11460,"Tapuit","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,-16.4219457947523,1.17761904076304e-20,0.734101135183293,"sterke afname",5.99721897819587,1.47913041574729e-10,0.824735165734518,"sterke toename",-26.9103485329582,1.05822637553659e-18,0.860437026582089,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",6.97804067249592,"1981_1983_naar_1984_1986"
175,11870,"Merel","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,1.71911861964653,3.87570821910417e-10,0.450001584637239,"lichte toename",6.30241053475844,1.60993946205874e-08,0.741955872728673,"sterke toename",-0.164131055424377,0.590852387144248,0.00728949670530836,"stabiel","eigen_trendduiding_op_basis_van_trim_index",10.5638270182571,"1981_1983_naar_1984_1986"
176,11980,"Kramsvogel","alleen_post_bruikbaar",1985,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1985,2025,41,-12.9162063803905,0.0034606875714807,0.591396215351223,"sterke afname",NA,NA,NA,"onvoldoende_data",-12.9162063803905,0.0034606875714807,0.591396215351223,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
177,12000,"Zanglijster","brugbare_tijdreeks",1960,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1960,2025,66,4.20389605359672,3.74806390811822e-19,0.715989920700575,"matige toename",9.55756183316765,3.74940528356912e-05,0.545709510207669,"sterke toename",4.17469736564873,3.33333493214367e-11,0.671035082508499,"matige toename","eigen_trendduiding_op_basis_van_trim_index",5.25940566248018,"1981_1983_naar_1984_1986"
179,12020,"Grote Lijster","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,66,-3.28819630654167,4.87572531348176e-06,0.287882499696193,"matige afname",-15.655370296074,4.79982157668261e-08,0.765161943049654,"sterke afname",3.89905634428096,4.80487403680656e-11,0.67439430564598,"matige toename","eigen_trendduiding_op_basis_van_trim_index",0.0132085419866361,"1981_1983_naar_1984_1986"
180,12200,"Cetti's Zanger","alleen_post_bruikbaar",2011,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",2011,2025,15,100.618918217886,0.000149972909935501,0.711522514036284,"sterke toename",NA,NA,NA,"onvoldoende_data",100.618918217886,0.000149972909935501,0.711522514036284,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
182,12360,"Sprinkhaanrietzanger","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,1.01607786995437,0.00669805475082067,0.106166826134634,"lichte toename",-5.23799405800965,0.000565831499408956,0.396606886615462,"sterke afname",0.0643674767464075,0.9123655914067,0.000306565021466598,"stabiel","eigen_trendduiding_op_basis_van_trim_index",0.86480761285739,"1981_1983_naar_1984_1986"
184,12380,"Snor","alleen_post_bruikbaar",1986,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1986,2025,40,-12.892499872136,0.00249444079156542,0.444977961352689,"sterke afname",NA,NA,NA,"onvoldoende_data",-12.892499872136,0.00249444079156542,0.444977961352689,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
186,12430,"Rietzanger","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,67,3.3113373486066,4.85109273219739e-10,0.451359793602032,"matige toename",9.94158753374688,0.000578864552088404,0.408861557177127,"sterke toename",1.92757702761968,0.00342040929972958,0.194953706390021,"lichte toename","eigen_trendduiding_op_basis_van_trim_index",9.6930424164846,"1981_1983_naar_1984_1986"
187,12500,"Bosrietzanger","brugbare_tijdreeks",1962,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1962,2025,64,2.03882628531129,0.00336681597867458,0.130445181523861,"matige toename",22.7190428266231,1.69424174590791e-09,0.843340123218988,"sterke toename",-3.06856243268199,5.43529323391713e-09,0.577091107600211,"matige afname","eigen_trendduiding_op_basis_van_trim_index",49.0800724191048,"1981_1983_naar_1984_1986"
188,12510,"Kleine Karekiet","brugbare_tijdreeks",1964,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1964,2025,62,2.82605092522565,4.15729548482186e-05,0.245919996794577,"matige toename",18.6811831050021,2.06646777621069e-12,0.939515549514391,"sterke toename",-3.35052446547494,1.04663744441842e-13,0.752734876810569,"matige afname","eigen_trendduiding_op_basis_van_trim_index",35.911463423635,"1981_1983_naar_1984_1986"
189,12530,"Grote Karekiet","alleen_post_bruikbaar",1986,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1986,2025,40,-7.54386479943308,0.292287235417877,0.109990474660225,"onzeker",NA,NA,NA,"onvoldoende_data",-7.54386479943308,0.292287235417877,0.109990474660225,"onzeker","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
190,12590,"Spotvogel","brugbare_tijdreeks",1964,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1964,2025,62,-1.77935811512895,0.00429408795527127,0.132211644967437,"lichte afname",0.293415065136848,0.906296048299167,0.000893074298895015,"stabiel",-0.514307098367905,0.660076404575078,0.00488459610469527,"stabiel","eigen_trendduiding_op_basis_van_trim_index",0.412441862889581,"1981_1983_naar_1984_1986"
192,12740,"Braamsluiper","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,3.80244250482209,8.57150528648932e-18,0.675718508957086,"matige toename",11.3662487659403,1.6024537060704e-10,0.823571078385559,"sterke toename",0.890590612142028,0.000524141087878767,0.262418156197062,"lichte toename","eigen_trendduiding_op_basis_van_trim_index",35.2618666208758,"1981_1983_naar_1984_1986"
193,12750,"Grasmus","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,1.44526563372385,0.000311241889794873,0.180011800233115,"lichte toename",-7.5277135801009,1.10883819869938e-07,0.697636502629416,"sterke afname",1.32502575377869,0.0180906838214038,0.131874851783662,"lichte toename","eigen_trendduiding_op_basis_van_trim_index",0.450919556930633,"1981_1983_naar_1984_1986"
194,12760,"Tuinfluiter","brugbare_tijdreeks",1960,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1960,2025,66,5.49882108917172,2.6426065143667e-33,0.89706481892778,"sterke toename",9.9317464679306,5.13652303947553e-09,0.794561213475679,"sterke toename",3.84292770441657,5.39248885075647e-18,0.848647657476768,"matige toename","eigen_trendduiding_op_basis_van_trim_index",7.64207643938796,"1981_1983_naar_1984_1986"
195,12770,"Zwartkop","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,67,5.45447800967389,3.40194010663714e-31,0.876228832490789,"sterke toename",12.0141983188461,2.00643399147103e-14,0.924890163728064,"sterke toename",3.24672973483655,4.60694595603226e-19,0.866100391182666,"matige toename","eigen_trendduiding_op_basis_van_trim_index",9.96773515653282,"1981_1983_naar_1984_1986"
197,13080,"Fluiter","alleen_post_bruikbaar",1987,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1987,2025,39,-6.84603085547264,1.31626151978913e-06,0.47299781163925,"sterke afname",NA,NA,NA,"onvoldoende_data",-6.84603085547264,1.31626151978913e-06,0.47299781163925,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
198,13110,"Tjiftjaf","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,8.09307484166257,2.4266746844656e-31,0.873525956155604,"sterke toename",9.52453456288815,1.35314346074377e-11,0.856200602098909,"sterke toename",4.35265534259812,1.27183626000047e-07,0.506369129232224,"matige toename","eigen_trendduiding_op_basis_van_trim_index",6.21144861389111,"1981_1983_naar_1984_1986"
200,13120,"Fitis","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,0.128665519076487,0.597147339434958,0.0042552106542636,"stabiel",4.67970857081963,7.13205436601329e-12,0.863628896563068,"matige toename",-2.82301744584998,4.56257676187953e-23,0.91544505249268,"matige afname","eigen_trendduiding_op_basis_van_trim_index",3.81217252338676,"1981_1983_naar_1984_1986"
201,13140,"Goudhaan","alleen_post_bruikbaar",1984,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1984,2025,42,4.21338350510636,2.72773464021964e-11,0.674279870713487,"matige toename",NA,NA,NA,"onvoldoende_data",4.21338350510636,2.72773464021964e-11,0.674279870713487,"matige toename","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
202,13150,"Vuurgoudhaan","alleen_post_bruikbaar",1998,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1998,2025,28,-10.4682768280901,3.76359833227287e-06,0.581575570350444,"sterke afname",NA,NA,NA,"onvoldoende_data",-10.4682768280901,3.76359833227287e-06,0.581575570350444,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
203,13350,"Grauwe Vliegenvanger","brugbare_tijdreeks",1963,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1963,2025,62,-2.3971653113029,0.000240888404489259,0.208968481668206,"matige afname",-14.1413599277462,1.54975120376263e-10,0.915167573438863,"sterke afname",3.90924307677887,5.86389985657376e-09,0.584834595703149,"matige toename","eigen_trendduiding_op_basis_van_trim_index",0.0251484240255156,"1981_1983_naar_1984_1986"
205,13490,"Bonte Vliegenvanger","brugbare_tijdreeks",1974,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1974,2025,52,-14.8989114442225,4.43396195695281e-15,0.733105909051974,"sterke afname",0.0181499598589374,0.999160465839317,2.44556460588503e-07,"stabiel",-15.5841094761206,9.37215913605377e-11,0.653794267186113,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",0.387899542216046,"1981_1983_naar_1984_1986"
207,14370,"Staartmees","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,67,4.02971478689458,8.38259284563512e-13,0.547615301884551,"matige toename",13.8536943377366,7.27229877252005e-09,0.772996482489112,"sterke toename",-0.531694750075407,0.0335040773462662,0.108101750320508,"lichte afname","eigen_trendduiding_op_basis_van_trim_index",15.6867291161974,"1981_1983_naar_1984_1986"
208,14400,"Glanskop","brugbare_tijdreeks",1963,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1963,2025,63,1.51231942724082,6.29778610869992e-07,0.336415897414886,"lichte toename",5.51440185126404,1.66923032655174e-07,0.771179873717137,"sterke toename",0.0696488539669193,0.887826228157384,0.000503544158475479,"stabiel","eigen_trendduiding_op_basis_van_trim_index",2.79958592828123,"1981_1983_naar_1984_1986"
209,14420,"Matkop","brugbare_tijdreeks",1965,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1965,2025,61,-8.75876304020309,1.42884868913441e-11,0.541378521863965,"sterke afname",11.0218311661775,0.0105933170982125,0.326537246039252,"sterke toename",-16.3255028375318,3.27179744653655e-17,0.834436039039013,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",3.16037663284217,"1981_1983_naar_1984_1986"
210,14540,"Kuifmees","brugbare_tijdreeks",1973,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1973,2025,53,0.602510974261872,0.323548290954954,0.0191117563966176,"stabiel",-8.16694941240158,0.360385619578923,0.0935341827173491,"onzeker",1.75116800197059,0.021222119836929,0.125726108195918,"lichte toename","eigen_trendduiding_op_basis_van_trim_index",0.0430375165105184,"1981_1983_naar_1984_1986"
212,14610,"Zwarte Mees","brugbare_tijdreeks",1975,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1975,2025,51,0.498821555744389,0.466966290663626,0.0113142089593173,"stabiel",20.6937887684453,0.136827675948942,0.385395126379892,"onzeker",-0.969157378836227,0.214624398563408,0.0382314945786296,"stabiel","eigen_trendduiding_op_basis_van_trim_index",2.92781167467047,"1981_1983_naar_1984_1986"
213,14620,"Pimpelmees","brugbare_tijdreeks",1961,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1961,2025,65,5.05201696606639,9.47579116939647e-22,0.769549998928285,"sterke toename",12.9527840904033,3.81781331872177e-18,0.974092581285744,"sterke toename",1.33989069352651,3.8992496007554e-06,0.416808524913546,"lichte toename","eigen_trendduiding_op_basis_van_trim_index",10.3515112034134,"1981_1983_naar_1984_1986"
214,14640,"Koolmees","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,3.09879796756687,2.79402066914159e-16,0.63989191401394,"matige toename",9.41242002869425,9.698961992143e-12,0.860111888120542,"sterke toename",0.0221795565908733,0.86840681624535,0.000694656676615459,"stabiel","eigen_trendduiding_op_basis_van_trim_index",16.0038566312729,"1981_1983_naar_1984_1986"
215,14790,"Boomklever","brugbare_tijdreeks",1964,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1964,2025,61,-16.0149117607985,3.52092629837369e-12,0.562379625397732,"sterke afname",-55.2177765509766,3.31727960260001e-23,0.996167090921705,"sterke afname",-0.0776433052961156,0.869494775060167,0.000700852479031004,"stabiel","eigen_trendduiding_op_basis_van_trim_index",4.67532088018815e-07,"1981_1983_naar_1984_1986"
217,14870,"Boomkruiper","brugbare_tijdreeks",1973,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1973,2025,53,6.83114489949068,4.33361579819995e-21,0.827293851277232,"sterke toename",25.3436336813055,0.000359264488833232,0.773495050110152,"sterke toename",4.61755533521915,1.9266106595419e-18,0.856209425642586,"matige toename","eigen_trendduiding_op_basis_van_trim_index",3.6701548714219,"1981_1983_naar_1984_1986"
218,15080,"Wielewaal","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,67,1.59913571630628,0.00353886762833452,0.123543317438963,"lichte toename",11.5346866410826,5.34417041886884e-06,0.600947395253451,"sterke toename",-3.15373020445217,6.25080620814812e-07,0.466462810633105,"matige afname","eigen_trendduiding_op_basis_van_trim_index",1.48757254828348,"1981_1983_naar_1984_1986"
219,15150,"Grauwe Klauwier","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,67,-9.23579414834563,5.32018751014281e-07,0.380431688687109,"sterke afname",-10.3357004290066,8.88820247647385e-13,0.926078592310758,"sterke afname",10.0788224750178,0.000316002993785775,0.346258615567968,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",0.0701762217817329,"1981_1983_naar_1984_1986"
