"soort_id","euring_code","soort_naam","periode","jaar","basisjaar_index_100","basisjaar_toelichting","trim_index","trim_se","model_config","model_overdispersion","model_serial_correlation","model_warnings","index_100","index_gebrugged","brugfactor","brugmethode"
1,70,"Dodaars","1984-2025",2020,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.67372598925122,0.515436187016546,"model3_overdisp",TRUE,FALSE,NA,167.372598925122,275.913030995793,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2021,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.14472252957876,0.365772223576045,"model3_overdisp",TRUE,FALSE,NA,114.472252957876,188.707031386031,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2022,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.55570334184548,0.484167864018518,"model3_overdisp",TRUE,FALSE,NA,155.570334184548,256.457046813797,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2023,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.46311934020382,0.454721074691407,"model3_overdisp",TRUE,FALSE,NA,146.311934020382,241.194612772191,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2024,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.20438384738129,0.382859167804221,"model3_overdisp",TRUE,FALSE,NA,120.438384738129,198.542174733159,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2025,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.4468236368272,0.449417304931266,"model3_overdisp",TRUE,FALSE,NA,144.68236368272,238.508272869646,1.64849582767863,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1964,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1,0,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",100,100,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1965,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",4.02073746623817,4.41733573931614,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",402.073746623817,402.073746623817,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1966,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",5.04147493247634,5.42592878313914,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",504.147493247634,504.147493247634,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1967,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",7.17762568573919,7.53230350646112,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",717.76256857392,717.76256857392,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1968,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",8.89658842557287,9.22525328470736,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",889.658842557287,889.658842557287,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1969,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",6.97935445268307,7.33694562385286,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",697.935445268307,697.935445268307,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1970,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",10.0230198709882,10.3341172591744,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",1002.30198709882,1002.30198709882,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1971,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",6.001141202375,6.372724376163,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",600.1141202375,600.1141202375,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1972,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",12.1592654558378,12.4363600825014,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",1215.92654558378,1215.92654558378,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1973,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",14.0345166394474,14.1630293934665,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",1403.45166394474,1403.45166394474,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1974,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",14.9377039013985,15.0647758526763,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",1493.77039013985,1493.77039013985,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1975,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",28.6570365551406,28.703676711181,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",2865.70365551406,2865.70365551406,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1976,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",21.9728146687958,21.9707058099837,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",2197.28146687958,2197.28146687958,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1977,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",32.9475654079226,32.7805861036774,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",3294.75654079226,3294.75654079226,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1978,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",34.6246100908207,34.4151805997815,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",3462.46100908207,3462.46100908207,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1979,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",32.0416182330686,31.8745840514952,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",3204.16182330686,3204.16182330686,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1980,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",40.2922159913372,39.9896947557035,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",4029.22159913372,4029.22159913372,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1981,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",40.5648366019966,40.2578356483916,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",4056.48366019966,4056.48366019966,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1982,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",49.1771365804629,48.7285556985181,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",4917.71365804628,4917.71365804628,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1958-1983",1983,1964,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",48.9627804334303,48.5177246144176,"model3_overdisp",TRUE,FALSE,"Overdispersion 1.0 <1; consider setting overdisp=FALSE",4896.27804334303,4896.27804334303,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1984-2025",1984,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1,0,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.6 <1; consider setting overdisp=FALSE",100,4436.29382362569,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1984-2025",1985,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.977483863971149,0.216164850222052,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.6 <1; consider setting overdisp=FALSE",97.7483863971149,4336.40562842898,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1984-2025",1986,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.14910691496263,0.247499462125619,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.6 <1; consider setting overdisp=FALSE",114.910691496263,5097.77590953429,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1984-2025",1987,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.858510823603499,0.186437749102299,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.6 <1; consider setting overdisp=FALSE",85.8510823603499,3808.60626426801,44.3629382362569,"1981_1983_naar_1984_1986"
2,90,"Fuut","1984-2025",1988,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.85950947072943,0.192839434294474,"model3_overdisp",TRUE,FALSE,"Overdispersion 0.6 <1; consider setting overdisp=FALSE",85.950947072943,3813.03655634476,44.3629382362569,"1981_1983_naar_1984_1986"
