"plot_id","plot_label","totaal_aantal","detecties","geldige_bezoeken","gemiddeld_per_bezoek","waarnemingsfrequentie","soort_id","soort_naam","modelstatus"
"12381","M54a",22,4,39,0.564102564102564,0.102564102564103,243,"Kruisbek","alleen_beschrijvend"
"12382","M54b",0,0,2,0,0,243,"Kruisbek","alleen_beschrijvend"
"20247","M52",0,0,19,0,0,243,"Kruisbek","alleen_beschrijvend"
"20758","M78/79",5,1,9,0.555555555555556,0.111111111111111,243,"Kruisbek","alleen_beschrijvend"
"27371","M53",0,0,27,0,0,243,"Kruisbek","alleen_beschrijvend"
"29455","M55",0,0,9,0,0,243,"Kruisbek","alleen_beschrijvend"
"29456","M16s",0,0,33,0,0,243,"Kruisbek","alleen_beschrijvend"
"29457","M42",18,4,62,0.290322580645161,0.0645161290322581,243,"Kruisbek","alleen_beschrijvend"
"29459","M31",0,0,3,0,0,243,"Kruisbek","alleen_beschrijvend"
"3490","M33",0,0,76,0,0,243,"Kruisbek","alleen_beschrijvend"
"3496","M34",0,0,37,0,0,243,"Kruisbek","alleen_beschrijvend"
"3497","M83",0,0,135,0,0,243,"Kruisbek","alleen_beschrijvend"
"3498","M7",6,1,128,0.046875,0.0078125,243,"Kruisbek","alleen_beschrijvend"
"3500","M46",0,0,31,0,0,243,"Kruisbek","alleen_beschrijvend"
"3501","M71",6,2,118,0.0508474576271186,0.0169491525423729,243,"Kruisbek","alleen_beschrijvend"
"3502","M10-12-76",0,0,85,0,0,243,"Kruisbek","alleen_beschrijvend"
"3504","M3",0,0,118,0,0,243,"Kruisbek","alleen_beschrijvend"
"3505","M1b",11,1,62,0.17741935483871,0.0161290322580645,243,"Kruisbek","alleen_beschrijvend"
"3506","M13s",0,0,151,0,0,243,"Kruisbek","alleen_beschrijvend"
"3507","M45",0,0,49,0,0,243,"Kruisbek","alleen_beschrijvend"
"3508","M32",0,0,90,0,0,243,"Kruisbek","alleen_beschrijvend"
"3509","M63",0,0,52,0,0,243,"Kruisbek","alleen_beschrijvend"
"3510","M85",0,0,34,0,0,243,"Kruisbek","alleen_beschrijvend"
"3511","M13",25,2,75,0.333333333333333,0.0266666666666667,243,"Kruisbek","alleen_beschrijvend"
"3512","M14",0,0,140,0,0,243,"Kruisbek","alleen_beschrijvend"
"3513","M17a",0,0,133,0,0,243,"Kruisbek","alleen_beschrijvend"
"3515","M35",0,0,23,0,0,243,"Kruisbek","alleen_beschrijvend"
"3516","M64",4,2,93,0.043010752688172,0.021505376344086,243,"Kruisbek","alleen_beschrijvend"
"3517","M84",0,0,75,0,0,243,"Kruisbek","alleen_beschrijvend"
"3518","M65",0,0,12,0,0,243,"Kruisbek","alleen_beschrijvend"
"3519","M12a",0,0,65,0,0,243,"Kruisbek","alleen_beschrijvend"
"3520","M62",0,0,56,0,0,243,"Kruisbek","alleen_beschrijvend"
"3521","M6",0,0,102,0,0,243,"Kruisbek","alleen_beschrijvend"
"3522","M61",0,0,46,0,0,243,"Kruisbek","alleen_beschrijvend"
"3523","M2",0,0,94,0,0,243,"Kruisbek","alleen_beschrijvend"
"3524","M15",0,0,139,0,0,243,"Kruisbek","alleen_beschrijvend"
"3525","M16",0,0,131,0,0,243,"Kruisbek","alleen_beschrijvend"
"3526","M72",49,6,123,0.398373983739837,0.048780487804878,243,"Kruisbek","alleen_beschrijvend"
"3527","M73",2,1,106,0.0188679245283019,0.00943396226415094,243,"Kruisbek","alleen_beschrijvend"
"3528","M74",2,1,140,0.0142857142857143,0.00714285714285714,243,"Kruisbek","alleen_beschrijvend"
"3529","M17b",0,0,133,0,0,243,"Kruisbek","alleen_beschrijvend"
"3530","M8",18,1,76,0.236842105263158,0.0131578947368421,243,"Kruisbek","alleen_beschrijvend"
"3531","M75",1,1,137,0.0072992700729927,0.0072992700729927,243,"Kruisbek","alleen_beschrijvend"
"3532","M77",75,5,142,0.528169014084507,0.0352112676056338,243,"Kruisbek","alleen_beschrijvend"
"3533","M36",0,0,56,0,0,243,"Kruisbek","alleen_beschrijvend"
"3534","M1a",0,0,91,0,0,243,"Kruisbek","alleen_beschrijvend"
"3581","M4-5",0,0,98,0,0,243,"Kruisbek","alleen_beschrijvend"
"3583","M75a",0,0,55,0,0,243,"Kruisbek","alleen_beschrijvend"
"9917","M51",0,0,11,0,0,243,"Kruisbek","alleen_beschrijvend"
"10626","M43",58,15,42,1.38095238095238,0.357142857142857,44,"Kuifeend","betrouwbaar"
"12381","M54a",7,2,39,0.17948717948718,0.0512820512820513,44,"Kuifeend","betrouwbaar"
"12382","M54b",0,0,2,0,0,44,"Kuifeend","betrouwbaar"
"20247","M52",0,0,19,0,0,44,"Kuifeend","betrouwbaar"
"20758","M78/79",0,0,9,0,0,44,"Kuifeend","betrouwbaar"
"27371","M53",0,0,27,0,0,44,"Kuifeend","betrouwbaar"
"29455","M55",0,0,9,0,0,44,"Kuifeend","betrouwbaar"
"29456","M16s",20,7,33,0.606060606060606,0.212121212121212,44,"Kuifeend","betrouwbaar"
"29457","M42",0,0,62,0,0,44,"Kuifeend","betrouwbaar"
"29459","M31",2,1,3,0.666666666666667,0.333333333333333,44,"Kuifeend","betrouwbaar"
"3490","M33",1889,70,76,24.8552631578947,0.921052631578947,44,"Kuifeend","betrouwbaar"
"3496","M34",0,0,37,0,0,44,"Kuifeend","betrouwbaar"
"3497","M83",13,6,135,0.0962962962962963,0.0444444444444444,44,"Kuifeend","betrouwbaar"
"3498","M7",1029,100,128,8.0390625,0.78125,44,"Kuifeend","betrouwbaar"
"3500","M46",698,31,31,22.5161290322581,1,44,"Kuifeend","betrouwbaar"
"3501","M71",0,0,118,0,0,44,"Kuifeend","betrouwbaar"
"3502","M10-12-76",1644,84,85,19.3411764705882,0.988235294117647,44,"Kuifeend","betrouwbaar"
"3504","M3",4024,110,118,34.1016949152542,0.932203389830508,44,"Kuifeend","betrouwbaar"
"3505","M1b",985,55,62,15.8870967741935,0.887096774193548,44,"Kuifeend","betrouwbaar"
"3506","M13s",0,0,151,0,0,44,"Kuifeend","betrouwbaar"
"3507","M45",3122,49,49,63.7142857142857,1,44,"Kuifeend","betrouwbaar"
"3508","M32",1316,79,90,14.6222222222222,0.877777777777778,44,"Kuifeend","betrouwbaar"
"3509","M63",0,0,52,0,0,44,"Kuifeend","betrouwbaar"
"3510","M85",0,0,34,0,0,44,"Kuifeend","betrouwbaar"
"3511","M13",0,0,75,0,0,44,"Kuifeend","betrouwbaar"
"3512","M14",2437,102,140,17.4071428571429,0.728571428571429,44,"Kuifeend","betrouwbaar"
"3513","M17a",2330,94,133,17.5187969924812,0.706766917293233,44,"Kuifeend","betrouwbaar"
"3515","M35",0,0,23,0,0,44,"Kuifeend","betrouwbaar"
"3516","M64",0,0,93,0,0,44,"Kuifeend","betrouwbaar"
"3517","M84",58,19,75,0.773333333333333,0.253333333333333,44,"Kuifeend","betrouwbaar"
"3518","M65",0,0,12,0,0,44,"Kuifeend","betrouwbaar"
"3519","M12a",61,12,65,0.938461538461538,0.184615384615385,44,"Kuifeend","betrouwbaar"
"3520","M62",0,0,56,0,0,44,"Kuifeend","betrouwbaar"
"3521","M6",446,64,102,4.37254901960784,0.627450980392157,44,"Kuifeend","betrouwbaar"
"3522","M61",5,3,46,0.108695652173913,0.0652173913043478,44,"Kuifeend","betrouwbaar"
"3523","M2",4856,90,94,51.6595744680851,0.957446808510638,44,"Kuifeend","betrouwbaar"
"3524","M15",218,43,139,1.56834532374101,0.309352517985612,44,"Kuifeend","betrouwbaar"
"3525","M16",1256,92,131,9.58778625954199,0.702290076335878,44,"Kuifeend","betrouwbaar"
"3526","M72",0,0,123,0,0,44,"Kuifeend","betrouwbaar"
"3527","M73",0,0,106,0,0,44,"Kuifeend","betrouwbaar"
"3528","M74",9,5,140,0.0642857142857143,0.0357142857142857,44,"Kuifeend","betrouwbaar"
"3529","M17b",950,107,133,7.14285714285714,0.804511278195489,44,"Kuifeend","betrouwbaar"
"3530","M8",0,0,76,0,0,44,"Kuifeend","betrouwbaar"
"3531","M75",38,23,137,0.277372262773723,0.167883211678832,44,"Kuifeend","betrouwbaar"
"3532","M77",1066,106,142,7.50704225352113,0.746478873239437,44,"Kuifeend","betrouwbaar"
"3533","M36",0,0,56,0,0,44,"Kuifeend","betrouwbaar"
"3534","M1a",1513,77,91,16.6263736263736,0.846153846153846,44,"Kuifeend","betrouwbaar"
"3581","M4-5",3474,94,98,35.4489795918367,0.959183673469388,44,"Kuifeend","betrouwbaar"
"3583","M75a",0,0,55,0,0,44,"Kuifeend","betrouwbaar"
"9917","M51",0,0,11,0,0,44,"Kuifeend","betrouwbaar"
"10626","M43",0,0,42,0,0,210,"Kuifmees","indicatief"
"12381","M54a",168,30,39,4.30769230769231,0.769230769230769,210,"Kuifmees","indicatief"
"12382","M54b",0,0,2,0,0,210,"Kuifmees","indicatief"
"20247","M52",8,3,19,0.421052631578947,0.157894736842105,210,"Kuifmees","indicatief"
"20758","M78/79",18,6,9,2,0.666666666666667,210,"Kuifmees","indicatief"
"27371","M53",27,14,27,1,0.518518518518518,210,"Kuifmees","indicatief"
"29455","M55",0,0,9,0,0,210,"Kuifmees","indicatief"
"29456","M16s",0,0,33,0,0,210,"Kuifmees","indicatief"
"29457","M42",0,0,62,0,0,210,"Kuifmees","indicatief"
"29459","M31",0,0,3,0,0,210,"Kuifmees","indicatief"
"3490","M33",0,0,76,0,0,210,"Kuifmees","indicatief"
"3496","M34",0,0,37,0,0,210,"Kuifmees","indicatief"
"3497","M83",2,1,135,0.0148148148148148,0.00740740740740741,210,"Kuifmees","indicatief"
"3498","M7",0,0,128,0,0,210,"Kuifmees","indicatief"
"3500","M46",0,0,31,0,0,210,"Kuifmees","indicatief"
"3501","M71",26,19,118,0.220338983050847,0.161016949152542,210,"Kuifmees","indicatief"
"3502","M10-12-76",3,2,85,0.0352941176470588,0.0235294117647059,210,"Kuifmees","indicatief"
"3504","M3",0,0,118,0,0,210,"Kuifmees","indicatief"
"3505","M1b",1,1,62,0.0161290322580645,0.0161290322580645,210,"Kuifmees","indicatief"
"3506","M13s",0,0,151,0,0,210,"Kuifmees","indicatief"
"3507","M45",0,0,49,0,0,210,"Kuifmees","indicatief"
"3508","M32",0,0,90,0,0,210,"Kuifmees","indicatief"
"3509","M63",0,0,52,0,0,210,"Kuifmees","indicatief"
"3510","M85",0,0,34,0,0,210,"Kuifmees","indicatief"
"3511","M13",2,2,75,0.0266666666666667,0.0266666666666667,210,"Kuifmees","indicatief"
"3512","M14",13,6,140,0.0928571428571429,0.0428571428571429,210,"Kuifmees","indicatief"
"3513","M17a",0,0,133,0,0,210,"Kuifmees","indicatief"
"3515","M35",0,0,23,0,0,210,"Kuifmees","indicatief"
"3516","M64",0,0,93,0,0,210,"Kuifmees","indicatief"
"3517","M84",5,3,75,0.0666666666666667,0.04,210,"Kuifmees","indicatief"
"3518","M65",0,0,12,0,0,210,"Kuifmees","indicatief"
"3519","M12a",2,1,65,0.0307692307692308,0.0153846153846154,210,"Kuifmees","indicatief"
"3520","M62",0,0,56,0,0,210,"Kuifmees","indicatief"
"3521","M6",0,0,102,0,0,210,"Kuifmees","indicatief"
"3522","M61",0,0,46,0,0,210,"Kuifmees","indicatief"
"3523","M2",0,0,94,0,0,210,"Kuifmees","indicatief"
"3524","M15",3,1,139,0.0215827338129496,0.00719424460431655,210,"Kuifmees","indicatief"
"3525","M16",0,0,131,0,0,210,"Kuifmees","indicatief"
"3526","M72",134,69,123,1.08943089430894,0.560975609756098,210,"Kuifmees","indicatief"
"3527","M73",14,12,106,0.132075471698113,0.113207547169811,210,"Kuifmees","indicatief"
"3528","M74",0,0,140,0,0,210,"Kuifmees","indicatief"
"3529","M17b",2,1,133,0.0150375939849624,0.0075187969924812,210,"Kuifmees","indicatief"
"3530","M8",1,1,76,0.0131578947368421,0.0131578947368421,210,"Kuifmees","indicatief"
"3531","M75",2,2,137,0.0145985401459854,0.0145985401459854,210,"Kuifmees","indicatief"
"3532","M77",77,47,142,0.542253521126761,0.330985915492958,210,"Kuifmees","indicatief"
"3533","M36",0,0,56,0,0,210,"Kuifmees","indicatief"
"3534","M1a",0,0,91,0,0,210,"Kuifmees","indicatief"
"3581","M4-5",1,1,98,0.0102040816326531,0.0102040816326531,210,"Kuifmees","indicatief"
"3583","M75a",0,0,55,0,0,210,"Kuifmees","indicatief"
"9917","M51",0,0,11,0,0,210,"Kuifmees","indicatief"
"10626","M43",0,0,42,0,0,32,"Mandarijneend","alleen_beschrijvend"
"12381","M54a",0,0,39,0,0,32,"Mandarijneend","alleen_beschrijvend"
"12382","M54b",0,0,2,0,0,32,"Mandarijneend","alleen_beschrijvend"
"20247","M52",0,0,19,0,0,32,"Mandarijneend","alleen_beschrijvend"
"20758","M78/79",0,0,9,0,0,32,"Mandarijneend","alleen_beschrijvend"
"27371","M53",0,0,27,0,0,32,"Mandarijneend","alleen_beschrijvend"
"29455","M55",0,0,9,0,0,32,"Mandarijneend","alleen_beschrijvend"
"29456","M16s",0,0,33,0,0,32,"Mandarijneend","alleen_beschrijvend"
"29457","M42",0,0,62,0,0,32,"Mandarijneend","alleen_beschrijvend"
"29459","M31",0,0,3,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3490","M33",0,0,76,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3496","M34",0,0,37,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3497","M83",0,0,135,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3498","M7",0,0,128,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3500","M46",0,0,31,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3501","M71",0,0,118,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3502","M10-12-76",0,0,85,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3504","M3",0,0,118,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3505","M1b",0,0,62,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3506","M13s",0,0,151,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3507","M45",0,0,49,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3508","M32",0,0,90,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3509","M63",0,0,52,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3510","M85",0,0,34,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3511","M13",0,0,75,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3512","M14",0,0,140,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3513","M17a",0,0,133,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3515","M35",0,0,23,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3516","M64",0,0,93,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3517","M84",2,1,75,0.0266666666666667,0.0133333333333333,32,"Mandarijneend","alleen_beschrijvend"
"3518","M65",0,0,12,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3519","M12a",0,0,65,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3520","M62",0,0,56,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3521","M6",0,0,102,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3522","M61",0,0,46,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3523","M2",0,0,94,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3524","M15",0,0,139,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3525","M16",0,0,131,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3526","M72",0,0,123,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3527","M73",0,0,106,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3528","M74",0,0,140,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3529","M17b",1,1,133,0.0075187969924812,0.0075187969924812,32,"Mandarijneend","alleen_beschrijvend"
"3530","M8",0,0,76,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3531","M75",0,0,137,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3532","M77",0,0,142,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3533","M36",0,0,56,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3534","M1a",0,0,91,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3581","M4-5",0,0,98,0,0,32,"Mandarijneend","alleen_beschrijvend"
"3583","M75a",0,0,55,0,0,32,"Mandarijneend","alleen_beschrijvend"
"9917","M51",0,0,11,0,0,32,"Mandarijneend","alleen_beschrijvend"
"10626","M43",0,0,42,0,0,209,"Matkop","alleen_beschrijvend"
"12381","M54a",5,3,39,0.128205128205128,0.0769230769230769,209,"Matkop","alleen_beschrijvend"
"12382","M54b",0,0,2,0,0,209,"Matkop","alleen_beschrijvend"
"20247","M52",0,0,19,0,0,209,"Matkop","alleen_beschrijvend"
"20758","M78/79",0,0,9,0,0,209,"Matkop","alleen_beschrijvend"
"27371","M53",0,0,27,0,0,209,"Matkop","alleen_beschrijvend"
"29455","M55",0,0,9,0,0,209,"Matkop","alleen_beschrijvend"
"29456","M16s",0,0,33,0,0,209,"Matkop","alleen_beschrijvend"
"29457","M42",0,0,62,0,0,209,"Matkop","alleen_beschrijvend"
"29459","M31",0,0,3,0,0,209,"Matkop","alleen_beschrijvend"
"3490","M33",0,0,76,0,0,209,"Matkop","alleen_beschrijvend"
"3496","M34",0,0,37,0,0,209,"Matkop","alleen_beschrijvend"
"3497","M83",0,0,135,0,0,209,"Matkop","alleen_beschrijvend"
"3498","M7",0,0,128,0,0,209,"Matkop","alleen_beschrijvend"
"3500","M46",0,0,31,0,0,209,"Matkop","alleen_beschrijvend"
"3501","M71",0,0,118,0,0,209,"Matkop","alleen_beschrijvend"
"3502","M10-12-76",0,0,85,0,0,209,"Matkop","alleen_beschrijvend"
"3504","M3",1,1,118,0.00847457627118644,0.00847457627118644,209,"Matkop","alleen_beschrijvend"
"3505","M1b",0,0,62,0,0,209,"Matkop","alleen_beschrijvend"
"3506","M13s",0,0,151,0,0,209,"Matkop","alleen_beschrijvend"
"3507","M45",0,0,49,0,0,209,"Matkop","alleen_beschrijvend"
"3508","M32",0,0,90,0,0,209,"Matkop","alleen_beschrijvend"
"3509","M63",0,0,52,0,0,209,"Matkop","alleen_beschrijvend"
"3510","M85",5,3,34,0.147058823529412,0.0882352941176471,209,"Matkop","alleen_beschrijvend"
"3511","M13",0,0,75,0,0,209,"Matkop","alleen_beschrijvend"
"3512","M14",0,0,140,0,0,209,"Matkop","alleen_beschrijvend"
"3513","M17a",0,0,133,0,0,209,"Matkop","alleen_beschrijvend"
"3515","M35",0,0,23,0,0,209,"Matkop","alleen_beschrijvend"
"3516","M64",0,0,93,0,0,209,"Matkop","alleen_beschrijvend"
"3517","M84",0,0,75,0,0,209,"Matkop","alleen_beschrijvend"
"3518","M65",0,0,12,0,0,209,"Matkop","alleen_beschrijvend"
"3519","M12a",0,0,65,0,0,209,"Matkop","alleen_beschrijvend"
"3520","M62",0,0,56,0,0,209,"Matkop","alleen_beschrijvend"
"3521","M6",0,0,102,0,0,209,"Matkop","alleen_beschrijvend"
"3522","M61",0,0,46,0,0,209,"Matkop","alleen_beschrijvend"
"3523","M2",0,0,94,0,0,209,"Matkop","alleen_beschrijvend"
"3524","M15",0,0,139,0,0,209,"Matkop","alleen_beschrijvend"
"3525","M16",0,0,131,0,0,209,"Matkop","alleen_beschrijvend"
"3526","M72",1,1,123,0.00813008130081301,0.00813008130081301,209,"Matkop","alleen_beschrijvend"
"3527","M73",0,0,106,0,0,209,"Matkop","alleen_beschrijvend"
"3528","M74",0,0,140,0,0,209,"Matkop","alleen_beschrijvend"
"3529","M17b",0,0,133,0,0,209,"Matkop","alleen_beschrijvend"
"3530","M8",3,1,76,0.0394736842105263,0.0131578947368421,209,"Matkop","alleen_beschrijvend"
"3531","M75",1,1,137,0.0072992700729927,0.0072992700729927,209,"Matkop","alleen_beschrijvend"
"3532","M77",0,0,142,0,0,209,"Matkop","alleen_beschrijvend"
"3533","M36",0,0,56,0,0,209,"Matkop","alleen_beschrijvend"
"3534","M1a",0,0,91,0,0,209,"Matkop","alleen_beschrijvend"
"3581","M4-5",0,0,98,0,0,209,"Matkop","alleen_beschrijvend"
"3583","M75a",0,0,55,0,0,209,"Matkop","alleen_beschrijvend"
"9917","M51",0,0,11,0,0,209,"Matkop","alleen_beschrijvend"
"10626","M43",139,28,42,3.30952380952381,0.666666666666667,78,"Meerkoet","indicatief"
"12381","M54a",147,4,39,3.76923076923077,0.102564102564103,78,"Meerkoet","indicatief"
"12382","M54b",0,0,2,0,0,78,"Meerkoet","indicatief"
"20247","M52",0,0,19,0,0,78,"Meerkoet","indicatief"
"20758","M78/79",14,7,9,1.55555555555556,0.777777777777778,78,"Meerkoet","indicatief"
"27371","M53",0,0,27,0,0,78,"Meerkoet","indicatief"
"29455","M55",0,0,9,0,0,78,"Meerkoet","indicatief"
"29456","M16s",119,21,33,3.60606060606061,0.636363636363636,78,"Meerkoet","indicatief"
"29457","M42",0,0,62,0,0,78,"Meerkoet","indicatief"
"29459","M31",3,1,3,1,0.333333333333333,78,"Meerkoet","indicatief"
"3490","M33",3009,73,76,39.5921052631579,0.960526315789474,78,"Meerkoet","indicatief"
"3496","M34",147,3,37,3.97297297297297,0.0810810810810811,78,"Meerkoet","indicatief"
"3497","M83",220,67,135,1.62962962962963,0.496296296296296,78,"Meerkoet","indicatief"
"3498","M7",2217,99,128,17.3203125,0.7734375,78,"Meerkoet","indicatief"
"3500","M46",1549,28,31,49.9677419354839,0.903225806451613,78,"Meerkoet","indicatief"
"3501","M71",0,0,118,0,0,78,"Meerkoet","indicatief"
"3502","M10-12-76",2658,84,85,31.2705882352941,0.988235294117647,78,"Meerkoet","indicatief"
"3504","M3",10063,117,118,85.2796610169491,0.991525423728814,78,"Meerkoet","indicatief"
"3505","M1b",952,61,62,15.3548387096774,0.983870967741935,78,"Meerkoet","indicatief"
"3506","M13s",6,3,151,0.0397350993377483,0.0198675496688742,78,"Meerkoet","indicatief"
"3507","M45",7197,49,49,146.877551020408,1,78,"Meerkoet","indicatief"
"3508","M32",3531,86,90,39.2333333333333,0.955555555555556,78,"Meerkoet","indicatief"
"3509","M63",0,0,52,0,0,78,"Meerkoet","indicatief"
"3510","M85",0,0,34,0,0,78,"Meerkoet","indicatief"
"3511","M13",2,1,75,0.0266666666666667,0.0133333333333333,78,"Meerkoet","indicatief"
"3512","M14",6355,136,140,45.3928571428571,0.971428571428571,78,"Meerkoet","indicatief"
"3513","M17a",4257,113,133,32.0075187969925,0.849624060150376,78,"Meerkoet","indicatief"
"3515","M35",0,0,23,0,0,78,"Meerkoet","indicatief"
"3516","M64",0,0,93,0,0,78,"Meerkoet","indicatief"
"3517","M84",247,43,75,3.29333333333333,0.573333333333333,78,"Meerkoet","indicatief"
"3518","M65",0,0,12,0,0,78,"Meerkoet","indicatief"
"3519","M12a",119,16,65,1.83076923076923,0.246153846153846,78,"Meerkoet","indicatief"
"3520","M62",0,0,56,0,0,78,"Meerkoet","indicatief"
"3521","M6",1355,77,102,13.2843137254902,0.754901960784314,78,"Meerkoet","indicatief"
"3522","M61",10,9,46,0.217391304347826,0.195652173913043,78,"Meerkoet","indicatief"
"3523","M2",8366,94,94,89,1,78,"Meerkoet","indicatief"
"3524","M15",1453,100,139,10.4532374100719,0.719424460431655,78,"Meerkoet","indicatief"
"3525","M16",2223,113,131,16.969465648855,0.862595419847328,78,"Meerkoet","indicatief"
"3526","M72",0,0,123,0,0,78,"Meerkoet","indicatief"
"3527","M73",0,0,106,0,0,78,"Meerkoet","indicatief"
"3528","M74",116,57,140,0.828571428571429,0.407142857142857,78,"Meerkoet","indicatief"
"3529","M17b",1524,116,133,11.4586466165414,0.87218045112782,78,"Meerkoet","indicatief"
"3530","M8",0,0,76,0,0,78,"Meerkoet","indicatief"
"3531","M75",105,30,137,0.766423357664234,0.218978102189781,78,"Meerkoet","indicatief"
"3532","M77",7950,116,142,55.9859154929577,0.816901408450704,78,"Meerkoet","indicatief"
"3533","M36",0,0,56,0,0,78,"Meerkoet","indicatief"
"3534","M1a",1504,78,91,16.5274725274725,0.857142857142857,78,"Meerkoet","indicatief"
"3581","M4-5",8192,96,98,83.5918367346939,0.979591836734694,78,"Meerkoet","indicatief"
"3583","M75a",0,0,55,0,0,78,"Meerkoet","indicatief"
"9917","M51",0,0,11,0,0,78,"Meerkoet","indicatief"
"10626","M43",388,41,42,9.23809523809524,0.976190476190476,175,"Merel","indicatief"
"12381","M54a",836,35,39,21.4358974358974,0.897435897435897,175,"Merel","indicatief"
"12382","M54b",9,2,2,4.5,1,175,"Merel","indicatief"
"20247","M52",222,17,19,11.6842105263158,0.894736842105263,175,"Merel","indicatief"
"20758","M78/79",78,8,9,8.66666666666667,0.888888888888889,175,"Merel","indicatief"
"27371","M53",245,27,27,9.07407407407407,1,175,"Merel","indicatief"
"29455","M55",110,9,9,12.2222222222222,1,175,"Merel","indicatief"
"29456","M16s",103,25,33,3.12121212121212,0.757575757575758,175,"Merel","indicatief"
"29457","M42",1881,62,62,30.3387096774194,1,175,"Merel","indicatief"
"29459","M31",29,2,3,9.66666666666667,0.666666666666667,175,"Merel","indicatief"
"3490","M33",714,72,76,9.39473684210526,0.947368421052632,175,"Merel","indicatief"
"3496","M34",87,27,37,2.35135135135135,0.72972972972973,175,"Merel","indicatief"
"3497","M83",637,126,135,4.71851851851852,0.933333333333333,175,"Merel","indicatief"
"3498","M7",1049,114,128,8.1953125,0.890625,175,"Merel","indicatief"
"3500","M46",184,17,31,5.93548387096774,0.548387096774194,175,"Merel","indicatief"
"3501","M71",1341,117,118,11.364406779661,0.991525423728814,175,"Merel","indicatief"
"3502","M10-12-76",955,82,85,11.2352941176471,0.964705882352941,175,"Merel","indicatief"
"3504","M3",736,108,118,6.23728813559322,0.915254237288136,175,"Merel","indicatief"
"3505","M1b",477,59,62,7.69354838709677,0.951612903225806,175,"Merel","indicatief"
"3506","M13s",2604,139,151,17.2450331125828,0.920529801324503,175,"Merel","indicatief"
"3507","M45",501,47,49,10.2244897959184,0.959183673469388,175,"Merel","indicatief"
"3508","M32",411,77,90,4.56666666666667,0.855555555555556,175,"Merel","indicatief"
"3509","M63",473,46,52,9.09615384615385,0.884615384615385,175,"Merel","indicatief"
"3510","M85",205,33,34,6.02941176470588,0.970588235294118,175,"Merel","indicatief"
"3511","M13",135,45,75,1.8,0.6,175,"Merel","indicatief"
"3512","M14",1361,130,140,9.72142857142857,0.928571428571429,175,"Merel","indicatief"
"3513","M17a",1191,127,133,8.95488721804511,0.954887218045113,175,"Merel","indicatief"
"3515","M35",89,16,23,3.8695652173913,0.695652173913043,175,"Merel","indicatief"
"3516","M64",771,84,93,8.29032258064516,0.903225806451613,175,"Merel","indicatief"
"3517","M84",635,71,75,8.46666666666667,0.946666666666667,175,"Merel","indicatief"
"3518","M65",194,11,12,16.1666666666667,0.916666666666667,175,"Merel","indicatief"
"3519","M12a",404,61,65,6.21538461538462,0.938461538461538,175,"Merel","indicatief"
"3520","M62",543,51,56,9.69642857142857,0.910714285714286,175,"Merel","indicatief"
"3521","M6",559,91,102,5.48039215686275,0.892156862745098,175,"Merel","indicatief"
"3522","M61",190,41,46,4.1304347826087,0.891304347826087,175,"Merel","indicatief"
"3523","M2",1303,94,94,13.8617021276596,1,175,"Merel","indicatief"
"3524","M15",554,111,139,3.98561151079137,0.798561151079137,175,"Merel","indicatief"
"3525","M16",616,123,131,4.70229007633588,0.938931297709924,175,"Merel","indicatief"
"3526","M72",191,69,123,1.55284552845528,0.560975609756098,175,"Merel","indicatief"
"3527","M73",1338,100,106,12.622641509434,0.943396226415094,175,"Merel","indicatief"
"3528","M74",793,121,140,5.66428571428571,0.864285714285714,175,"Merel","indicatief"
