"soort_id","soort_naam","seizoen_start","seizoen","index","index_ondergrens","index_bovengrens","schatting_aantal","ondergrens_aantal","bovengrens_aantal","schatting_detectie","ondergrens_detectie","bovengrens_detectie","totaal_aantal","gemiddeld_per_bezoek","waarnemingsfrequentie","geldige_bezoeken","geldige_plots","detecties","modelstatus","weergavetype"
5,"Aalscholver",2010,"10/11",146.673289912863,81.434478659172,255.206244794967,0.119158586064527,0.034759572205375,0.31260094563411,0.0723100591231627,0.0287787407514564,0.149723024844368,217,1.66923076923077,0.269230769230769,130,27,35,"indicatief","modelindex"
5,"Aalscholver",2011,"11/12",252.476061859102,136.001851476573,443.490240881319,0.202835145330514,0.058017200013767,0.551395884640345,0.1411558086425,0.0558839463931234,0.284989547859726,162,1.42105263157895,0.31578947368421,114,29,36,"indicatief","modelindex"
5,"Aalscholver",2012,"12/13",160.009824231808,80.3142901425747,283.764741322075,0.129966675751085,0.0359145329287948,0.385513186035794,0.0524810388133787,0.016907116249468,0.117027451217562,267,2.15322580645161,0.153225806451613,124,29,19,"indicatief","modelindex"
5,"Aalscholver",2013,"13/14",191.654848181361,100.835050050364,321.741100650264,0.155547877664827,0.0431559152323406,0.476359314424048,0.0690321785326803,0.0233757626496886,0.153190769651319,545,4.78070175438596,0.219298245614035,114,25,25,"indicatief","modelindex"
5,"Aalscholver",2014,"14/15",117.706051277365,58.1415210028019,207.117203088536,0.0946787071209409,0.0272893854276066,0.273241138551019,0.0854422059199453,0.0295096508781326,0.190112672219565,262,2.29824561403509,0.192982456140351,114,27,22,"indicatief","modelindex"
5,"Aalscholver",2015,"15/16",225.463555211277,127.822409892385,385.929437131125,0.180009395361678,0.0537998292272174,0.447622833730523,0.113308677253559,0.0408922863778069,0.240658042534161,889,7.05555555555556,0.246031746031746,126,27,31,"indicatief","modelindex"
5,"Aalscholver",2016,"16/17",236.104147183306,147.556411320373,365.604994226166,0.189384803957215,0.0605890915589743,0.484617543646429,0.0631969211554624,0.0238790580470968,0.132399371486171,2240,10.8212560386473,0.236714975845411,207,40,49,"indicatief","modelindex"
5,"Aalscholver",2017,"17/18",210.127812914796,128.357972045133,324.704926043842,0.169173516190997,0.0561328862971973,0.45320127264568,0.0998561577630105,0.0405872830557174,0.211044519603523,1414,6.60747663551402,0.275700934579439,214,40,59,"indicatief","modelindex"
5,"Aalscholver",2018,"18/19",140.883236040454,82.0327036166801,218.019235655602,0.112976190014386,0.0351468122685126,0.293516525133023,0.0624424853199923,0.0232720973717657,0.133922635330068,604,3.03517587939698,0.251256281407035,199,38,50,"indicatief","modelindex"
5,"Aalscholver",2019,"19/20",148.07807357987,85.3016530537028,223.156709507885,0.118915044157564,0.0386690416398795,0.320796486387901,0.100880581771012,0.0417495260462362,0.207322438371891,985,5.47222222222222,0.366666666666667,180,35,66,"indicatief","modelindex"
5,"Aalscholver",2020,"20/21",99.9931803989579,59.9494307291277,149.435405702144,0.0803122794818649,0.0248481649234808,0.219864935607342,0.0824823081002558,0.0312347307305465,0.175547048576483,515,3.04733727810651,0.325443786982249,169,31,55,"indicatief","modelindex"
5,"Aalscholver",2021,"21/22",141.398356710716,89.0791310557633,218.233838792309,0.113781439506139,0.0353057694662417,0.30715805217152,0.0832681843689836,0.0303696195903445,0.176807452242907,918,5.4,0.323529411764706,170,33,55,"indicatief","modelindex"
5,"Aalscholver",2022,"22/23",98.6271963156859,58.7520759366794,151.780723272857,0.0791672161288854,0.0262863701068282,0.213288767282186,0.0794652442290386,0.0302670400593814,0.169137930136594,551,3.02747252747253,0.313186813186813,182,37,57,"indicatief","modelindex"
5,"Aalscholver",2023,"23/24",223.154284550835,141.923716088972,337.395282170287,0.180545291636328,0.0579739580960555,0.487886156448845,0.140699559683312,0.0609623178996828,0.274345723896764,1484,7.81052631578947,0.394736842105263,190,37,75,"indicatief","modelindex"
5,"Aalscholver",2024,"24/25",267.213628360667,167.297798039833,407.52229388273,0.215160058384944,0.0612515932941663,0.547620612217008,0.0949752000614547,0.0347461684353518,0.195852348408177,2129,12.235632183908,0.298850574712644,174,34,52,"indicatief","modelindex"
248,"Appelvink",2000,"00/01",,,,,,,,,,0,0,0,104,21,0,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2001,"01/02",,,,,,,,,,1,0.0072992700729927,0.0072992700729927,137,24,1,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2002,"02/03",,,,,,,,,,1,0.00694444444444444,0.00694444444444444,144,23,1,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2003,"03/04",,,,,,,,,,0,0,0,133,24,0,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2004,"04/05",,,,,,,,,,0,0,0,146,25,0,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2005,"05/06",,,,,,,,,,0,0,0,141,24,0,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2006,"06/07",,,,,,,,,,1,0.00704225352112676,0.00704225352112676,142,22,1,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2007,"07/08",,,,,,,,,,0,0,0,127,20,0,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2008,"08/09",,,,,,,,,,3,0.0211267605633803,0.0140845070422535,142,24,2,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2009,"09/10",,,,,,,,,,0,0,0,140,27,0,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2010,"10/11",,,,,,,,,,0,0,0,130,27,0,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2011,"11/12",,,,,,,,,,0,0,0,114,29,0,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2012,"12/13",,,,,,,,,,0,0,0,124,29,0,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2013,"13/14",,,,,,,,,,2,0.0175438596491228,0.0087719298245614,114,25,1,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2014,"14/15",,,,,,,,,,4,0.0350877192982456,0.0175438596491228,114,27,2,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2015,"15/16",,,,,,,,,,3,0.0238095238095238,0.0238095238095238,126,27,3,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2016,"16/17",,,,,,,,,,1,0.00483091787439614,0.00483091787439614,207,40,1,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2017,"17/18",,,,,,,,,,16,0.0747663551401869,0.0186915887850467,214,40,4,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2018,"18/19",,,,,,,,,,9,0.0452261306532663,0.0150753768844221,199,38,3,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2019,"19/20",,,,,,,,,,1,0.00555555555555556,0.00555555555555556,180,35,1,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2020,"20/21",,,,,,,,,,2,0.0118343195266272,0.00591715976331361,169,31,1,"alleen_beschrijvend","beschrijvend"
248,"Appelvink",2021,"21/22",,,,,,,,,,2,0.0117647058823529,0.0117647058823529,170,33,2,"alleen_beschrijvend","beschrijvend"
