"maand","totaal_aantal","detecties","geldige_bezoeken","gemiddeld_per_bezoek","waarnemingsfrequentie","schatting_aantal","ondergrens_aantal","bovengrens_aantal","schatting_detectie","ondergrens_detectie","bovengrens_detectie","maandindex","soort_id","soort_naam","modelstatus","weergavetype"
"jan",0,0,562,0,0,,,,,,,,633,"Sperwergrasmus","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,633,"Sperwergrasmus","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,633,"Sperwergrasmus","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,633,"Sperwergrasmus","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,633,"Sperwergrasmus","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,190,"Spotvogel","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,190,"Spotvogel","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,190,"Spotvogel","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,190,"Spotvogel","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,190,"Spotvogel","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,190,"Spotvogel","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,190,"Spotvogel","alleen_beschrijvend","beschrijvend"
"dec",1216,74,563,2.15985790408526,0.131438721136767,1.26066665639122,0.561692371889022,2.40604455825035,0.119801952903284,0.08005789303785,0.16529723071682,8.62710424091156,229,"Spreeuw","indicatief","modelindex"
"feb",496,39,556,0.892086330935252,0.0701438848920863,0.364136041475116,0.156225194536101,0.714384934962654,0.0595271124342063,0.0376066349476738,0.0863537060559909,2.49188758325012,229,"Spreeuw","indicatief","modelindex"
"jan",668,39,562,1.18861209964413,0.0693950177935943,0.492909125936311,0.212244971738729,0.967388995764148,0.0596412475526111,0.0344605374042186,0.0914261686337757,3.37311880915611,229,"Spreeuw","indicatief","modelindex"
"mrt",1183,55,451,2.62305986696231,0.121951219512195,1.50078796630728,0.630565350736447,3.09263530607388,0.114945033558277,0.0771563492361794,0.165365114218077,10.2703233746992,229,"Spreeuw","indicatief","modelindex"
"nov",9776,189,570,17.1508771929825,0.331578947368421,25.6840573828677,11.1133677280328,50.0884494219806,0.356151884120075,0.274332155696094,0.445780926308756,175.763386180012,229,"Spreeuw","indicatief","modelindex"
"okt",35571,200,547,65.0292504570384,0.36563071297989,69.6864303308691,31.0953989542874,143.191007994233,0.413670365247864,0.324644054134269,0.503935210817548,476.88427039262,229,"Spreeuw","indicatief","modelindex"
"sep",5131,76,508,10.1003937007874,0.149606299212598,3.30103181561475,1.29037815228902,6.67261093988726,0.148024087528916,0.097568599665993,0.203490256901822,22.5899094193513,229,"Spreeuw","indicatief","modelindex"
"dec",0,0,563,0,0,,,,,,,,182,"Sprinkhaanrietzanger","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,182,"Sprinkhaanrietzanger","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,182,"Sprinkhaanrietzanger","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,182,"Sprinkhaanrietzanger","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,182,"Sprinkhaanrietzanger","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,182,"Sprinkhaanrietzanger","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,182,"Sprinkhaanrietzanger","alleen_beschrijvend","beschrijvend"
"dec",1494,216,563,2.65364120781528,0.383658969804618,2.3406440550538,1.70421062380144,3.16755629777072,0.40572383367116,0.329358552316431,0.489739801107073,93.9463279469378,207,"Staartmees","indicatief","modelindex"
"feb",1119,217,556,2.01258992805755,0.390287769784173,2.05651315842298,1.49155121215185,2.7896966155424,0.418843482817958,0.336030686456269,0.495657556353344,82.5421785902246,207,"Staartmees","indicatief","modelindex"
"jan",1341,182,562,2.38612099644128,0.323843416370107,2.09778303527594,1.51822885164116,2.77817154390215,0.335829824853566,0.262930018355247,0.414514858172592,84.1986258303705,207,"Staartmees","indicatief","modelindex"
"mrt",749,210,451,1.66075388026608,0.465631929046563,1.58951991173484,1.08869013806655,2.18491028483591,0.51103350562269,0.418409738205661,0.593304037020092,63.7984910963305,207,"Staartmees","indicatief","modelindex"
"nov",1662,235,570,2.91578947368421,0.412280701754386,2.79952995264898,2.02476647357149,3.72625249874428,0.442845777398756,0.356468713035377,0.530917109813947,112.364611125287,207,"Staartmees","indicatief","modelindex"
"okt",2250,264,547,4.11334552102377,0.482632541133455,3.76743515452601,2.71621100888981,5.05070948572073,0.528414114333445,0.444751423879975,0.611534494911136,151.213379830957,207,"Staartmees","indicatief","modelindex"
"sep",1567,191,508,3.08464566929134,0.375984251968504,2.78886084403178,1.95078650732086,3.75174620216928,0.402621096226774,0.315777692162546,0.484850905988731,111.936385579892,207,"Staartmees","indicatief","modelindex"
"dec",0,0,563,0,0,,,,,,,,121,"Stadsduif","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,121,"Stadsduif","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,121,"Stadsduif","alleen_beschrijvend","beschrijvend"
"mrt",19,1,451,0.0421286031042129,0.00221729490022173,,,,,,,,121,"Stadsduif","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,121,"Stadsduif","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,121,"Stadsduif","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,121,"Stadsduif","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,430,"Steenloper","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,430,"Steenloper","alleen_beschrijvend","beschrijvend"
"jan",60,1,562,0.106761565836299,0.00177935943060498,,,,,,,,430,"Steenloper","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,430,"Steenloper","alleen_beschrijvend","beschrijvend"
"nov",3,1,570,0.00526315789473684,0.00175438596491228,,,,,,,,430,"Steenloper","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,430,"Steenloper","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,430,"Steenloper","alleen_beschrijvend","beschrijvend"
"dec",15,10,563,0.0266429840142096,0.0177619893428064,,,,,,,,106,"Stormmeeuw","alleen_beschrijvend","beschrijvend"
"feb",9,5,556,0.0161870503597122,0.00899280575539568,,,,,,,,106,"Stormmeeuw","alleen_beschrijvend","beschrijvend"
"jan",18,6,562,0.0320284697508897,0.0106761565836299,,,,,,,,106,"Stormmeeuw","alleen_beschrijvend","beschrijvend"
"mrt",9,4,451,0.0199556541019956,0.00886917960088692,,,,,,,,106,"Stormmeeuw","alleen_beschrijvend","beschrijvend"
"nov",4,3,570,0.00701754385964912,0.00526315789473684,,,,,,,,106,"Stormmeeuw","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,106,"Stormmeeuw","alleen_beschrijvend","beschrijvend"
"sep",3,2,508,0.00590551181102362,0.00393700787401575,,,,,,,,106,"Stormmeeuw","alleen_beschrijvend","beschrijvend"
"dec",3526,175,563,6.26287744227353,0.310834813499112,0.440618858441015,5.91310292824324e-06,2.45755917916629,0.0172863318503216,0.000531343377220964,0.104089547853985,97.259309252219,42,"Tafeleend","betrouwbaar","modelindex"
"feb",1702,159,556,3.06115107913669,0.285971223021583,0.281430665859143,3.93115381919977e-06,1.65877375621237,0.0140799044820277,0.000417584421528164,0.0774549710522741,62.1211544614732,42,"Tafeleend","betrouwbaar","modelindex"
"jan",2798,174,562,4.97864768683274,0.309608540925267,0.398307227656741,5.68208128202311e-06,2.24679611585808,0.0158946304427651,0.000460012630893352,0.0939300092768134,87.919718119026,42,"Tafeleend","betrouwbaar","modelindex"
"mrt",839,138,451,1.86031042128603,0.305986696230599,0.229199350725264,3.07034371576738e-06,1.15617760605376,0.0167217749464049,0.00044281838167965,0.0989105632161299,50.591957437928,42,"Tafeleend","betrouwbaar","modelindex"
"nov",3806,177,570,6.67719298245614,0.310526315789474,0.46632462447496,5.68550464183433e-06,2.50612407362167,0.0148008381011239,0.000458691696709871,0.0927888442387222,102.933431002492,42,"Tafeleend","betrouwbaar","modelindex"
"okt",4057,183,547,7.41681901279707,0.3345521023766,0.554534297396822,7.79917481523358e-06,3.32411994147204,0.02162592981076,0.000601445208425818,0.122353870541854,122.404254126357,42,"Tafeleend","betrouwbaar","modelindex"
"sep",4215,185,508,8.29724409448819,0.364173228346457,0.800831031788712,1.13829989226379e-05,4.98136842523662,0.0312357926984989,0.00101168367148039,0.171724527765228,176.770175600504,42,"Tafeleend","betrouwbaar","modelindex"
"dec",0,0,563,0,0,,,,,,,,173,"Tapuit","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,173,"Tapuit","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,173,"Tapuit","alleen_beschrijvend","beschrijvend"
"mrt",7,6,451,0.0155210643015521,0.0133037694013304,,,,,,,,173,"Tapuit","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,173,"Tapuit","alleen_beschrijvend","beschrijvend"
"okt",12,9,547,0.0219378427787934,0.0164533820840951,,,,,,,,173,"Tapuit","alleen_beschrijvend","beschrijvend"
"sep",167,78,508,0.328740157480315,0.153543307086614,,,,,,,,173,"Tapuit","alleen_beschrijvend","beschrijvend"
"dec",69,48,563,0.122557726465364,0.0852575488454707,0.0845322860511423,0.0594242967939037,0.116819389093447,0.0558888854852969,0.0372739715728989,0.0823986699620643,8.09743281694367,198,"Tjiftjaf","betrouwbaar","modelindex"
"feb",39,33,556,0.0701438848920863,0.0593525179856115,0.0521884017453887,0.0330750825408496,0.0764703497054134,0.037974719889503,0.0233940618686889,0.0568537299249518,4.99917956437711,198,"Tjiftjaf","betrouwbaar","modelindex"
"jan",45,34,562,0.0800711743772242,0.0604982206405694,0.0559603279598134,0.0360108052121032,0.0800389422061195,0.0388654974991499,0.0240749946628453,0.0604499807804866,5.36049617532614,198,"Tjiftjaf","betrouwbaar","modelindex"
"mrt",1319,260,451,2.92461197339246,0.57649667405765,1.89344607273217,1.39395722521578,2.44460334366788,0.548223844039889,0.470294750891607,0.640982427521576,181.375106278075,198,"Tjiftjaf","betrouwbaar","modelindex"
"nov",118,78,570,0.207017543859649,0.136842105263158,0.14437573013499,0.103884893658801,0.191216549210561,0.0964199048049682,0.0678099286593657,0.136225830320677,13.8298965966445,198,"Tjiftjaf","betrouwbaar","modelindex"
"okt",604,246,547,1.10420475319927,0.449725776965265,0.81219035590321,0.6129370663678,1.05402207812965,0.428018517696713,0.354471855303972,0.506194705849989,77.8005321838441,198,"Tjiftjaf","betrouwbaar","modelindex"
"sep",2846,406,508,5.60236220472441,0.799212598425197,4.26488214885016,3.26350586443309,5.54370551577147,0.809086726605914,0.752097717813398,0.862440271099719,408.53735638479,198,"Tjiftjaf","betrouwbaar","modelindex"
"dec",95,82,563,0.168738898756661,0.145648312611012,0.11665295135434,0.0810880484107425,0.15906557731843,0.115984108086507,0.0836473396237752,0.156226019090705,108.472495159271,64,"Torenvalk","betrouwbaar","modelindex"
"feb",61,51,556,0.109712230215827,0.091726618705036,0.0767400537829822,0.0514453827721652,0.10710227795016,0.0700982346296792,0.04650071316535,0.103273940662628,71.358547005052,64,"Torenvalk","betrouwbaar","modelindex"
"jan",76,65,562,0.135231316725979,0.115658362989324,0.0929420961224641,0.0627656524759431,0.127872179995062,0.0902269665505281,0.0612645389298887,0.124846353593677,86.4243977943845,64,"Torenvalk","betrouwbaar","modelindex"
"mrt",34,31,451,0.0753880266075388,0.0687361419068736,0.0517749848266768,0.0322692334229706,0.0776783295677515,0.0486376305259863,0.0315059549335984,0.0732738856982696,48.1441894592414,64,"Torenvalk","betrouwbaar","modelindex"
"nov",102,89,570,0.178947368421053,0.156140350877193,0.121342704355349,0.0842169140322761,0.165045947055853,0.125005022370176,0.091222450815961,0.169084249797532,112.833372477795,64,"Torenvalk","betrouwbaar","modelindex"
"okt",100,88,547,0.182815356489945,0.160877513711152,0.124432314228849,0.0871607905436031,0.171077367961627,0.12862765663282,0.0918751054333199,0.173902101134115,115.706319009849,64,"Torenvalk","betrouwbaar","modelindex"
"sep",126,90,508,0.248031496062992,0.177165354330709,0.168905414512478,0.116518867927271,0.226939175292859,0.14369071003458,0.103827814223134,0.192781766024387,157.060679094406,64,"Torenvalk","betrouwbaar","modelindex"
"dec",0,0,563,0,0,,,,,,,,125,"Tortelduif","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,125,"Tortelduif","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,125,"Tortelduif","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,125,"Tortelduif","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,125,"Tortelduif","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,125,"Tortelduif","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,125,"Tortelduif","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,194,"Tuinfluiter","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,194,"Tuinfluiter","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,194,"Tuinfluiter","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,194,"Tuinfluiter","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,194,"Tuinfluiter","alleen_beschrijvend","beschrijvend"
"okt",6,3,547,0.0109689213893967,0.00548446069469835,,,,,,,,194,"Tuinfluiter","alleen_beschrijvend","beschrijvend"
"sep",20,19,508,0.0393700787401575,0.0374015748031496,,,,,,,,194,"Tuinfluiter","alleen_beschrijvend","beschrijvend"
"dec",1,1,563,0.00177619893428064,0.00177619893428064,,,,,,,,98,"Tureluur","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,98,"Tureluur","alleen_beschrijvend","beschrijvend"
"jan",1,1,562,0.00177935943060498,0.00177935943060498,,,,,,,,98,"Tureluur","alleen_beschrijvend","beschrijvend"
"mrt",7,5,451,0.0155210643015521,0.0110864745011086,,,,,,,,98,"Tureluur","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,98,"Tureluur","alleen_beschrijvend","beschrijvend"
"okt",2,2,547,0.0036563071297989,0.0036563071297989,,,,,,,,98,"Tureluur","alleen_beschrijvend","beschrijvend"
"sep",11,5,508,0.0216535433070866,0.00984251968503937,,,,,,,,98,"Tureluur","alleen_beschrijvend","beschrijvend"
"dec",12,4,563,0.0213143872113677,0.00710479573712256,,,,,,,,124,"Turkse Tortel","alleen_beschrijvend","beschrijvend"
"feb",7,5,556,0.012589928057554,0.00899280575539568,,,,,,,,124,"Turkse Tortel","alleen_beschrijvend","beschrijvend"
"jan",15,6,562,0.0266903914590747,0.0106761565836299,,,,,,,,124,"Turkse Tortel","alleen_beschrijvend","beschrijvend"
"mrt",10,6,451,0.0221729490022173,0.0133037694013304,,,,,,,,124,"Turkse Tortel","alleen_beschrijvend","beschrijvend"
"nov",6,5,570,0.0105263157894737,0.0087719298245614,,,,,,,,124,"Turkse Tortel","alleen_beschrijvend","beschrijvend"
"okt",10,4,547,0.0182815356489945,0.00731261425959781,,,,,,,,124,"Turkse Tortel","alleen_beschrijvend","beschrijvend"
"sep",4,3,508,0.0078740157480315,0.00590551181102362,,,,,,,,124,"Turkse Tortel","alleen_beschrijvend","beschrijvend"
"dec",37,12,563,0.0657193605683837,0.0213143872113677,,,,,,,,150,"Veldleeuwerik","alleen_beschrijvend","beschrijvend"
"feb",13,12,556,0.0233812949640288,0.0215827338129496,,,,,,,,150,"Veldleeuwerik","alleen_beschrijvend","beschrijvend"
"jan",16,6,562,0.0284697508896797,0.0106761565836299,,,,,,,,150,"Veldleeuwerik","alleen_beschrijvend","beschrijvend"
"mrt",12,10,451,0.0266075388026608,0.0221729490022173,,,,,,,,150,"Veldleeuwerik","alleen_beschrijvend","beschrijvend"
"nov",70,24,570,0.12280701754386,0.0421052631578947,,,,,,,,150,"Veldleeuwerik","alleen_beschrijvend","beschrijvend"
"okt",195,50,547,0.356489945155393,0.0914076782449726,,,,,,,,150,"Veldleeuwerik","alleen_beschrijvend","beschrijvend"
"sep",11,6,508,0.0216535433070866,0.0118110236220472,,,,,,,,150,"Veldleeuwerik","alleen_beschrijvend","beschrijvend"
"dec",5,3,563,0.0088809946714032,0.00532859680284192,,,,,,,,133,"Velduil","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,133,"Velduil","alleen_beschrijvend","beschrijvend"
"jan",3,3,562,0.00533807829181495,0.00533807829181495,,,,,,,,133,"Velduil","alleen_beschrijvend","beschrijvend"
"mrt",2,2,451,0.00443458980044346,0.00443458980044346,,,,,,,,133,"Velduil","alleen_beschrijvend","beschrijvend"
"nov",6,6,570,0.0105263157894737,0.0105263157894737,,,,,,,,133,"Velduil","alleen_beschrijvend","beschrijvend"
"okt",14,11,547,0.0255941499085923,0.020109689213894,,,,,,,,133,"Velduil","alleen_beschrijvend","beschrijvend"
"sep",10,7,508,0.0196850393700787,0.0137795275590551,,,,,,,,133,"Velduil","alleen_beschrijvend","beschrijvend"
"dec",3536,382,563,6.28063943161634,0.678507992895204,4.57588063113919,3.39407670814276,6.05266715875921,0.711353499601177,0.629362949302387,0.782476699004637,78.6438775739646,233,"Vink","indicatief","modelindex"
"feb",3034,359,556,5.4568345323741,0.64568345323741,3.86953750431132,2.93237899036535,5.0339658442379,0.68746941814257,0.605500644002277,0.755332604692714,66.5042334553126,233,"Vink","indicatief","modelindex"
"jan",2857,345,562,5.08362989323843,0.613879003558719,3.52753492474411,2.65160492260626,4.56825901888668,0.652144400910657,0.568851564247073,0.720802861060905,60.6263683697526,233,"Vink","indicatief","modelindex"
"mrt",3343,386,451,7.41241685144124,0.855875831485588,6.72740645409177,5.00699192007888,8.99440568554486,0.890530039352363,0.842781210113047,0.926747484853505,115.621313625521,233,"Vink","indicatief","modelindex"
"nov",4882,457,570,8.56491228070175,0.801754385964912,6.9489259004312,5.31592684388015,8.97957016273008,0.844401915902845,0.792947549391075,0.889371118047302,119.428482042376,233,"Vink","indicatief","modelindex"
"okt",7899,436,547,14.4405850091408,0.797074954296161,11.2731082439006,8.33264270087695,14.8713686990011,0.84711623761128,0.789993211236959,0.892685569453531,193.746519211681,233,"Vink","indicatief","modelindex"
"sep",2180,342,508,4.29133858267717,0.673228346456693,3.80698719858712,2.85399351657318,4.95891525880926,0.708134196065004,0.614359715520679,0.775947672863625,65.4292057213913,233,"Vink","indicatief","modelindex"
"dec",0,0,563,0,0,,,,,,,,63,"Visarend","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,63,"Visarend","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,63,"Visarend","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,63,"Visarend","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,63,"Visarend","alleen_beschrijvend","beschrijvend"
"okt",4,3,547,0.00731261425959781,0.00548446069469835,,,,,,,,63,"Visarend","alleen_beschrijvend","beschrijvend"
"sep",11,11,508,0.0216535433070866,0.0216535433070866,,,,,,,,63,"Visarend","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,116,"Visdief","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,116,"Visdief","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,116,"Visdief","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,116,"Visdief","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,116,"Visdief","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,116,"Visdief","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,116,"Visdief","alleen_beschrijvend","beschrijvend"
"dec",139,70,563,0.246891651865009,0.124333925399645,,,,,,,,202,"Vuurgoudhaan","alleen_beschrijvend","beschrijvend"
"feb",97,44,556,0.174460431654676,0.079136690647482,,,,,,,,202,"Vuurgoudhaan","alleen_beschrijvend","beschrijvend"
"jan",112,55,562,0.199288256227758,0.097864768683274,,,,,,,,202,"Vuurgoudhaan","alleen_beschrijvend","beschrijvend"
"mrt",49,28,451,0.108647450110865,0.0620842572062084,,,,,,,,202,"Vuurgoudhaan","alleen_beschrijvend","beschrijvend"
"nov",265,95,570,0.464912280701754,0.166666666666667,,,,,,,,202,"Vuurgoudhaan","alleen_beschrijvend","beschrijvend"
"okt",195,81,547,0.356489945155393,0.148080438756856,,,,,,,,202,"Vuurgoudhaan","alleen_beschrijvend","beschrijvend"
"sep",117,46,508,0.230314960629921,0.0905511811023622,,,,,,,,202,"Vuurgoudhaan","alleen_beschrijvend","beschrijvend"
"dec",76,43,563,0.134991119005329,0.0763765541740675,0.0317424743706456,0.013851578278056,0.0623679042679115,0.0263971083571055,0.0124203552028754,0.0521354700349115,87.3584576331804,77,"Waterhoen","indicatief","modelindex"
"feb",34,17,556,0.0611510791366906,0.0305755395683453,0.0129900907071763,0.00480609109318718,0.0263997285959543,0.00977899997061638,0.00408084714965176,0.0214408152037332,35.7500261461487,77,"Waterhoen","indicatief","modelindex"
"jan",30,24,562,0.0533807829181495,0.0427046263345196,0.0139430924985894,0.00574786258782926,0.0287349038776695,0.0142964592159101,0.00610857883981411,0.0307339295631763,38.372782193689,77,"Waterhoen","indicatief","modelindex"
"mrt",46,27,451,0.1019955654102,0.0598669623059867,0.0295570134974856,0.0132846108382646,0.0596235735020325,0.0219397423862685,0.00945115023291962,0.0433084381599585,81.3438511829196,77,"Waterhoen","indicatief","modelindex"
"nov",94,67,570,0.164912280701754,0.117543859649123,0.0495776109569477,0.0218610040792157,0.0953231767205623,0.0442230310206861,0.021501657487777,0.0799370699144223,136.442533614897,77,"Waterhoen","indicatief","modelindex"
"okt",111,79,547,0.202925045703839,0.144424131627057,0.060284059833588,0.0262757356936517,0.112786479478377,0.0586365759196503,0.0295767168179505,0.104983948449401,165.907749516803,77,"Waterhoen","indicatief","modelindex"
"sep",93,64,508,0.183070866141732,0.125984251968504,0.0562568985472623,0.0255217112627123,0.108225454912279,0.0506198463859024,0.0241887437185777,0.0944825470866341,154.824599712363,77,"Waterhoen","indicatief","modelindex"
"dec",2,2,563,0.00355239786856128,0.00355239786856128,,,,,,,,497,"Waterpieper","alleen_beschrijvend","beschrijvend"
"feb",2,2,556,0.00359712230215827,0.00359712230215827,,,,,,,,497,"Waterpieper","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,497,"Waterpieper","alleen_beschrijvend","beschrijvend"
"mrt",2,2,451,0.00443458980044346,0.00443458980044346,,,,,,,,497,"Waterpieper","alleen_beschrijvend","beschrijvend"
"nov",2,2,570,0.00350877192982456,0.00350877192982456,,,,,,,,497,"Waterpieper","alleen_beschrijvend","beschrijvend"
"okt",2,1,547,0.0036563071297989,0.00182815356489945,,,,,,,,497,"Waterpieper","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,497,"Waterpieper","alleen_beschrijvend","beschrijvend"
"dec",323,141,563,0.573712255772647,0.25044404973357,0.0431809617331824,0.0138043661472664,0.107763486351595,0.038430023598244,0.0109906241614951,0.104158962032252,129.560119136591,72,"Waterral","betrouwbaar","modelindex"
"feb",146,93,556,0.262589928057554,0.16726618705036,0.020197359274893,0.00624029978582303,0.0524783953559053,0.0174611772434027,0.00484120253493571,0.0544553204570089,60.6001387849777,72,"Waterral","betrouwbaar","modelindex"
"jan",232,119,562,0.412811387900356,0.211743772241993,0.0317026085405698,0.0099620653785259,0.0795749034800628,0.0281682094132482,0.00787191079985394,0.0771237389573664,95.120478437621,72,"Waterral","betrouwbaar","modelindex"
"mrt",99,69,451,0.219512195121951,0.152993348115299,0.0158060391297454,0.00518980273149343,0.0411365238589211,0.0130176706825248,0.00362254074154884,0.0345928144967788,47.4244257314392,72,"Waterral","betrouwbaar","modelindex"
"nov",423,175,570,0.742105263157895,0.307017543859649,0.0558821822382315,0.0176425050026804,0.137462850051335,0.0592693085296579,0.0176796325946196,0.147076576307234,167.668849830973,72,"Waterral","betrouwbaar","modelindex"
"okt",324,129,547,0.592321755027422,0.235831809872029,0.0434824495242897,0.0135322426722713,0.108115185113589,0.0336182470125601,0.00925071476771915,0.100206750674411,130.464702836589,72,"Waterral","betrouwbaar","modelindex"
"sep",161,93,508,0.316929133858268,0.183070866141732,0.0230506951625736,0.00726264327133101,0.0591282720782423,0.0192540330224213,0.00516489298826091,0.0542741615155655,69.1612852418092,72,"Waterral","betrouwbaar","modelindex"
"dec",463,142,563,0.822380106571936,0.252220248667851,0.129744447933902,0.0636390360286547,0.238055817483801,0.0928757985969104,0.0529099391374069,0.14511573307227,147.122017752438,93,"Watersnip","betrouwbaar","modelindex"
"feb",320,95,556,0.575539568345324,0.170863309352518,0.0921837648897909,0.0446212280536068,0.166346268157914,0.0535136977381182,0.0278935150912229,0.0879788645961292,104.530573065536,93,"Watersnip","betrouwbaar","modelindex"
"jan",407,117,562,0.724199288256228,0.208185053380783,0.120374198209049,0.0596337897566839,0.216350685216904,0.0735183818424157,0.0409991995848568,0.121443363984978,136.496745778819,93,"Watersnip","betrouwbaar","modelindex"
"mrt",128,63,451,0.283813747228381,0.139689578713969,0.0439432158038566,0.0201039610622803,0.0844367069024773,0.0385290001736814,0.0191774882169375,0.0674414360140614,49.8288341315982,93,"Watersnip","betrouwbaar","modelindex"
"nov",523,127,570,0.917543859649123,0.22280701754386,0.147030503925969,0.0716871947623818,0.264133059577804,0.0813493005916182,0.044701864296781,0.129894587983048,166.723314586581,93,"Watersnip","betrouwbaar","modelindex"
"okt",206,85,547,0.376599634369287,0.155393053016453,0.0524779540181178,0.0240218341334028,0.10210817129048,0.0460286714825947,0.0250510824364914,0.0751044417693795,59.5066887686663,93,"Watersnip","betrouwbaar","modelindex"
"sep",115,50,508,0.226377952755905,0.0984251968503937,0.0315642129234438,0.0146948129175748,0.0573728058786943,0.0231741808230622,0.0117705782534281,0.0393681970072876,35.7918259163612,93,"Watersnip","betrouwbaar","modelindex"
"dec",0,0,563,0,0,,,,,,,,53,"Wespendief","alleen_beschrijvend","beschrijvend"
"feb",1,1,556,0.00179856115107914,0.00179856115107914,,,,,,,,53,"Wespendief","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,53,"Wespendief","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,53,"Wespendief","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,53,"Wespendief","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,53,"Wespendief","alleen_beschrijvend","beschrijvend"
