"groep_100","jaar","log_index_spliced","msi","periode","n_soorten","density_per_km2","korte_beschrijving","post_break","log_msi","gam_fit_log","gam_fit_se","gam_fit_msi","gam_fit_lower","gam_fit_upper"
300,1964,3.83857349896907,46.4591531175001,"1958-1983",8,20.4610301847124,"Vogels van pionierbegroeiingen","pre",3.83857349896907,4.17194368840795,0.0795557061479201,64.8413611057702,55.4795511082203,75.7829150752796
300,1965,3.82141396012243,45.6687364621881,"1958-1983",9,19.9435559736595,"Vogels van pionierbegroeiingen","pre",3.82141396012243,4.20427232738756,0.0745525350659293,66.9718463525628,57.8671206382457,77.5090959149416
300,1966,3.95004780743468,51.9378497908401,"1958-1983",9,22.7988878591288,"Vogels van pionierbegroeiingen","pre",3.95004780743468,4.23660101432907,0.0701111069228937,69.1723360290812,60.2910244719921,79.3619301317875
300,1967,4.24539676259911,69.7834421118221,"1958-1983",10,23.1909328683522,"Vogels van pionierbegroeiingen","pre",4.24539676259911,4.26892974788303,0.0663442798600738,71.4451303845362,62.7334601096312,81.3665729061184
300,1968,4.40636090999828,81.9706216081908,"1958-1983",10,29.6428571428571,"Vogels van pionierbegroeiingen","pre",4.40636090999828,4.30125852296617,0.0633724178527709,73.7926049728782,65.1732158037356,83.551938960347
300,1969,4.28878970011755,72.8782106114146,"1958-1983",9,22.6785714285714,"Vogels van pionierbegroeiingen","pre",4.28878970011755,4.33358733099296,0.0613112011475226,76.2172131083622,67.587116241677,85.9492740189347
300,1970,4.25705869329814,70.6020155739764,"1958-1983",9,24.5333333333333,"Vogels van pionierbegroeiingen","pre",4.25705869329814,4.36591616039774,0.0602541448294764,78.7214884245741,69.952611661416,88.5895836137666
300,1971,4.32180761993081,75.3246636681812,"1958-1983",10,25.2894033837934,"Vogels van pionierbegroeiingen","pre",4.32180761993081,4.39824499739504,0.0602541202316245,81.3080475406653,72.2510544782751,91.5003752210001
300,1972,4.46633934640412,87.0375249045182,"1958-1983",9,26.7493356953056,"Vogels van pionierbegroeiingen","pre",4.46633934640412,4.43057382691065,0.061311136792215,83.9795928369404,74.4705688841144,94.70280835417
300,1973,4.67127669428306,106.834049823148,"1958-1983",9,29.3963254593176,"Vogels van pionierbegroeiingen","pre",4.67127669428306,4.46290263360578,0.0633723377780716,86.7389153403045,76.6073367020986,98.210429422309
300,1974,4.52528508798571,92.3222420392807,"1958-1983",9,26.9854824935952,"Vogels van pionierbegroeiingen","pre",4.52528508798571,4.49523140291208,0.0663442122224935,89.5888977185304,78.6648754941401,102.029915435628
300,1975,4.75076357508548,115.672575511234,"1958-1983",10,34.5140781108083,"Vogels van pionierbegroeiingen","pre",4.75076357508548,4.52756012199709,0.0701110726018535,92.5325173810095,80.6519045824196,106.163230951563
300,1976,4.80509153579443,122.130669837432,"1958-1983",10,31.2788906009245,"Vogels van pionierbegroeiingen","pre",4.80509153579443,4.55988878058731,0.0745525401908865,95.5728496827268,82.5798580744365,110.610139196941
300,1977,4.7668940918606,117.553563802621,"1958-1983",10,31.5789473684211,"Vogels van pionierbegroeiingen","pre",4.7668940918606,4.59221737158935,0.0795557408699557,98.7130712277567,84.460850514661,115.370261746591
300,1978,4.87190823479601,130.569837228414,"1958-1983",10,32.9153605015674,"Vogels van pionierbegroeiingen","pre",4.87190823479601,4.6245458914669,0.0850216022047672,101.956463268679,86.3063823847431,120.444399533715
300,1979,4.56835656431726,96.3855760435616,"1958-1983",10,28.8854003139717,"Vogels van pionierbegroeiingen","pre",4.56835656431726,4.65687434035159,0.0908667128366224,105.306415198997,88.1267027729335,125.835197881356
300,1980,4.703098792825,110.288404391733,"1958-1983",10,30.564263322884,"Vogels van pionierbegroeiingen","pre",4.703098792825,4.68920272188734,0.0970225957260325,108.766428136862,89.9306155134131,131.54736929257
300,1981,4.69223837362103,109.09710679168,"1958-1983",10,30.0940438871473,"Vogels van pionierbegroeiingen","pre",4.69223837362103,4.72153104282855,0.103433819852904,112.340118600126,91.7255306926214,137.587672175829
300,1982,4.54103524979935,93.7878437250178,"1958-1983",10,29.3289146644573,"Vogels van pionierbegroeiingen","pre",4.54103524979935,4.75385931243155,0.110055808192239,116.031222274823,93.5176256705885,143.964781462833
300,1983,4.56694871466219,96.2499751188292,"1958-1983",11,25.5485893416928,"Vogels van pionierbegroeiingen","pre",4.56694871466219,4.78618754169344,0.116852768595681,119.843597881443,95.312037587207,150.689129272133
300,1984,4.85834778554302,128.811202464354,"1984-2025",10,37.380010826839,"Vogels van pionierbegroeiingen","post",4.85834778554302,4.7598865583308,0.193285064602401,116.732682797457,79.9217340726061,170.498293001407
300,1985,4.6689567696574,106.586490151027,"1984-2025",10,37.6209485230573,"Vogels van pionierbegroeiingen","post",4.6689567696574,4.58161513703943,0.151390907414293,97.6720205768435,72.5944852721873,131.412511126631
300,1986,4.18090923242353,65.4253129944274,"1984-2025",10,32.798798416256,"Vogels van pionierbegroeiingen","post",4.18090923242353,4.41420744895407,0.12419137443257,82.6163372875283,64.7667500441502,105.38523520408
300,1987,4.30236260107514,73.8741227653568,"1984-2025",9,32.454130755192,"Vogels van pionierbegroeiingen","post",4.30236260107514,4.26080777004032,0.110252051251749,70.8672047451772,57.0948402731514,87.9617262149783
300,1988,4.33122895232075,76.0376758501467,"1984-2025",9,27.2236018964063,"Vogels van pionierbegroeiingen","post",4.33122895232075,4.12435720539794,0.105249949252506,61.8280537352246,50.3031301535841,75.9934464717093
300,1989,4.1217421221766,61.6665794556557,"1984-2025",8,25.5221267778809,"Vogels van pionierbegroeiingen","post",4.1217421221766,4.0074320649965,0.104122389265769,55.0054386559034,44.8512824381903,67.4584564197901
300,1990,3.8117874651031,45.231215871714,"1984-2025",9,23.0683274632129,"Vogels van pionierbegroeiingen","post",3.8117874651031,3.91209213317206,0.103525703372052,50.0034565066645,40.8203917588139,61.2523681151104
300,1991,3.7742662506484,43.5655304055854,"1984-2025",9,19.615298891545,"Vogels van pionierbegroeiingen","post",3.7742662506484,3.83974839713038,0.102229428299185,46.5137699694108,38.0681782901399,56.8330530627896
300,1992,3.96343690655519,52.6379270533041,"1984-2025",8,20.3887388721729,"Vogels van pionierbegroeiingen","post",3.96343690655519,3.79105919340859,0.100382760396202,44.3033011976325,36.3905448136143,53.9366065295575
300,1993,3.69701072470889,40.3265767664575,"1984-2025",9,19.0838595843539,"Vogels van pionierbegroeiingen","post",3.69701072470889,3.765862501172,0.0986892510121751,43.2009506662879,35.6030592867959,52.4202744330793
300,1994,3.76855446515599,43.3174027416276,"1984-2025",8,17.7789802965348,"Vogels van pionierbegroeiingen","post",3.76855446515599,3.76315029829895,0.0977527742783199,43.0839396742746,35.571859461568,52.1824241395648
300,1995,3.59373685730186,36.3697308012749,"1984-2025",8,19.0424723895149,"Vogels van pionierbegroeiingen","post",3.59373685730186,3.78108858621802,0.0976921052483705,43.8637652456003,36.2200220027854,53.1206165853011
300,1996,3.43544883708705,31.045343740531,"1984-2025",8,16.1246537193791,"Vogels van pionierbegroeiingen","post",3.43544883708705,3.81708400968204,0.0981174764066542,45.4714205888882,37.5162343736248,55.1134762028567
300,1997,3.40037216287026,29.9752536482248,"1984-2025",8,16.4159244737197,"Vogels van pionierbegroeiingen","post",3.40037216287026,3.86789511001307,0.098406846987707,47.8415787637837,39.449354706845,58.0191152838852
300,1998,3.88136994259912,48.4905989270542,"1984-2025",7,15.4585245724584,"Vogels van pionierbegroeiingen","post",3.88136994259912,3.92978334143294,0.0980618823536485,50.8959494310905,41.9963223779498,61.6815359492575
300,1999,4.28790179353061,72.8135302874605,"1984-2025",7,11.9836248658154,"Vogels van pionierbegroeiingen","post",4.28790179353061,3.99869624871358,0.0969530156959436,54.5270140067217,45.0903537557285,65.9386101203851
300,2000,4.05215292072167,57.5211623361507,"1984-2025",8,14.2062184918789,"Vogels van pionierbegroeiingen","post",4.05215292072167,4.07047284745827,0.0953829534619041,58.5846576500708,48.5950784186654,70.6277718580183
300,2001,4.11632786632928,61.3336030404153,"1984-2025",8,12.4035797841377,"Vogels van pionierbegroeiingen","post",4.11632786632928,4.14105944618984,0.0939655542331829,62.8693929173148,52.294278108412,75.5830409896395
300,2002,4.13591337459361,62.5466935493213,"1984-2025",7,12.8044210895014,"Vogels van pionierbegroeiingen","post",4.13591337459361,4.2067230516775,0.0933465659751968,67.1361771656706,55.9111476946635,80.6148052806025
300,2003,4.53155567723893,92.9029757664963,"1984-2025",7,16.0923096075401,"Vogels van pionierbegroeiingen","post",4.53155567723893,4.2642492119918,0.0938633588185119,71.1115102570703,59.1618571127164,85.4747828724682
300,2004,4.87590029859271,131.092122152304,"1984-2025",4,12.5520014938813,"Vogels van pionierbegroeiingen","post",4.87590029859271,4.3111117291448,0.0953328621808845,74.5232926205574,61.8220019226618,89.8340553571336
300,2005,4.73005482142419,113.301773542994,"1984-2025",5,14.4830786467861,"Vogels van pionierbegroeiingen","post",4.73005482142419,4.3456031093418,0.0971171355809856,77.1385464308663,63.7681292245449,93.3123712084151
300,2006,4.74763683499779,115.311462280147,"1984-2025",4,10.2510968709,"Vogels van pionierbegroeiingen","post",4.74763683499779,4.36691684744804,0.098416158125381,78.80030342662,64.9762083509693,95.5655612680076
300,2007,4.86116995954168,129.175243542697,"1984-2025",4,12.0701334123264,"Vogels van pionierbegroeiingen","post",4.86116995954168,4.37517553863117,0.0986044741592074,79.4537855369502,65.4908716809204,96.3936480630295
300,2008,4.31866020339619,75.0879582769234,"1984-2025",6,11.792758284722,"Vogels van pionierbegroeiingen","post",4.31866020339619,4.37140219856094,0.0974770723723167,79.1545443087625,65.3885480401948,95.8186421401564
300,2009,3.82585030879414,45.8717889733737,"1984-2025",7,10.0232745948894,"Vogels van pionierbegroeiingen","post",3.82585030879414,4.35743583845639,0.0953617190368163,78.0567275361048,64.7495576660676,94.0987542350223
300,2010,3.65358094645788,38.6126887465929,"1984-2025",7,7.59719261778437,"Vogels van pionierbegroeiingen","post",3.65358094645788,4.33579604181709,0.0930754227410399,76.3857409380482,63.6480197673593,91.6726308215306
300,2011,3.40390699361598,30.0813985881061,"1984-2025",8,9.14764009080158,"Vogels van pionierbegroeiingen","post",3.40390699361598,4.30950477666586,0.0916759207121566,74.4036333998325,62.1667301795398,89.0492494475549
300,2012,3.75075051302002,42.5530066041463,"1984-2025",6,8.21737160699125,"Vogels van pionierbegroeiingen","post",3.75075051302002,4.28187671108605,0.0919979159438421,72.3761417385911,60.4345400022409,86.6773519376567
300,2013,4.37484261554242,79.4273379400087,"1984-2025",5,8.21737160699125,"Vogels van pionierbegroeiingen","post",4.37484261554242,4.25629166883846,0.0941673902303798,70.5478828643385,58.6579774637385,84.8478585835515
300,2014,4.55045651935321,94.675619703428,"1984-2025",5,10.6980875638188,"Vogels van pionierbegroeiingen","post",4.55045651935321,4.23596439784873,0.0974577191876106,69.1283137941086,57.108174540249,83.6784542053392
300,2015,4.67985861003964,107.754836042283,"1984-2025",5,12.3245401061723,"Vogels van pionierbegroeiingen","post",4.67985861003964,4.22372741671123,0.100613713542263,68.2875466396539,56.0657179873146,83.1736254072052
300,2016,4.97030959722527,144.071484598847,"1984-2025",5,14.4191614990601,"Vogels van pionierbegroeiingen","post",4.97030959722527,4.22184230949424,0.10237899211473,68.1589385507572,55.7668432032838,83.3047136527237
300,2017,4.3375314823568,76.5184189436233,"1984-2025",6,15.2154816125583,"Vogels van pionierbegroeiingen","post",4.3375314823568,4.23185348568868,0.101956649492932,68.8447166891119,56.3745859192358,84.073256392414
300,2018,4.1040205359501,60.5833762387429,"1984-2025",6,14.7590171641816,"Vogels van pionierbegroeiingen","post",4.1040205359501,4.2544962110806,0.0993650947149024,70.4213307642214,57.9592759674439,85.5629016033511
300,2019,4.36245343801863,78.449369173502,"1984-2025",6,15.8241008770607,"Vogels van pionierbegroeiingen","post",4.36245343801863,4.2896678150916,0.095757326051311,72.9422341653406,60.4600886755205,88.0013516616889
300,2020,4.01817932601093,55.5997845367618,"1984-2025",7,19.5356381600169,"Vogels van pionierbegroeiingen","post",4.01817932601093,4.33646761719574,0.0936340776056814,76.4370569502987,63.6210776535224,91.8347172149752
300,2021,4.143598666298,63.0292349952233,"1984-2025",7,19.0193520156979,"Vogels van pionierbegroeiingen","post",4.143598666298,4.39330756065722,0.0964270167075857,80.9075836457827,66.9744101189245,97.7393765734662
300,2022,4.3957427560246,81.1048495116384,"1984-2025",6,16.7370297738142,"Vogels van pionierbegroeiingen","post",4.3957427560246,4.45809209617007,0.106817880852042,86.322656557885,70.0163684490096,106.426557107675
300,2023,4.78412229302228,119.596346455893,"1984-2025",5,18.8671971995724,"Vogels van pionierbegroeiingen","post",4.78412229302228,4.52846283278687,0.125035575306303,92.6160851959643,72.4859757477133,118.336535426947
300,2024,4.81654439625784,123.537455842213,"1984-2025",5,18.8671971995723,"Vogels van pionierbegroeiingen","post",4.81654439625784,4.60210117522847,0.149305665371043,99.6935693839845,74.4004560185035,133.585307246605
300,2025,4.4428949969644,85.0207204654029,"1984-2025",6,19.1715068318235,"Vogels van pionierbegroeiingen","post",4.4428949969644,4.67708088128301,0.177450532357575,107.455937657048,75.8894622792377,152.152593930218
400,1958,4.25555563709153,70.4959764875858,"1958-1983",6,26.2351411589896,"Vogels van open heide","pre",4.25555563709153,3.91693706536381,0.13703188595795,50.2463076864976,38.4114106918612,65.7276416213772
400,1959,3.85337218894964,47.1518002152446,"1958-1983",6,26.8006035098865,"Vogels van open heide","pre",3.85337218894964,3.95293174684494,0.129059766646835,52.0878515968315,40.4462771821519,67.0801980551819
400,1960,3.79844549242665,44.6317501455604,"1958-1983",6,22.1027479091995,"Vogels van open heide","pre",3.79844549242665,3.98892646446335,0.121293082280075,53.9968906560724,42.5717983375782,68.4881615149008
400,1961,4.52854858472068,92.6240275449027,"1958-1983",5,25.5897640943623,"Vogels van open heide","pre",4.52854858472068,4.02492127042635,0.113773901197857,55.9759016492889,44.7872913555648,69.9596128860682
400,1962,4.4350200494311,84.3538161173612,"1958-1983",5,24.1903238704518,"Vogels van open heide","pre",4.4350200494311,4.06091622802944,0.106554571179706,58.0274531091483,47.0904051764289,71.5047004101772
400,1963,4.15654281950896,63.8503982356338,"1958-1983",5,16.5802713828327,"Vogels van open heide","pre",4.15654281950896,4.09691140223614,0.0997001247797459,60.1542082301011,49.4765667090219,73.1362139388408
400,1964,3.90173549660112,49.4882613299132,"1958-1983",6,16.3312809731191,"Vogels van open heide","pre",3.90173549660112,4.13290685151714,0.0932908376119335,62.3589278741634,51.938317356326,74.8702708048259
400,1965,3.6371381395879,37.9829790478871,"1958-1983",6,13.7347130761994,"Vogels van open heide","pre",3.6371381395879,4.16890262121474,0.0874244408869305,64.6444736954063,54.4645873497752,76.7270658367217
400,1966,3.68263604424366,39.7510415885935,"1958-1983",6,14.2724745134384,"Vogels van open heide","pre",3.68263604424366,4.20489873865427,0.0822169823744588,67.0138114139915,57.0400386214713,78.7315546897185
400,1967,3.84720004164363,46.8616686470168,"1958-1983",6,14.2981691368788,"Vogels van open heide","pre",3.84720004164363,4.24089521014777,0.0778006641137166,69.4700142721252,59.644736712698,80.913809817218
400,1968,4.16941356232912,64.6775116543422,"1958-1983",6,19.4642857142857,"Vogels van open heide","pre",4.16941356232912,4.27689201993517,0.0743164836911314,72.0162667034389,62.2545554072672,83.3086452223772
400,1969,4.26956247393312,71.4903498839517,"1958-1983",5,15,"Vogels van open heide","pre",4.26956247393312,4.31288913099709,0.0718999625566273,74.6558682440774,64.842756246088,85.9540677469782
400,1970,4.16402654772905,64.3300297401612,"1958-1983",6,15.6444444444444,"Vogels van open heide","pre",4.16402654772905,4.34888648756036,0.070660669695273,77.3922377083246,67.3829201089337,88.8883777642596
400,1971,4.35057683876225,77.5231683986008,"1958-1983",6,17.8094390026714,"Vogels van open heide","pre",4.35057683876225,4.38488401901455,0.0706605703904259,80.2289176443473,69.8527392456523,92.1464110913029
400,1972,4.54729967016162,94.3772143081373,"1958-1983",6,18.9548272807794,"Vogels van open heide","pre",4.54729967016162,4.4208816448731,0.071899702744604,83.1695790770717,72.2374224061151,95.7561697726319
400,1973,4.67343644595737,107.065034185774,"1958-1983",6,20.4724409448819,"Vogels van open heide","pre",4.67343644595737,4.45687928035439,0.0743161604158743,86.2180265360573,74.5313323881233,99.7372227436099
400,1974,4.64965193452415,104.548589488821,"1958-1983",6,19.4705380017079,"Vogels van open heide","pre",4.64965193452415,4.49287684213088,0.0778003910488565,89.3782033572113,76.7373134453408,104.101419201405
400,1975,4.9475454421058,140.828866730882,"1958-1983",6,24.3415077202543,"Vogels van open heide","pre",4.9475454421058,4.52887425380033,0.082216843817653,92.6541972391084,78.8643462101481,108.855277176176
400,1976,4.84797262089401,127.481673994836,"1958-1983",6,21.5716486902928,"Vogels van open heide","pre",4.84797262089401,4.5648714506719,0.087424461587029,96.0502460282917,80.9247334455477,114.002843992104
400,1977,4.7973722269681,121.191534879579,"1958-1983",6,20.8906882591093,"Vogels van open heide","pre",4.7973722269681,4.60086838352814,0.0932909778061293,99.5707437038666,82.9317571863124,119.548087947393
400,1978,4.87864407832889,131.452303964453,"1958-1983",6,22.4137931034483,"Vogels van open heide","pre",4.87864407832889,4.63686502111576,0.0997002995833092,103.220246530445,84.8981611381427,125.49646719049
400,1979,4.73007247024213,113.303773203013,"1958-1983",6,19.309262166405,"Vogels van open heide","pre",4.73007247024213,4.67286135122593,0.106554686991862,107.003479350319,86.8353819465674,131.855752072576
400,1980,4.60681612563474,100.164729494879,"1958-1983",6,17.2413793103448,"Vogels van open heide","pre",4.60681612563474,4.70885738034014,0.113773898978379,110.92534199064,88.753293572457,138.636336754029
400,1981,4.68084706410563,107.861399405918,"1958-1983",6,18.6520376175549,"Vogels van open heide","pre",4.68084706410563,4.74485313193112,0.121292977243104,114.990915769121,90.660240341967,145.851264672857
400,1982,4.65163655819124,104.756285124547,"1958-1983",6,19.3869096934548,"Vogels van open heide","pre",4.65163655819124,4.78084864361034,0.129059675220476,119.205470091816,92.5632023808172,153.516124489181
400,1983,4.4780120493122,88.0594407313592,"1958-1983",6,15.5172413793103,"Vogels van open heide","pre",4.4780120493122,4.81684396339724,0.137032033176135,123.574469148176,94.4680024143288,161.648907936866
400,1984,4.93519679948496,139.100514748231,"1984-2025",6,21.1709795833424,"Vogels van open heide","post",4.93519679948496,4.7069863064504,0.228254018630969,110.717986528721,70.7822618121974,173.185657354362
400,1985,4.67077026218902,106.779959329319,"1984-2025",5,15.0093939703389,"Vogels van open heide","post",4.67077026218902,4.50286708066362,0.178084244581355,90.2755880081364,63.6769064846975,127.984888715869
400,1986,3.97057890870112,53.0152129258107,"1984-2025",6,9.43850314136863,"Vogels van open heide","post",3.97057890870112,4.30867439093017,0.14577677505067,74.3418753290332,55.8657735027349,98.9284508370219
400,1987,3.98471093338404,53.7697441931914,"1984-2025",5,9.55704463956576,"Vogels van open heide","post",3.98471093338404,4.12776900938326,0.129550342264987,62.0393591967979,48.1273363298764,79.9728882389862
400,1988,4.12001930296762,61.5604305519576,"1984-2025",6,9.35811315188967,"Vogels van open heide","post",4.12001930296762,3.96353733377469,0.124021433143428,52.6432135994106,41.2831870892961,67.1292149048182
400,1989,3.80013485935673,44.7072132727962,"1984-2025",5,8.50737559262697,"Vogels van open heide","post",3.80013485935673,3.81919586026728,0.122957517140447,45.5675509057759,35.808995280809,57.9854776507309
400,1990,3.66655312576055,39.1168423842767,"1984-2025",6,7.00288512276107,"Vogels van open heide","post",3.66655312576055,3.6975837571742,0.122326109194118,40.3496918263671,31.7478365593389,51.2821598863837
400,1991,3.63304274466656,37.8277418441977,"1984-2025",5,7.37823169314997,"Vogels van open heide","post",3.63304274466656,3.60095766492168,0.120705087959288,36.6333000768834,28.9154395376906,46.4111456017718
400,1992,3.65422102768792,38.637411915475,"1984-2025",5,7.01372617202749,"Vogels van open heide","post",3.65422102768792,3.53080400945831,0.118347512332233,34.151414639827,27.0812846310115,43.067348458271
400,1993,3.47332977284249,32.2439288511497,"1984-2025",5,6.03506670616319,"Vogels van open heide","post",3.47332977284249,3.48768411579311,0.116172245750909,32.710107100658,26.0491858439898,41.0742628558342
400,1994,3.59420010919786,36.3865830511426,"1984-2025",5,5.8719567951858,"Vogels van open heide","post",3.59420010919786,3.47112616287046,0.114963981582473,32.1729540371203,25.6821644053832,40.3041953604847
400,1995,3.2114307665431,24.8145646867723,"1984-2025",5,5.41725507632751,"Vogels van open heide","post",3.2114307665431,3.47957555052221,0.114891956648178,32.4459474872947,25.9037388516039,40.6404463224079
400,1996,3.40198241907718,30.0235603691265,"1984-2025",5,6.82196888127576,"Vogels van open heide","post",3.40198241907718,3.51041167944268,0.115475447384514,33.4620405829794,26.6844180807627,41.9611234012324
400,1997,3.41375094887879,30.3789808200811,"1984-2025",5,6.7305290342251,"Vogels van open heide","post",3.41375094887879,3.56003470164694,0.115929323529923,35.1644173871313,28.0170492744546,44.1351349338502
400,1998,3.46218890969071,31.8866972812828,"1984-2025",4,5.6858940956169,"Vogels van open heide","post",3.46218890969071,3.62402079262125,0.115612231356177,37.4879966581628,29.8869167923336,47.0222439874732
400,1999,3.76581762316125,43.1990119370626,"1984-2025",4,5.08893658685312,"Vogels van open heide","post",3.76581762316125,3.69733930097085,0.114335249187788,40.3398292994238,32.241105687321,50.4728914600035
400,2000,3.49430577097742,32.9274208452287,"1984-2025",5,7.19080195267946,"Vogels van open heide","post",3.49430577097742,3.77462015430668,0.112445710439284,43.5809511347363,34.9607695150687,54.3265874336559
400,2001,3.6241808637796,37.4939978855111,"1984-2025",4,5.58161090286198,"Vogels van open heide","post",3.6241808637796,3.85045555002759,0.110686077372696,47.0144757997085,37.8454529171366,58.4049275235522
400,2002,3.76292260865755,43.0741310242066,"1984-2025",3,6.2380513000135,"Vogels van open heide","post",3.76292260865755,3.91971661237706,0.109858094938265,50.386163939427,40.6254511694619,62.4919956197114
400,2003,4.55842730679488,95.4332744852374,"1984-2025",3,8.36800099592086,"Vogels van open heide","post",4.55842730679488,3.97786366338242,0.110403623171898,53.4028258647972,43.0117167857183,66.3043008618709
400,2004,4.48661444047355,88.8202300982418,"1984-2025",2,6.11507765086524,"Vogels van open heide","post",4.48661444047355,4.02122825269992,0.112131701536157,55.769562893098,44.7660534941316,69.4777382083712
400,2005,4.57253956893688,96.7896017850664,"1984-2025",2,7.08061622731765,"Vogels van open heide","post",4.57253956893688,4.04724622367459,0.114284683159268,57.2396147180746,45.7525827958633,71.61067841114
400,2006,4.03883078275871,56.7599392933321,"1984-2025",2,3.18137489096898,"Vogels van open heide","post",4.03883078275871,4.0546238376421,0.115890818639315,57.6634680898938,45.9465072116775,72.3684073924365
400,2007,4.51042177137933,90.9601748195623,"1984-2025",2,5.8719567951858,"Vogels van open heide","post",4.51042177137933,4.04342318507336,0.11617681710424,57.0212032252903,45.4092860895355,71.6024826034236
400,2008,4.47189419501681,87.5223504987142,"1984-2025",2,5.48114117458912,"Vogels van open heide","post",4.47189419501681,4.01505851035649,0.114870840185545,55.4265383341376,44.2524909972569,69.422106698944
400,2009,3.43214035191937,30.9428004063275,"1984-2025",4,4.34341899111876,"Vogels van open heide","post",3.43214035191937,3.97220129547782,0.112343690507369,53.1012939156734,42.6065357165283,66.1811003428959
400,2010,3.41073653434922,30.2875438625885,"1984-2025",3,3.5660291879396,"Vogels van open heide","post",3.41073653434922,3.91859854142107,0.109564075374344,50.3298601146431,40.6034465617166,62.3862020015783
400,2011,2.84203520114386,17.150635033929,"1984-2025",4,3.41098444063788,"Vogels van open heide","post",2.84203520114386,3.85881516970287,0.10780868914105,47.4091462858056,38.3789886391807,58.5640015863871
400,2012,3.13674318354825,23.0287442017914,"1984-2025",3,2.94585019873271,"Vogels van open heide","post",3.13674318354825,3.79791735319017,0.108106894524136,44.6081845906104,36.0904338501758,55.1362208814312
400,2013,3.75625444069976,42.7878609929621,"1984-2025",2,2.63576070412927,"Vogels van open heide","post",3.75625444069976,3.74111842544321,0.110643949597835,42.1450999677959,33.9285310472194,52.3514987673207
400,2014,4.262054896539,70.9556402477694,"1984-2025",2,3.5660291879396,"Vogels van open heide","post",4.262054896539,3.6934124356064,0.114569244577834,40.1817308397828,32.1000220237494,50.2981428513102
400,2015,4.35481143431272,77.852143709661,"1984-2025",2,3.95602521926517,"Vogels van open heide","post",4.35481143431272,3.65922214149137,0.118379120024556,38.8311259988724,30.7902803228833,48.971829113867
400,2016,4.2544211604736,70.416045798924,"1984-2025",2,3.5660291879396,"Vogels van open heide","post",4.2544211604736,3.64208812707087,0.120554897287005,38.1714604241129,30.1384127244233,48.3456247093218
400,2017,3.59028328559375,36.244341972232,"1984-2025",3,4.26033485151634,"Vogels van open heide","post",3.59028328559375,3.64442379658346,0.120119468155103,38.2607205409647,30.2346808795519,48.4173371019053
400,2018,3.36524039390799,28.940453571627,"1984-2025",3,4.71679929989309,"Vogels van open heide","post",3.36524039390799,3.66735738818668,0.117063093273663,39.1483152453586,31.1219614328006,49.2446656956113
400,2019,3.88210619804505,48.5263135405165,"1984-2025",3,5.32541856439542,"Vogels van open heide","post",3.88210619804505,3.71067715826896,0.11272535832323,40.8814803886332,32.777275526158,50.9894557109367
400,2020,3.38405563179138,29.4901300206406,"1984-2025",3,4.80638716635337,"Vogels van open heide","post",3.38405563179138,3.7728899281475,0.11006127559364,43.5056114292009,35.0638199421748,53.9798067908747
400,2021,3.19891000520166,24.5058044349214,"1984-2025",3,3.34740595476284,"Vogels van open heide","post",3.19891000520166,3.85139676846307,0.113172205933506,47.0587475224781,37.6969520925173,58.7454845938039
400,2022,4.15838207564772,63.9679435373734,"1984-2025",3,4.71679929989309,"Vogels van open heide","post",4.15838207564772,3.94278329594601,0.125305774498593,51.5619138331545,40.3335640809988,65.9160929294156
400,2023,4.21197948016495,67.490002794736,"1984-2025",2,5.32541856439542,"Vogels van open heide","post",4.21197948016495,4.04321647087328,0.146772082674889,57.0094173510737,42.7574388670287,76.0118882895747
400,2024,4.43058638337632,83.9806473304352,"1984-2025",2,5.93403782889775,"Vogels van open heide","post",4.43058638337632,4.14893549919281,0.175455320540965,63.3665106813516,44.9271851271006,89.3738315581175
400,2025,4.16587302759841,64.4489235788308,"1984-2025",3,5.78188301277217,"Vogels van open heide","post",4.16587302759841,4.25682200518097,0.208748981102956,70.585306893293,46.8838844947623,106.268616666714
500,1958,4.09232572102319,59.8789917174181,"1958-1983",8,62.4535661218425,"Weidevogels","pre",4.09232572102319,4.33593284942511,0.100266560282129,76.3961918034154,62.7658032717336,92.9865917081735
500,1959,4.29828213092543,73.5732957877314,"1958-1983",8,76.629873739379,"Weidevogels","pre",4.29828213092543,4.33874579266737,0.0944345421445541,76.6113924866362,63.6662178618935,92.1886937193798
500,1960,4.20676967215397,67.1393071591984,"1958-1983",8,75.4679410593389,"Weidevogels","pre",4.20676967215397,4.34155873580095,0.0887525858846759,76.8271993610182,64.5605580271135,91.4245282573114
500,1961,4.65579896742521,105.193232398885,"1958-1983",7,66.5733706517393,"Weidevogels","pre",4.65579896742521,4.34437167846368,0.0832514209257944,77.043614106192,65.4442669026609,90.6988305541321
500,1962,4.69480469340069,109.377444418883,"1958-1983",7,69.5721711315474,"Weidevogels","pre",4.69480469340069,4.34718461984355,0.0779693147995605,77.2606383715317,66.3115946059562,90.0175342946801
500,1963,4.37761921291044,79.6481821333018,"1958-1983",7,52.4089037963104,"Weidevogels","pre",4.37761921291044,4.34999755852012,0.0729538457295958,77.4782737633838,67.1553116354533,89.3880582066235
500,1964,4.3599016506626,78.2494382642288,"1958-1983",8,71.1443159633579,"Weidevogels","pre",4.3599016506626,4.35281049234593,0.0682637815445942,77.6965218352002,67.9664010266886,88.8196140165973
