"jaar","groep_100","soort_id","soort_naam","territoria","surveyed_km2","density_per_km2","periode","index_raw","bridge_factor","index_spliced","log_index_spliced"
2004,100,1,"Dodaars",32,6.2141484,5.14953907441283,"1984-2025",99.9719181123602,1.25657312541749,125.62202559643,4.8332776016887
2005,100,1,"Dodaars",28,6.2141484,4.50584669011123,"1984-2025",87.4754283483151,1.25657312541749,109.919272396876,4.69974620906418
2006,100,1,"Dodaars",27,5.65793112,4.77206233645347,"1984-2025",92.6436751392942,1.25657312541749,116.413552419945,4.75714895824454
2007,100,1,"Dodaars",34,6.1308353,5.54573697323104,"1984-2025",107.663609218027,1.25657312541749,135.287197928823,4.90739991080955
2008,100,1,"Dodaars",30,6.02064405,4.98285561326284,"1984-2025",96.7359653235812,1.25657312541749,121.55581428693,4.80037353414652
2009,100,1,"Dodaars",25,5.98606767,4.17636441453727,"1984-2025",81.0789383718,1.25657312541749,101.881614995385,4.62381150192304
2010,100,1,"Dodaars",20,6.44975091,3.10089494603444,"1984-2025",60.2000317194085,1.25657312541749,75.6457420078891,4.32606115322912
2011,100,1,"Dodaars",17,6.44975091,2.63576070412927,"1984-2025",51.1700269614972,1.25657312541749,64.2988807067058,4.16354222373135
2012,100,1,"Dodaars",20,6.44975091,3.10089494603444,"1984-2025",60.2000317194085,1.25657312541749,75.6457420078891,4.32606115322912
2013,100,1,"Dodaars",37,6.44975091,5.73665565016371,"1984-2025",111.370058680906,1.25657312541749,139.944622714595,4.94124679231935
2014,100,1,"Dodaars",31,6.44975091,4.80638716635337,"1984-2025",93.3100491650831,1.25657312541749,117.250900112228,4.76431608416027
2015,100,1,"Dodaars",33,6.57225335,5.02110893214426,"1984-2025",97.4786060934593,1.25657312541749,122.488996720198,4.80802120325822
2016,100,1,"Dodaars",30,6.44975091,4.65134241905165,"1984-2025",90.3000475791127,1.25657312541749,113.468613011834,4.73152626133728
2017,100,1,"Dodaars",34,6.57225335,5.17326374826984,"1984-2025",100.432503247807,1.25657312541749,126.200784499598,4.83787416640791
2018,100,1,"Dodaars",24,6.57225335,3.651715587014,"1984-2025",70.893531704334,1.25657312541749,89.0829067055989,4.48956747213969
2019,100,1,"Dodaars",36,6.10857011,5.89335955088187,"1984-2025",114.412270673883,1.25657312541749,143.767384546793,4.96819660834298
2020,100,1,"Dodaars",44,6.44975091,6.82196888127576,"1984-2025",132.440069782699,1.25657312541749,166.420632417356,5.11451851359339
2021,100,1,"Dodaars",31,6.57225335,4.71679929989309,"1984-2025",91.5708117847648,1.25657312541749,115.065421161399,4.74550084627689
2022,100,1,"Dodaars",36,6.14314649,5.86018908365638,"1984-2025",113.768307168549,1.25657312541749,142.95819731224,4.96255226103636
2023,100,1,"Dodaars",37,6.57225335,5.62972819664659,"1984-2025",109.294194710848,1.25657312541749,137.336147837798,4.92243155443597
2024,100,1,"Dodaars",30,6.57225335,4.5646444837675,"1984-2025",88.6169146304175,1.25657312541749,111.353633381999,4.7127110234539
2025,100,1,"Dodaars",33,6.57225335,5.02110893214425,"1984-2025",97.4786060934593,1.25657312541749,122.488996720198,4.80802120325822
1964,100,2,"Fuut",1,5.3272,0.187715873254242,"1958-1983",5.67243651292615,1.44688125182852,5.67243651292615,1.73561874552922
1965,100,2,"Fuut",4,5.315,0.752587017873942,"1958-1983",22.7418278770726,1.44688125182852,22.7418278770726,3.12420586666947
1966,100,2,"Fuut",5,5.395,0.92678405931418,"1958-1983",28.005749575218,1.44688125182852,28.005749575218,3.3324098310675
1967,100,2,"Fuut",7,5.735,1.2205754141238,"1958-1983",36.883596607083,1.44688125182852,36.883596607083,3.60776691581747
1968,100,2,"Fuut",9,5.6,1.60714285714286,"1958-1983",48.5649703794539,1.44688125182852,48.5649703794539,3.88290249693861
1969,100,2,"Fuut",7,5.6,1.25,"1958-1983",37.7727547395752,1.44688125182852,37.7727547395752,3.6315880686577
1970,100,2,"Fuut",10,5.625,1.77777777777778,"1958-1983",53.7212511851736,1.44688125182852,53.7212511851736,3.98380866224706
1971,100,2,"Fuut",6,5.615,1.06856634016028,"1958-1983",32.290155431872,1.44688125182852,32.290155431872,3.47476239838114
1972,100,2,"Fuut",12,5.645,2.12577502214349,"1958-1983",64.2371028343529,1.44688125182852,64.2371028343529,4.16258096952987
1973,100,2,"Fuut",14,5.715,2.44969378827647,"1958-1983",74.0253461213023,1.44688125182852,74.0253461213023,4.30440754971198
1974,100,2,"Fuut",17,5.855,2.90350128095645,"1958-1983",87.7385934172883,1.44688125182852,87.7385934172883,4.47436186435003
1975,100,2,"Fuut",20,5.505,3.6330608537693,"1958-1983",109.784573266704,1.44688125182852,109.784573266704,4.69852002072284
1976,100,2,"Fuut",23,6.49,3.54391371340524,"1958-1983",107.090706811739,1.44688125182852,107.090706811739,4.67367620255665
1977,100,2,"Fuut",30,6.175,4.8582995951417,"1958-1983",146.809087246932,1.44688125182852,146.809087246932,4.98913301649161
1978,100,2,"Fuut",33,6.38,5.17241379310345,"1958-1983",156.301054094794,1.44688125182852,156.301054094794,5.05178398145328
1979,100,2,"Fuut",28,6.37,4.3956043956044,"1958-1983",132.827269413891,1.44688125182852,132.827269413891,4.88904955793463
1980,100,2,"Fuut",39,6.38,6.1128526645768,"1958-1983",184.719427566575,1.44688125182852,184.719427566575,5.21883806611644
1981,100,2,"Fuut",39,6.38,6.1128526645768,"1958-1983",184.719427566575,1.44688125182852,184.719427566575,5.21883806611644
1982,100,2,"Fuut",46,6.035,7.6222038111019,"1958-1983",230.329308105446,1.44688125182852,230.329308105446,5.4395100592831
1983,100,2,"Fuut",54,6.38,8.46394984326019,"1958-1983",255.765361246027,1.44688125182852,255.765361246027,5.54426046655107
1984,100,2,"Fuut",17,3.02300608,5.62354145182533,"1984-2025",116.835490265787,1.44688125182852,169.047080413761,5.13017725845617
1985,100,2,"Fuut",36,5.13012052,7.0173789991195,"1984-2025",145.794055714988,1.44688125182852,210.946685842058,5.35160542781436
1986,100,2,"Fuut",41,4.23796013,9.67446571990284,"1984-2025",200.998064142928,1.44688125182852,290.820330662228,5.67270565608431
1987,100,2,"Fuut",37,5.02247314,7.36688857633194,"1984-2025",153.055515980911,1.44688125182852,221.453156561721,5.40021108432822
1988,100,2,"Fuut",33,4.70180252,7.01858486391725,"1984-2025",145.819108932084,1.44688125182852,210.982934872172,5.35177725282225
1989,100,2,"Fuut",31,4.70180252,6.5932160842859,"1984-2025",136.981587178624,1.44688125182852,198.196090334465,5.28925689584091
1990,100,2,"Fuut",41,4.85514176,8.44465558921188,"1984-2025",175.447355433122,1.44688125182852,253.851489259078,5.53674940806549
1991,100,2,"Fuut",35,5.55688703,6.29849046976217,"1984-2025",130.858326247456,1.44688125182852,189.336458893104,5.24352563815501
1992,100,2,"Fuut",50,6.1308353,8.15549554886917,"1984-2025",169.439725656026,1.44688125182852,245.159162366672,5.50190764193145
1993,100,2,"Fuut",56,6.1308353,9.13415501473347,"1984-2025",189.772492734749,1.44688125182852,274.578261850673,5.61523632723846
1994,100,2,"Fuut",48,6.1308353,7.82927572691441,"1984-2025",162.662136629785,1.44688125182852,235.352795872005,5.4610856474112
1995,100,2,"Fuut",37,6.09164596,6.0738920552763,"1984-2025",126.192037913997,1.44688125182852,182.584893787796,5.20721523630383
1996,100,2,"Fuut",43,6.44975091,6.66692413397404,"1984-2025",138.512956013658,1.44688125182852,200.41179919151,5.30037424567861
1997,100,2,"Fuut",30,6.09164596,4.92477734211592,"1984-2025",102.317868578917,1.44688125182852,148.041805773889,4.99749470532176
1998,100,2,"Fuut",31,5.62796272,5.50820990512887,"1984-2025",114.439345786934,1.44688125182852,165.580143890636,5.10945533072004
1999,100,2,"Fuut",32,6.09164596,5.25309583159032,"1984-2025",109.139059817511,1.44688125182852,157.911259492148,5.06203322645933
2000,100,2,"Fuut",32,5.70172844,5.61233323135958,"1984-2025",116.602626696746,1.44688125182852,168.710154481481,5.12818218028033
2001,100,2,"Fuut",27,6.44975091,4.18620817714649,"1984-2025",86.9732514504366,1.44688125182852,125.839966934204,4.83501099598937
2002,100,2,"Fuut",26,6.09164596,4.26814036316713,"1984-2025",88.6754861017279,1.44688125182852,128.30289833737,4.85439386168109
2003,100,2,"Fuut",23,6.2141484,3.70123120973423,"1984-2025",76.8973015813671,1.44688125182852,111.261263974283,4.71188116512804
2004,100,2,"Fuut",18,6.2141484,2.89661572935722,"1984-2025",60.1804968897655,1.44688125182852,87.0740326755262,4.46675870709505
2005,100,2,"Fuut",17,6.2141484,2.73569263328182,"1984-2025",56.8371359514452,1.44688125182852,82.2365864157747,4.4096002932551
2006,100,2,"Fuut",22,5.65793112,3.88834708896209,"1984-2025",80.7848474763129,1.44688125182852,116.886081245303,4.76119979590844
2007,100,2,"Fuut",22,6.1308353,3.58841804150244,"1984-2025",74.5534792886516,1.44688125182852,107.870031441336,4.68092708986162
2008,100,2,"Fuut",18,6.02064405,2.9897133679577,"1984-2025",62.1147065584689,1.44688125182852,89.8726043822785,4.49839316069045
2009,100,2,"Fuut",17,5.98606767,2.83992780188534,"1984-2025",59.0027405141673,1.44688125182852,85.3699590564515,4.44699427142097
2010,100,2,"Fuut",20,6.44975091,3.10089494603444,"1984-2025",64.4246307040271,1.44688125182852,93.2147903216327,4.53490640353903
2011,100,2,"Fuut",23,6.44975091,3.5660291879396,"1984-2025",74.0883253096312,1.44688125182852,107.197008869878,4.67466834591419
2012,100,2,"Fuut",25,6.44975091,3.87611868254304,"1984-2025",80.5307883800339,1.44688125182852,116.518487902041,4.75804995485324
2013,100,2,"Fuut",21,6.44975091,3.25593969333616,"1984-2025",67.6458622392285,1.44688125182852,97.8755298377144,4.58369656770847
2014,100,2,"Fuut",28,6.44975091,4.34125292444821,"1984-2025",90.194482985638,1.44688125182852,130.500706450286,4.87137864016025
2015,100,2,"Fuut",33,6.57225335,5.02110893214426,"1984-2025",104.319267278555,1.44688125182852,150.937592029829,5.01686645356814
2016,100,2,"Fuut",26,6.44975091,4.03116342984477,"1984-2025",83.7520199152352,1.44688125182852,121.179227418123,4.79727066800653
2017,100,2,"Fuut",21,6.57225335,3.19525113863725,"1984-2025",66.3849882681711,1.44688125182852,96.0511949280729,4.56488132982508
2018,100,2,"Fuut",25,6.57225335,3.80387040313959,"1984-2025",79.029747938299,1.44688125182852,114.346660628658,4.73923471696986
2019,100,2,"Fuut",24,6.10857011,3.92890636725458,"1984-2025",81.6275127620096,1.44688125182852,118.105317848745,4.77157675054473
2020,100,2,"Fuut",19,6.44975091,2.94585019873271,"1984-2025",61.2033991688257,1.44688125182852,88.5540508055511,4.48361310915148
2021,100,2,"Fuut",19,6.57225335,2.89094150638609,"1984-2025",60.0626084331072,1.44688125182852,86.9034620777803,4.4647978712681
2022,100,2,"Fuut",16,6.14314649,2.60452848162506,"1984-2025",54.1120510391362,1.44688125182852,78.293712146514,4.36046729512994
2023,100,2,"Fuut",18,6.57225335,2.7387866902605,"1984-2025",56.9014185155753,1.44688125182852,82.3295956526339,4.41073064999782
2024,100,2,"Fuut",18,6.57225335,2.7387866902605,"1984-2025",56.9014185155752,1.44688125182852,82.3295956526339,4.41073064999782
2025,100,2,"Fuut",12,6.57225335,1.825857793507,"1984-2025",37.9342790103835,1.44688125182852,54.8863971017559,4.00526554188966
1960,100,4,"Geoorde Fuut",1,5.022,0.199123855037834,"1958-1983",20.1691847651013,1.82697663075429,20.1691847651013,3.00415593295896
1965,100,4,"Geoorde Fuut",1,5.315,0.188146754468485,"1958-1983",19.0573181355294,1.82697663075429,19.0573181355294,2.94745118190045
1966,100,4,"Geoorde Fuut",2,5.395,0.370713623725672,"1958-1983",37.5494516738975,1.82697663075429,37.5494516738975,3.62565877554421
1967,100,4,"Geoorde Fuut",3,5.735,0.5231037489102,"1958-1983",52.9849934910228,1.82697663075429,52.9849934910228,3.97000873178113
1969,100,4,"Geoorde Fuut",1,5.6,0.178571428571429,"1958-1983",18.0874367661319,1.82697663075429,18.0874367661319,2.89521759595325
1970,100,4,"Geoorde Fuut",1,5.625,0.177777777777778,"1958-1983",18.0070481582824,1.82697663075429,18.0070481582824,2.89076324560387
1971,100,4,"Geoorde Fuut",1,5.615,0.178094390026714,"1958-1983",18.0391177008617,1.82697663075429,18.0391177008617,2.89254260550395
1972,100,4,"Geoorde Fuut",2,5.645,0.354295837023915,"1958-1983",35.8864998725735,1.82697663075429,35.8864998725735,3.58036117665268
1973,100,4,"Geoorde Fuut",5,5.715,0.874890638670166,"1958-1983",88.6173629836733,1.82697663075429,88.6173629836733,4.48432780888168
1974,100,4,"Geoorde Fuut",5,5.855,0.85397096498719,"1958-1983",86.4984166441832,1.82697663075429,86.4984166441832,4.46012610907878
1975,100,4,"Geoorde Fuut",6,5.505,1.08991825613079,"1958-1983",110.397434212903,1.82697663075429,110.397434212903,4.70408689274777
1976,100,4,"Geoorde Fuut",6,6.49,0.924499229583975,"1958-1983",93.6421995904517,1.82697663075429,93.6421995904517,4.53948113220641
1977,100,4,"Geoorde Fuut",11,6.175,1.78137651821862,"1958-1983",180.434996727729,1.82697663075429,180.434996727729,5.19537058397869
1978,100,4,"Geoorde Fuut",10,6.38,1.56739811912226,"1958-1983",158.761200455076,1.82697663075429,158.761200455076,5.0674011893317
1979,100,4,"Geoorde Fuut",9,6.37,1.41287284144427,"1958-1983",143.109389797967,1.82697663075429,143.109389797967,4.9636093014465
1980,100,4,"Geoorde Fuut",15,6.38,2.35109717868339,"1958-1983",238.141800682614,1.82697663075429,238.141800682614,5.47286629743987
1981,100,4,"Geoorde Fuut",22,6.38,3.44827586206897,"1958-1983",349.274641001168,1.82697663075429,349.274641001168,5.85585854969598
1982,100,4,"Geoorde Fuut",10,6.035,1.65700082850041,"1958-1983",167.837027158805,1.82697663075429,167.837027158805,5.12299343213891
1983,100,4,"Geoorde Fuut",4,6.38,0.626959247648903,"1958-1983",63.5044801820305,1.82697663075429,63.5044801820305,4.15111045745755
1984,100,4,"Geoorde Fuut",8,3.02300608,2.6463724479178,"1984-2025",168.347440260794,1.82697663075429,307.566839203775,5.72869242689091
1985,100,4,"Geoorde Fuut",6,5.13012052,1.16956316651992,"1984-2025",74.4010789040124,1.82697663075429,135.929032460537,4.91213292939743
1986,100,4,"Geoorde Fuut",5,4.23796013,1.17981289267108,"1984-2025",75.0531092568375,1.82697663075429,137.120276677691,4.92085847262522
1987,100,4,"Geoorde Fuut",2,5.02247314,0.39821019331524,"1984-2025",25.3319092643678,1.82697663075429,46.2808062383881,3.83472732305507
1988,100,4,"Geoorde Fuut",5,4.70180252,1.06342194907837,"1984-2025",67.648967243952,1.82697663075429,123.593082249363,4.81699457460099
1989,100,4,"Geoorde Fuut",8,4.70180252,1.70147511852539,"1984-2025",108.238347590323,1.82697663075429,197.748931598981,5.28699820384672
1990,100,4,"Geoorde Fuut",13,4.85514176,2.67757372340864,"1984-2025",170.332291208698,1.82697663075429,311.193115501125,5.74041366963384
1991,100,4,"Geoorde Fuut",20,5.55688703,3.59913741129267,"1984-2025",228.957027879698,1.82697663075429,418.299139383168,6.03619682103071
1992,100,4,"Geoorde Fuut",29,6.1308353,4.73018741834412,"1984-2025",300.908114599892,1.82697663075429,549.752093378337,6.3094674373009
1993,100,4,"Geoorde Fuut",20,6.1308353,3.26219821954767,"1984-2025",207.522837655098,1.82697663075429,379.139374743681,5.93790388086842
1994,100,4,"Geoorde Fuut",11,6.1308353,1.79420902075122,"1984-2025",114.137560710304,1.82697663075429,208.526656109024,5.3400668801128
1995,100,4,"Geoorde Fuut",7,6.09164596,1.14911471316038,"1984-2025",73.1002624663721,1.82697663075429,133.552471228067,4.89449444352604
1996,100,4,"Geoorde Fuut",17,6.44975091,2.63576070412927,"1984-2025",167.672380367049,1.82697663075429,306.333520553542,5.72467444485238
1997,100,4,"Geoorde Fuut",13,6.09164596,2.13407018158357,"1984-2025",135.757630294691,1.82697663075429,248.026017994982,5.51353365193227
1998,100,4,"Geoorde Fuut",10,5.62796272,1.77684190488028,"1984-2025",113.032761760373,1.82697663075429,206.508214245819,5.33034019004006
1999,100,4,"Geoorde Fuut",8,6.09164596,1.31327395789758,"1984-2025",83.5431571044253,1.82697663075429,152.631395689219,5.02802583615057
2000,100,4,"Geoorde Fuut",13,5.70172844,2.28001037523983,"1984-2025",145.041530621165,1.82697663075429,264.987486933702,5.57968260575326
2001,100,4,"Geoorde Fuut",12,6.44975091,1.86053696762066,"1984-2025",118.35697437674,1.82697663075429,216.235426273089,5.37636775058417
2002,100,4,"Geoorde Fuut",9,6.09164596,1.47743320263478,"1984-2025",93.9860517424785,1.82697663075429,171.710320150372,5.14580887180695
2003,100,4,"Geoorde Fuut",14,6.2141484,2.25292334505562,"1984-2025",143.318404989561,1.82697663075429,261.839376672907,5.56773124962527
2004,100,4,"Geoorde Fuut",6,6.2141484,0.965538576452407,"1984-2025",61.4221735669546,1.82697663075429,112.21687571696,4.72043338923806
2005,100,4,"Geoorde Fuut",4,6.2141484,0.643692384301604,"1984-2025",40.9481157113031,1.82697663075429,74.8112504779733,4.3149682811299
2006,100,4,"Geoorde Fuut",5,5.65793112,0.883715247491383,"1984-2025",56.2170302036146,1.82697663075429,102.707200432412,4.63188222579535
2007,100,4,"Geoorde Fuut",11,6.1308353,1.79420902075122,"1984-2025",114.137560710304,1.82697663075429,208.526656109024,5.3400668801128
2008,100,4,"Geoorde Fuut",9,6.02064405,1.49485668397885,"1984-2025",95.0944363491178,1.82697663075429,173.73531292459,5.15753295094163
2009,100,4,"Geoorde Fuut",7,5.98606767,1.16938203607043,"1984-2025",74.3895563960799,1.82697663075429,135.907981107816,4.91197804723119
2010,100,4,"Geoorde Fuut",8,6.44975091,1.24035797841377,"1984-2025",78.9046495844934,1.82697663075429,144.156950848726,4.970902642476
2011,100,4,"Geoorde Fuut",5,6.44975091,0.775223736508609,"1984-2025",49.3154059903084,1.82697663075429,90.0980942804537,4.50089901323027
2012,100,4,"Geoorde Fuut",9,6.44975091,1.3954027257155,"1984-2025",88.7677307825551,1.82697663075429,162.176569704817,5.08868567813239
2013,100,4,"Geoorde Fuut",13,6.44975091,2.01558171492238,"1984-2025",128.220055574802,1.82697663075429,234.25504512918,5.4564104582577
2014,100,4,"Geoorde Fuut",3,6.44975091,0.465134241905165,"1984-2025",29.589243594185,1.82697663075429,54.0588565682722,3.99007338946428
2015,100,4,"Geoorde Fuut",3,6.57225335,0.45646444837675,"1984-2025",29.0377197339489,1.82697663075429,53.0512353643173,3.97125815158089
2016,100,4,"Geoorde Fuut",2,6.44975091,0.310089494603444,"1984-2025",19.7261623961234,1.82697663075429,36.0392377121815,3.58460828135611
2017,100,4,"Geoorde Fuut",1,6.57225335,0.152154816125583,"1984-2025",9.67923991131629,1.82697663075429,17.6837451214391,2.87264586291278
2020,100,4,"Geoorde Fuut",1,6.44975091,0.155044747301722,"1984-2025",9.86308119806168,1.82697663075429,18.0196188560907,2.89146110079617
1983,200,7,"Roerdomp",2,6.38,0.313479623824451,"1958-1983",100,2.07894998863397,100,4.60517018598809
1984,200,7,"Roerdomp",1,3.02300608,0.330796555989725,"1984-2025",44.1592788649362,2.07894998863397,91.8049322943435,4.51966602487966
1985,200,7,"Roerdomp",2,5.13012052,0.389854388839972,"1984-2025",52.0431315313886,2.07894998863397,108.195067705656,4.68393578039791
1988,200,7,"Roerdomp",1,4.70180252,0.212684389815674,"1984-2025",28.3920406970044,2.07894998863397,59.0256326843325,4.07797180183548
1989,200,7,"Roerdomp",1,4.70180252,0.212684389815674,"1984-2025",28.3920406970044,2.07894998863397,59.0256326843325,4.07797180183548
1996,200,7,"Roerdomp",1,6.44975091,0.155044747301722,"1984-2025",20.6975076029902,2.07894998863397,43.0290831959879,3.76187624046475
2006,200,7,"Roerdomp",1,5.65793112,0.176743049498277,"1984-2025",23.5940957331976,2.07894998863397,49.0509450563599,3.89285945302984
2007,200,7,"Roerdomp",2,6.1308353,0.326219821954767,"1984-2025",43.5483133912006,2.07894998863397,90.5347656296651,4.50573392754296
2008,200,7,"Roerdomp",2,6.02064405,0.332190374217522,"1984-2025",44.3453449127649,2.07894998863397,92.191754302362,4.52387069383394
2009,200,7,"Roerdomp",3,5.98606767,0.501163729744472,"1984-2025",66.9022349176606,2.07894998863397,139.086400521658,4.93509532651257
2010,200,7,"Roerdomp",3,6.44975091,0.465134241905165,"1984-2025",62.0925228089705,2.07894998863397,129.087249587964,4.86048852913286
2011,200,7,"Roerdomp",5,6.44975091,0.775223736508609,"1984-2025",103.487538014951,2.07894998863397,215.14541597994,5.37131415289885
2012,200,7,"Roerdomp",5,6.44975091,0.775223736508609,"1984-2025",103.487538014951,2.07894998863397,215.14541597994,5.37131415289885
2013,200,7,"Roerdomp",3,6.44975091,0.465134241905165,"1984-2025",62.0925228089705,2.07894998863397,129.087249587964,4.86048852913286
2014,200,7,"Roerdomp",6,6.44975091,0.930268483810331,"1984-2025",124.185045617941,2.07894998863397,258.174499175928,5.55363570969281
2015,200,7,"Roerdomp",6,6.57225335,0.912928896753501,"1984-2025",121.870318797541,2.07894998863397,253.362297878966,5.53482047180943
2016,200,7,"Roerdomp",9,6.44975091,1.3954027257155,"1984-2025",186.277568426911,2.07894998863397,387.261748763891,5.95910081780097
2017,200,7,"Roerdomp",8,6.57225335,1.21723852900467,"1984-2025",162.493758396721,2.07894998863397,337.816397171955,5.82250254426121
2018,200,7,"Roerdomp",4,6.57225335,0.608619264502334,"1984-2025",81.2468791983606,2.07894998863397,168.908198585977,5.12935536370126
2019,200,7,"Roerdomp",8,6.10857011,1.30963545575153,"1984-2025",174.828172345711,2.07894998863397,363.459026911015,5.89566657235634
2020,200,7,"Roerdomp",7,6.44975091,1.08531323111205,"1984-2025",144.882553220931,2.07894998863397,301.203582371915,5.70778638952007
2021,200,7,"Roerdomp",8,6.57225335,1.21723852900467,"1984-2025",162.493758396721,2.07894998863397,337.816397171955,5.82250254426121
2022,200,7,"Roerdomp",6,6.14314649,0.976698180609397,"1984-2025",130.383120813827,2.07894998863397,271.059987533967,5.60234015259793
2023,200,7,"Roerdomp",8,6.57225335,1.21723852900467,"1984-2025",162.493758396721,2.07894998863397,337.816397171955,5.82250254426121
2024,200,7,"Roerdomp",10,6.57225335,1.52154816125583,"1984-2025",203.117197995902,2.07894998863397,422.270496464944,6.04564609557542
2025,200,7,"Roerdomp",8,6.57225335,1.21723852900467,"1984-2025",162.493758396721,2.07894998863397,337.816397171955,5.82250254426121
1975,100,17,"Knobbelzwaan",1,5.505,0.181653042688465,"1958-1983",39.5111006283267,1.37491917531782,39.5111006283267,3.67658166099118
1976,100,17,"Knobbelzwaan",1,6.49,0.154083204930663,"1958-1983",33.5144235684034,1.37491917531782,33.5144235684034,3.51197590044982
1977,100,17,"Knobbelzwaan",1,6.175,0.161943319838057,"1958-1983",35.2240662281682,1.37491917531782,35.2240662281682,3.56172954865178
1979,100,17,"Knobbelzwaan",3,6.37,0.470957613814757,"1958-1983",102.437335459469,1.37491917531782,102.437335459469,4.62925125024986
1980,100,17,"Knobbelzwaan",4,6.38,0.626959247648903,"1958-1983",136.369033830055,1.37491917531782,136.369033830055,4.91536469492901
1981,100,17,"Knobbelzwaan",3,6.38,0.470219435736677,"1958-1983",102.276775372542,1.37491917531782,102.276775372542,4.62768262247723
1982,100,17,"Knobbelzwaan",5,6.035,0.828500414250207,"1958-1983",180.205972625467,1.37491917531782,180.205972625467,5.19410048905043
1983,100,17,"Knobbelzwaan",5,6.38,0.783699059561129,"1958-1983",170.461292287569,1.37491917531782,170.461292287569,5.13850824624322
1984,100,17,"Knobbelzwaan",3,3.02300608,0.992389667969176,"1984-2025",69.315321307069,1.37491917531782,95.3029644084051,4.55706091624568
1985,100,17,"Knobbelzwaan",7,5.13012052,1.3644903609399,"1984-2025",95.3053934776411,1.37491917531782,131.037213003619,4.87548135159118
1986,100,17,"Knobbelzwaan",10,4.23796013,2.35962578534216,"1984-2025",164.81249730274,1.37491917531782,226.603862873554,5.42320339555167
1987,100,17,"Knobbelzwaan",6,5.02247314,1.19463057994572,"1984-2025",83.4412178651982,1.37491917531782,114.724930454733,4.74253735408967
1988,100,17,"Knobbelzwaan",8,4.70180252,1.70147511852539,"1984-2025",118.842727149628,1.37491917531782,163.399144405088,5.09619594621322
1989,100,17,"Knobbelzwaan",6,4.70180252,1.27610633889405,"1984-2025",89.1320453622213,1.37491917531782,122.549358303816,4.80851387376144
1990,100,17,"Knobbelzwaan",9,4.85514176,1.85370488543675,"1984-2025",129.475501297262,1.37491917531782,178.018349467493,5.18188663187502
1991,100,17,"Knobbelzwaan",8,5.55688703,1.43965496451707,"1984-2025",100.55540646753,1.37491917531782,138.255556534085,4.92910383152305
1992,100,17,"Knobbelzwaan",11,6.1308353,1.79420902075122,"1984-2025",125.319900820728,1.37491917531782,172.304734687347,5.1492646224793
1993,100,17,"Knobbelzwaan",10,6.1308353,1.63109910977383,"1984-2025",113.927182564298,1.37491917531782,156.640667897588,5.05395444267497
1994,100,17,"Knobbelzwaan",11,6.1308353,1.79420902075122,"1984-2025",125.319900820728,1.37491917531782,172.304734687347,5.1492646224793
1995,100,17,"Knobbelzwaan",7,6.09164596,1.14911471316038,"1984-2025",80.2620766139076,1.37491917531782,110.35386818729,4.70369218589254
1996,100,17,"Knobbelzwaan",10,6.44975091,1.55044747301722,"1984-2025",108.293917430486,1.37491917531782,148.89538364546,5.00324393615671
1997,100,17,"Knobbelzwaan",7,6.09164596,1.14911471316038,"1984-2025",80.2620766139076,1.37491917531782,110.35386818729,4.70369218589254
1998,100,17,"Knobbelzwaan",9,5.62796272,1.59915771439225,"1984-2025",111.696175778021,1.37491917531782,153.573213886871,5.03417741674873
1999,100,17,"Knobbelzwaan",8,6.09164596,1.31327395789758,"1984-2025",91.7280875587515,1.37491917531782,126.11870649976,4.83722357851706
2000,100,17,"Knobbelzwaan",8,5.70172844,1.40308330783989,"1984-2025",98.0009903796462,1.37491917531782,134.743440873113,4.90337253233805
2001,100,17,"Knobbelzwaan",9,6.44975091,1.3954027257155,"1984-2025",97.4645256874377,1.37491917531782,134.005845280914,4.89788342049888
2002,100,17,"Knobbelzwaan",8,6.09164596,1.31327395789758,"1984-2025",91.7280875587515,1.37491917531782,126.11870649976,4.83722357851706
2003,100,17,"Knobbelzwaan",8,6.2141484,1.28738476860321,"1984-2025",89.9198084802409,1.37491917531782,123.632468920389,4.81731320405634
2004,100,17,"Knobbelzwaan",6,6.2141484,0.965538576452407,"1984-2025",67.4398563601806,1.37491917531782,92.7243516902919,4.52963113160456
2005,100,17,"Knobbelzwaan",5,6.2141484,0.804615480377005,"1984-2025",56.1998803001505,1.37491917531782,77.2702930752432,4.34730957481061
2006,100,17,"Knobbelzwaan",8,5.65793112,1.41394439598621,"1984-2025",98.7596034919201,1.37491917531782,135.786472587826,4.91108359740758
2007,100,17,"Knobbelzwaan",9,6.1308353,1.46798919879645,"1984-2025",102.534464307868,1.37491917531782,140.976601107829,4.94859392701715
2008,100,17,"Knobbelzwaan",7,6.02064405,1.16266630976133,"1984-2025",81.2086133453315,1.37491917531782,111.655279689467,4.71541626502722
2009,100,17,"Knobbelzwaan",12,5.98606767,2.00465491897789,"1984-2025",140.018890062713,1.37491917531782,192.514656853943,5.26017229033037
2010,100,17,"Knobbelzwaan",8,6.44975091,1.24035797841377,"1984-2025",86.635133944389,1.37491917531782,119.116306916368,4.7801003848425
2011,100,17,"Knobbelzwaan",8,6.44975091,1.24035797841377,"1984-2025",86.635133944389,1.37491917531782,119.116306916368,4.7801003848425
2012,100,17,"Knobbelzwaan",8,6.44975091,1.24035797841377,"1984-2025",86.635133944389,1.37491917531782,119.116306916368,4.7801003848425
2013,100,17,"Knobbelzwaan",10,6.44975091,1.55044747301722,"1984-2025",108.293917430486,1.37491917531782,148.89538364546,5.00324393615671
