EURING,VARIABELE,WAARDE,VARNR
950,Vocht-max,2,23
950,Vocht-min,1,22
950,Vocht-opt,2,21
950,Voedsel-eco1,2,6
950,Voedsel-eco2,1,7
950,Voedsel-eco2,3,7
950,Voedsel-pl1,3,8
950,Voedsel-pl2,1,9
950,Voedselrijk-max,3,29
950,Voedselrijk-min,2,28
950,Voedselrijk-opt,3,27
950,Zout-max,2,32
950,Zout-min,1,31
950,Zout-opt,1,30
950,Zuur-max,3,26
950,Zuur-min,2,25
950,Zuur-opt,3,24
980,AORO_LIJST,*,36
980,APBL_LIJST,-,37
980,AQNBP,tz,38
980,ARBMP,-,39
980,ASPTT,-,40
980,ATOE_GROEP,III,41
980,AUPMI73_77,    100,42
980,AVPMA73_77,    135,43
980,AWPMI79_85,    35,44
980,AXPMA79_85,    75,45
980,AYTRST_BR,Z,46
980,AZTRST_NBR,Do,47
980,BAWINT_GEB,  3,48
980,BBBROEDGEB,134,49
980,BCBRV_NED,*,50
980,BDPRESENT,105,51
980,BEBROEDBIO,d1,52
980,BFBRTYBEG,5,53
980,BGBRTYEND,7,54
980,BHBRDUUR,17,55
980,BIEI_MIN, 4,56
980,BJEI_NORM, 5,57
980,BKEI_MAX, 9,58
980,BLLEG_MIN,1,59
980,BMLEG_NORM,1,60
980,BNLEG_MAX,2,61
980,Bodem1,x,19
980,BONESTH,1,62
980,BPHOLBROED,-,63
980,BQKOLBROED,-,64
980,BRNESTPER, 27,65
980,Broed-eco1,2,2
980,Broedvogel,1,1
980,BSNESTVLIE,-,66
980,BTGESLRIJP,1,67
980,BULEEF_MAX,5,68
980,BVOVERLEV,-,69
980,BWONVKLEED,0,70
980,BXGEW_MAN,  149,71
980,BYGEW_VR, 146,72
980,BZLENG_MAN,151,73
980,CALENG_VR,147,74
980,Nest-pl1,?,4
980,Openh-max,4,12
980,Openh-min,2,11
980,Pendelaar,x,14
980,Stroming-max,2,35
980,Stroming-min,1,34
980,Stroming-opt,1,33
980,Ter-gem,2,16
980,Ter-max,3,18
980,Ter-min,2,17
980,Vocht-max,2,23
980,Vocht-min,1,22
980,Vocht-opt,2,21
980,Voedsel-eco1,2,6
980,Voedsel-eco2,3?,7
980,Voedsel-pl1,1,8
980,Voedsel-pl2,2,9
980,Voedselrijk-max,3,29
980,Voedselrijk-min,2,28
980,Voedselrijk-opt,3,27
980,Zout-max,2,32
980,Zout-min,1,31
980,Zout-opt,1,30
980,Zuur-max,3,26
980,Zuur-min,2,25
980,Zuur-opt,3,24
1040,AORO_LIJST,*,36
1040,APBL_LIJST,-,37
1040,AQNBP,tz,38
1040,ARBMP,-,39
1040,ASPTT,-,40
1040,ATOE_GROEP,III,41
1040,AUPMI73_77,     12,42
1040,AVPMA73_77,     15,43
1040,AWPMI79_85,    16,44
1040,AXPMA79_85,    24,45
1040,AYTRST_BR,Z,46
1040,AZTRST_NBR,Do,47
1040,BAWINT_GEB,  3,48
1040,BBBROEDGEB,134,49
1040,BCBRV_NED,*,50
1040,BDPRESENT,44,51
1040,BEBROEDBIO,d1,52
1040,BFBRTYBEG,4,53
1040,BGBRTYEND,7,54
1040,BHBRDUUR,25,55
1040,BIEI_MIN, 3,56
1040,BJEI_NORM, 4,57
1040,BKEI_MAX, 5,58
1040,BLLEG_MIN,1,59
1040,BMLEG_NORM,1,60
1040,BNLEG_MAX,2,61
1040,Bodem1,1,19
1040,BONESTH,3,62
1040,BPHOLBROED,-,63
1040,BQKOLBROED,*,64
1040,BRNESTPER, 45,65
1040,Broed-eco1,8,2
1040,Broed-eco2,7,3
1040,Broedvogel,2,1
1040,BSNESTVLIE,-,66
1040,BTGESLRIJP,1,67
1040,BULEEF_MAX,21,68
1040,BVOVERLEV,77,69
1040,BWONVKLEED,10,70
1040,BXGEW_MAN,  700,71
1040,BYGEW_VR, 608,72
1040,BZLENG_MAN,283,73
1040,CALENG_VR,278,74
1040,Kolonievogel,x,15
1040,Nest-pl1,7,4
1040,Nest-pl2,5b,5
1040,Openh-max,4,12
1040,Openh-min,2,11
1040,Pendelaar,x,14
1040,Stroming-max,3,35
1040,Stroming-min,1,34
1040,Stroming-opt,2,33
1040,Ter-gem,5,16
1040,Ter-max,6,18
1040,Ter-min,4,17
1040,Vocht-max,2,23
1040,Vocht-min,1,22
1040,Vocht-opt,2,21
1040,Voedsel-eco1,1,6
1040,Voedsel-eco2,3,7
1040,Voedsel-pl1,1,8
1040,Voedsel-pl2,3,9
1040,Voedselrijk-max,3,29
1040,Voedselrijk-min,3,28
1040,Voedselrijk-opt,3,27
1040,Zout-max,2,32
1040,Zout-min,1,31
1040,Zout-opt,1,30
1040,Zuur-max,3,26
1040,Zuur-min,3,25
1040,Zuur-opt,3,24
1080,AORO_LIJST,-,36
1080,APBL_LIJST,-,37
1080,AQNBP,-,38
1080,ARBMP,-,39
1080,ASPTT,-,40
1080,ATOE_GROEP,III,41
1080,AUPMI73_77,      -,42
1080,AVPMA73_77,      -,43
1080,AWPMI79_85,     -,44
1080,AXPMA79_85,     -,45
1080,AYTRST_BR,-,46
1080,AZTRST_NBR,Do,47
1080,BAWINT_GEB,-,48
1080,BBBROEDGEB,134,49
1080,BCBRV_NED,-,50
1080,BDPRESENT,1,51
1080,BEBROEDBIO,d1,52
1080,BFBRTYBEG,5,53
1080,BGBRTYEND,7,54
1080,BHBRDUUR,23,55
1080,BIEI_MIN, 4,56
1080,BJEI_NORM, 5,57
1080,BKEI_MAX, 7,58
1080,BLLEG_MIN,1,59
1080,BMLEG_NORM,1,60
1080,BNLEG_MAX,1,61
1080,BONESTH,2,62
1080,BPHOLBROED,-,63
1080,BQKOLBROED,*,64
1080,BRNESTPER, 45,65
1080,BSNESTVLIE,-,66
1080,BTGESLRIJP,1,67
1080,BULEEF_MAX,-,68
1080,BVOVERLEV,-,69
1080,BWONVKLEED,0,70
1080,BXGEW_MAN,  285,71
1080,BYGEW_VR, 291,72
1080,BZLENG_MAN,225,73
1080,CALENG_VR,216,74
1110,AORO_LIJST,-,36
1110,APBL_LIJST,-,37
1110,AQNBP,-,38
1110,ARBMP,-,39
1110,ASPTT,-,40
1110,ATOE_GROEP,III,41
1110,AUPMI73_77,      -,42
1110,AVPMA73_77,      -,43
1110,AWPMI79_85,     -,44
1110,AXPMA79_85,     -,45
1110,AYTRST_BR,-,46
1110,AZTRST_NBR,Do,47
1110,BAWINT_GEB,-,48
1110,BBBROEDGEB,14,49
1110,BCBRV_NED,-,50
1110,BDPRESENT,1,51
1110,BEBROEDBIO,d1,52
1110,BFBRTYBEG,4,53
1110,BGBRTYEND,-,54
1110,BHBRDUUR,23,55
1110,BIEI_MIN, 4,56
1110,BJEI_NORM, 5,57
1110,BKEI_MAX, 6,58
1110,BLLEG_MIN,1,59
1110,BMLEG_NORM,1,60
1110,BNLEG_MAX,2,61
1110,BONESTH,4,62
1110,BPHOLBROED,-,63
1110,BQKOLBROED,*,64
1110,BRNESTPER, 30,65
1110,BSNESTVLIE,-,66
1110,BTGESLRIJP,2,67
1110,BULEEF_MAX,15,68
1110,BVOVERLEV,75,69
1110,BWONVKLEED,0,70
1110,BXGEW_MAN,  356,71
1110,BYGEW_VR, 356,72
1110,BZLENG_MAN,253,73
1110,CALENG_VR,248,74
1190,AORO_LIJST,-,36
1190,APBL_LIJST,-,37
1190,AQNBP,-,38
1190,ARBMP,-,39
1190,ASPTT,-,40
1190,ATOE_GROEP,III,41
1190,AUPMI73_77,      0,42
1190,AVPMA73_77,      0,43
1190,AWPMI79_85,     0,44
1190,AXPMA79_85,     1,45
1190,AYTRST_BR,Z,46
1190,AZTRST_NBR,Do,47
1190,BAWINT_GEB, 23,48
1190,BBBROEDGEB,134,49
1190,BCBRV_NED,i,50
1190,BDPRESENT,5,51
1190,BEBROEDBIO,d1,52
1190,BFBRTYBEG,4,53
1190,BGBRTYEND,6,54
1190,BHBRDUUR,23,55
1190,BIEI_MIN, 3,56
1190,BJEI_NORM, 4,57
1190,BKEI_MAX, 6,58
1190,BLLEG_MIN,1,59
1190,BMLEG_NORM,1,60
1190,BNLEG_MAX,1,61
1190,Bodem1,x,19
1190,BONESTH,3,62
1190,BPHOLBROED,-,63
1190,BQKOLBROED,*,64
1190,BRNESTPER, 42,65
1190,Broed-eco1,8,2
1190,Broed-eco2,7,3
1190,Broedvogel,2,1
1190,BSNESTVLIE,-,66
1190,BTGESLRIJP,1,67
1190,BULEEF_MAX,9,68
1190,BVOVERLEV,-,69
1190,BWONVKLEED,0,70
1190,BXGEW_MAN,  532,71
1190,BYGEW_VR, 523,72
1190,BZLENG_MAN,280,73
1190,CALENG_VR,272,74
1190,Kolonievogel,x,15
1190,Nest-pl1,5,4
1190,Nest-pl2,7,5
1190,Openh-max,5,12
1190,Openh-min,4,11
1190,Pendelaar,x,14
1190,Stroming-max,2,35
1190,Stroming-min,1,34
1190,Stroming-opt,1,33
1190,Ter-gem,5,16
1190,Ter-max,6,18
1190,Ter-min,4,17
1190,Vocht-max,2,23
1190,Vocht-min,1,22
1190,Vocht-opt,2,21
1190,Voedsel-eco1,1,6
1190,Voedsel-eco2,2,7
1190,Voedsel-eco2,3,7
1190,Voedsel-pl1,1,8
1190,Voedsel-pl2,3,9
1190,Voedselrijk-max,3,29
1190,Voedselrijk-min,3,28
1190,Voedselrijk-opt,3,27
1190,Zout-max,5,32
1190,Zout-min,1,31
1190,Zout-opt,1,30
1190,Zuur-max,3,26
1190,Zuur-min,3,25
1190,Zuur-opt,3,24
1210,AORO_LIJST,-,36
1210,APBL_LIJST,-,37
1210,AQNBP,-,38
1210,ARBMP,-,39
1210,ASPTT,-,40
1210,ATOE_GROEP,III,41
1210,AUPMI73_77,      0,42
1210,AVPMA73_77,      0,43
1210,AWPMI79_85,     0,44
1210,AXPMA79_85,     1,45
1210,AYTRST_BR,Z,46
1210,AZTRST_NBR,Do,47
1210,BAWINT_GEB,  2,48
1210,BBBROEDGEB,134,49
1210,BCBRV_NED,i,50
1210,BDPRESENT,3,51
1210,BEBROEDBIO,d1,52
1210,BFBRTYBEG,4,53
1210,BGBRTYEND,6,54
1210,BHBRDUUR,25,55
1210,BIEI_MIN, 3,56
1210,BJEI_NORM, 4,57
1210,BKEI_MAX, 6,58
1210,BLLEG_MIN,1,59
1210,BMLEG_NORM,1,60
1210,BNLEG_MAX,1,61
1210,Bodem1,x,19
1210,BONESTH,2,62
1210,BPHOLBROED,-,63
1210,BQKOLBROED,*,64
1210,BRNESTPER, 42,65
1210,Broed-eco1,2,2
1210,Broedvogel,2,1
1210,BSNESTVLIE,-,66
1210,BTGESLRIJP,2,67
1210,BULEEF_MAX,23,68
1210,BVOVERLEV,75,69
1210,BWONVKLEED,0,70
1210,BXGEW_MAN, 1280,71
1210,BYGEW_VR,1280,72
1210,BZLENG_MAN,438,73
1210,CALENG_VR,429,74
1210,Kolonievogel,x,15
1210,Nest-pl1,3,4
1210,Openh-max,5,12
1210,Openh-min,4,11
1210,Pendelaar,x,14
1210,Stroming-max,2,35
1210,Stroming-min,1,34
1210,Stroming-opt,1,33
1210,Ter-gem,5,16
1210,Ter-max,6,18
1210,Ter-min,5,17
1210,Vocht-max,2,23
1210,Vocht-min,1,22
1210,Vocht-opt,2,21
1210,Voedsel-eco1,1,6
1210,Voedsel-eco2,2,7
1210,Voedsel-eco2,3,7
1210,Voedsel-pl1,1,8
1210,Voedsel-pl2,3,9
1210,Voedselrijk-max,3,29
1210,Voedselrijk-min,3,28
1210,Voedselrijk-opt,3,27
1210,Zout-max,3,32
1210,Zout-min,1,31
1210,Zout-opt,1,30
1210,Zuur-max,3,26
1210,Zuur-min,3,25
1210,Zuur-opt,3,24
1220,AORO_LIJST,-,36
1220,APBL_LIJST,-,37
1220,AQNBP,-,38
1220,ARBMP,-,39
1220,ASPTT,*,40
1220,ATOE_GROEP,III,41
1220,AUPMI73_77,   8700,42
1220,AVPMA73_77,  11000,43
1220,AWPMI79_85,  8000,44
1220,AXPMA79_85,  9000,45
1220,AYTRST_BR,SDe,46
1220,AZTRST_NBR,WDo,47
1220,BAWINT_GEB,123,48
1220,BBBROEDGEB,1234,49
1220,BCBRV_NED,*,50
1220,BDPRESENT,565,51
1220,BEBROEDBIO,b1b2,52
1220,BFBRTYBEG,2,53
1220,BGBRTYEND,6,54
1220,BHBRDUUR,26,55
1220,BIEI_MIN, 2,56
1220,BJEI_NORM, 4,57
1220,BKEI_MAX, 7,58
1220,BLLEG_MIN,1,59
1220,BMLEG_NORM,1,60
1220,BNLEG_MAX,1,61
1220,Bodem1,x,19
1220,BONESTH,4,62
1220,BPHOLBROED,-,63
1220,BQKOLBROED,*,64
1220,BRNESTPER, 50,65
1220,Broed-eco1,8,2
1220,Broedvogel,1,1
1220,BSNESTVLIE,-,66
1220,BTGESLRIJP,2,67
1220,BULEEF_MAX,25,68
1220,BVOVERLEV,70,69
1220,BWONVKLEED,11,70
1220,BXGEW_MAN, 1505,71
1220,BYGEW_VR,1361,72
1220,BZLENG_MAN,465,73
1220,CALENG_VR,457,74
1220,Kolonievogel,x,15
1220,Nest-pl1,7,4
1220,Nest-pl2,5b?,5
1220,Openh-max,5,12
1220,Openh-min,3,11
1220,Openh-opt.,4,10
1220,Pendelaar,x,14
1220,Stroming-max,3,35
1220,Stroming-min,1,34
1220,Stroming-opt,1,33
1220,Ter-gem,5,16
1220,Ter-max,6,18
1220,Ter-min,5,17
1220,Vocht-max,3,23
1220,Vocht-min,1,22
1220,Vocht-opt,2,21
1220,Voedsel-eco1,1,6
1220,Voedsel-eco2,2,7
1220,Voedsel-eco2,3,7
1220,Voedsel-eco2,5,7
1220,Voedsel-pl1,1,8
1220,Voedsel-pl2,3,9
1220,Voedselrijk-max,3,29
1220,Voedselrijk-min,2,28
1220,Voedselrijk-opt,3,27
1220,Zout-max,3,32
1220,Zout-min,1,31
1220,Zout-opt,1,30
1220,Zuur-max,3,26
1220,Zuur-min,2,25
1220,Zuur-opt,3,24
1240,AORO_LIJST,*,36
1240,APBL_LIJST,*,37
1240,AQNBP,itz,38
1240,ARBMP,-,39
1240,ASPTT,-,40
1240,ATOE_GROEP,III,41
1240,AUPMI73_77,    900,42
1240,AVPMA73_77,    900,43
1240,AWPMI79_85,   280,44
1240,AXPMA79_85,   700,45
1240,AYTRST_BR,Z,46
1240,AZTRST_NBR,Do,47
1240,BAWINT_GEB,  3,48
1240,BBBROEDGEB,134,49
1240,BCBRV_NED,*,50
1240,BDPRESENT,88,51
1240,BEBROEDBIO,d1,52
1240,BFBRTYBEG,4,53
1240,BGBRTYEND,7,54
1240,BHBRDUUR,26,55
1240,BIEI_MIN, 3,56
1240,BJEI_NORM, 4,57
1240,BKEI_MAX, 6,58
1240,BLLEG_MIN,1,59
1240,BMLEG_NORM,1,60
1240,BNLEG_MAX,1,61
1240,Bodem1,x,19
1240,BONESTH,4,62
1240,BPHOLBROED,-,63
1240,BQKOLBROED,*,64
1240,BRNESTPER, 47,65
1240,Broed-eco1,2,2
1240,Broedvogel,1,1
1240,BSNESTVLIE,-,66
1240,BTGESLRIJP,1,67
1240,BULEEF_MAX,25,68
1240,BVOVERLEV,-,69
1240,BWONVKLEED,11,70
1240,BXGEW_MAN,  918,71
1240,BYGEW_VR, 830,72
1240,BZLENG_MAN,371,73
1240,CALENG_VR,355,74
1240,Kolonievogel,x,15
1240,Nest-pl1,3,4
1240,Nest-pl2,5b,5
1240,Openh-max,5,12
1240,Openh-min,3,11
1240,Openh-opt.,4,10
1240,Pendelaar,x,14
1240,Stroming-max,2,35
1240,Stroming-min,1,34
1240,Stroming-opt,1,33
1240,Ter-gem,5,16
1240,Ter-max,6,18
1240,Ter-min,5,17
1240,Vocht-max,2,23
1240,Vocht-min,1,22
1240,Vocht-opt,2,21
1240,Voedsel-eco1,3,6
1240,Voedsel-eco2,1,7
1240,Voedsel-eco2,2,7
1240,Voedsel-eco2,5,7
1240,Voedsel-pl1,3?,8
1240,Voedsel-pl2,2?,9
1240,Voedselrijk-max,3,29
1240,Voedselrijk-min,3,28
1240,Voedselrijk-opt,3,27
1240,Zout-max,2,32
1240,Zout-min,1,31
1240,Zout-opt,1,30
1240,Zuur-max,3,26
1240,Zuur-min,2,25
1240,Zuur-opt,3,24
1310,AORO_LIJST,-,36
1310,APBL_LIJST,-,37
1310,AQNBP,-,38
1310,ARBMP,-,39
1310,ASPTT,-,40
1310,ATOE_GROEP,III,41
1310,AUPMI73_77,      -,42
1310,AVPMA73_77,      -,43
1310,AWPMI79_85,     -,44
1310,AXPMA79_85,     -,45
1310,AYTRST_BR,-,46
1310,AZTRST_NBR,Do,47
1310,BAWINT_GEB,-,48
1310,BBBROEDGEB,1234,49
1310,BCBRV_NED,-,50
1310,BDPRESENT,-,51
1310,BEBROEDBIO,b1b2b3,52
1310,BFBRTYBEG,4,53
1310,BGBRTYEND,6,54
1310,BHBRDUUR,32,55
1310,BIEI_MIN, 3,56
1310,BJEI_NORM, 4,57
1310,BKEI_MAX, 5,58
1310,BLLEG_MIN,1,59
1310,BMLEG_NORM,1,60
1310,BNLEG_MAX,1,61
1310,Bodem1,x,19
1310,BONESTH,4,62
1310,BPHOLBROED,-,63
1310,BQKOLBROED,-,64
1310,BRNESTPER, 67,65
1310,Broed-eco1,8,2
1310,Broed-eco2,?,3
1310,Broedvogel,3,1
1310,BSNESTVLIE,-,66
1310,BTGESLRIJP,3,67
1310,BULEEF_MAX,18,68
1310,BVOVERLEV,-,69
1310,BWONVKLEED,11,70
1310,BXGEW_MAN, 3000,71
1310,BYGEW_VR,3000,72
1310,BZLENG_MAN,560,73
1310,CALENG_VR,560,74
1310,Kolonievogel,o,15
1310,Nest-pl1,7,4
1310,Nest-pl2,?,5
1310,Openh-max,4,12
1310,Openh-min,1,11
1310,Pendelaar,x,14
1310,Stroming-max,3,35
1310,Stroming-min,1,34
1310,Stroming-opt,1,33
1310,Ter-gem,5,16
1310,Ter-max,5,18
1310,Ter-min,4,17
1310,Vocht-max,3,23
1310,Vocht-min,1,22
1310,Vocht-opt,2,21
1310,Voedsel-eco1,3?,6
1310,Voedsel-eco2,1,7
1310,Voedsel-eco2,5,7
1310,Voedsel-eco2,8,7
1310,Voedsel-pl1,3,8
1310,Voedsel-pl2,1?,9
1310,Voedselrijk-max,3,29
1310,Voedselrijk-min,2,28
1310,Voedselrijk-opt,3,27
1310,Zout-max,2,32
1310,Zout-min,1,31
1310,Zout-opt,1,30
1310,Zuur-max,3,26
1310,Zuur-min,2,25
1310,Zuur-opt,3,24
1340,AORO_LIJST,*,36
1340,APBL_LIJST,-,37
1340,AQNBP,tz,38
1340,ARBMP,-,39
1340,ASPTT,-,40
1340,ATOE_GROEP,III,41
1340,AUPMI73_77,      5,42
1340,AVPMA73_77,      9,43
1340,AWPMI79_85,     4,44
1340,AXPMA79_85,     9,45
1340,AYTRST_BR,Z,46
1340,AZTRST_NBR,WDo,47
1340,BAWINT_GEB,  3,48
1340,BBBROEDGEB,134,49
1340,BCBRV_NED,*,50
1340,BDPRESENT,50,51
1340,BEBROEDBIO,c2d1e,52
1340,BFBRTYBEG,3,53
1340,BGBRTYEND,6,54
1340,BHBRDUUR,32,55
1340,BIEI_MIN, 1,56
1340,BJEI_NORM, 4,57
1340,BKEI_MAX, 7,58
1340,BLLEG_MIN,1,59
1340,BMLEG_NORM,1,60
1340,BNLEG_MAX,1,61
1340,Bodem1,x,19
1340,BONESTH,4,62
1340,BPHOLBROED,-,63
1340,BQKOLBROED,-,64
1340,BRNESTPER, 61,65
1340,Broed-eco1,9,2
1340,Broed-eco2,8,3
1340,Broedvogel,1,1
1340,BSNESTVLIE,-,66
1340,BTGESLRIJP,4,67
1340,BULEEF_MAX,26,68
1340,BVOVERLEV,79,69
1340,BWONVKLEED,11,70
1340,BXGEW_MAN, 3500,71
1340,BYGEW_VR,3613,72
1340,BZLENG_MAN,580,73
1340,CALENG_VR,560,74
1340,Kolonievogel,o,15
1340,Nest-pl1,7,4
1340,Nest-pl2,10,5
1340,Openh-max,5,12
1340,Openh-min,3,11
1340,Pendelaar,x,14
1340,Stroming-max,3,35
1340,Stroming-min,1,34
1340,Stroming-opt,1,33
1340,Ter-gem,5,16
1340,Ter-max,5,18
1340,Ter-min,4,17
1340,Vocht-max,3,23
1340,Vocht-min,1,22
1340,Vocht-opt,2,21
1340,Voedsel-eco1,3,6
1340,Voedsel-eco2,1,7
1340,Voedsel-eco2,5,7
1340,Voedsel-pl1,3,8
1340,Voedsel-pl2,1,9
1340,Voedsel-pl2,5,9
1340,Voedselrijk-max,3,29
1340,Voedselrijk-min,2,28
1340,Voedselrijk-opt,3,27
1340,Zout-max,2,32
1340,Zout-min,1,31
1340,Zout-opt,1,30
1340,Zuur-max,3,26
1340,Zuur-min,2,25
1340,Zuur-opt,3,24
1360,AORO_LIJST,-,36
1360,APBL_LIJST,-,37
1360,AQNBP,-,38
1360,ARBMP,-,39
1360,ASPTT,-,40
1360,ATOE_GROEP,III,41
1360,AUPMI73_77,      -,42
1360,AVPMA73_77,      -,43
1360,AWPMI79_85,     -,44
1360,AXPMA79_85,     -,45
1360,AYTRST_BR,-,46
1360,AZTRST_NBR,-,47
1360,BAWINT_GEB,-,48
1360,BBBROEDGEB,4,49
1360,BCBRV_NED,-,50
1360,BDPRESENT,-,51
1360,BEBROEDBIO,d1,52
1360,BFBRTYBEG,5,53
1360,BGBRTYEND,7,54
1360,BHBRDUUR,21,55
1360,BIEI_MIN, 3,56
1360,BJEI_NORM, 4,57
1360,BKEI_MAX, 6,58
1360,BLLEG_MIN,1,59
1360,BMLEG_NORM,1,60
1360,BNLEG_MAX,1,61
1360,BONESTH,4,62
1360,BPHOLBROED,-,63
1360,BQKOLBROED,*,64
1360,BRNESTPER, 47,65
1360,BSNESTVLIE,-,66
1360,BTGESLRIJP,-,67
1360,BULEEF_MAX,20,68
1360,BVOVERLEV,-,69
1360,BWONVKLEED,11,70
1360,BXGEW_MAN,  664,71
1360,BYGEW_VR, 605,72
1360,BZLENG_MAN,297,73
1360,CALENG_VR,273,74
1440,AORO_LIJST,*,36
1440,APBL_LIJST,*,37
1440,AQNBP,iz,38
1440,ARBMP,-,39
1440,ASPTT,*,40
1440,ATOE_GROEP,III,41
1440,AUPMI73_77,    184,42
1440,AVPMA73_77,    241,43
1440,AWPMI79_85,   230,44
1440,AXPMA79_85,   320,45
1440,AYTRST_BR,Z,46
1440,AZTRST_NBR,Do,47
1440,BAWINT_GEB, 23,48
1440,BBBROEDGEB,134,49
1440,BCBRV_NED,*,50
1440,BDPRESENT,23,51
1440,BEBROEDBIO,d1,52
1440,BFBRTYBEG,4,53
1440,BGBRTYEND,7,54
1440,BHBRDUUR,24,55
1440,BIEI_MIN, 3,56
1440,BJEI_NORM, 4,57
1440,BKEI_MAX, 6,58
1440,BLLEG_MIN,1,59
1440,BMLEG_NORM,1,60
1440,BNLEG_MAX,1,61
1440,Bodem1,x,19
1440,BONESTH,2,62
1440,BPHOLBROED,-,63
1440,BQKOLBROED,*,64
1440,BRNESTPER, 47,65
1440,Broed-eco1,2,2
1440,Broed-eco2,3,3
1440,Broed-eco2,4,3
1440,Broedvogel,1,1
1440,BSNESTVLIE,-,66
1440,BTGESLRIJP,3,67
1440,BULEEF_MAX,28,68
1440,BVOVERLEV,-,69
1440,BWONVKLEED,18,70
1440,BXGEW_MAN, 1580,71
1440,BYGEW_VR, 963,72
1440,BZLENG_MAN,394,73
1440,CALENG_VR,370,74
1440,Kolonievogel,x,15
1440,Nest-pl1,3,4
1440,Openh-max,5,12
1440,Openh-min,4,11
1440,Pendelaar,x,14
1440,Stroming-max,2,35
1440,Stroming-min,1,34
1440,Stroming-opt,1,33
1440,Ter-gem,5,16
1440,Ter-max,6,18
1440,Ter-min,5,17
1440,Vocht-max,1,23
1440,Vocht-min,1,22
1440,Vocht-opt,1,21
1440,Voedsel-eco1,1,6
1440,Voedsel-pl1,1,8
1440,Voedselrijk-max,3,29
1440,Voedselrijk-min,3,28
1440,Voedselrijk-opt,3,27
1440,Zout-max,5,32
1440,Zout-min,1,31
1440,Zout-opt,x,30
1440,Zuur-max,3,26
1440,Zuur-min,3,25
1440,Zuur-opt,3,24
1470,AORO_LIJST,-,36
1470,APBL_LIJST,-,37
1470,AQNBP,-,38
1470,ARBMP,-,39
1470,ASPTT,-,40
1470,ATOE_GROEP,III,41
1470,AUPMI73_77,      -,42
1470,AVPMA73_77,      -,43
1470,AWPMI79_85,     -,44
1470,AXPMA79_85,     -,45
1470,AYTRST_BR,-,46
1470,AZTRST_NBR,WDo,47
1470,BAWINT_GEB,-,48
1470,BBBROEDGEB,4,49
1470,BCBRV_NED,-,50
1470,BDPRESENT,-,51
1470,BEBROEDBIO,d2,52
1470,BFBRTYBEG,4,53
1470,BGBRTYEND,7,54
1470,BHBRDUUR,30,55
1470,BIEI_MIN, 1,56
1470,BJEI_NORM, 1,57
1470,BKEI_MAX, 2,58
1470,BLLEG_MIN,1,59
1470,BMLEG_NORM,1,60
1470,BNLEG_MAX,1,61
1470,Bodem1,x,19
1470,BONESTH,1,62
1470,BPHOLBROED,-,63
1470,BQKOLBROED,*,64
1470,BRNESTPER, 72,65
1470,Broed-eco1,1,2
1470,Broedvogel,3,1
1470,BSNESTVLIE,-,66
1470,BTGESLRIJP,-,67
1470,BULEEF_MAX,6,68
1470,BVOVERLEV,-,69
1470,BWONVKLEED,30,70
1470,BXGEW_MAN, 3540,71
1470,BYGEW_VR,2530,72
1470,BZLENG_MAN,412,73
1470,CALENG_VR,390,74
1470,Kolonievogel,x,15
1470,Nest-pl1,3,4
1470,Openh-max,5,12
1470,Openh-min,4,11
1470,Openh-opt.,4,10
1470,Pendelaar,?,14
1470,Stroming-max,1,35
1470,Stroming-min,1,34
1470,Stroming-opt,1,33
1470,Ter-gem,5,16
1470,Ter-max,6,18
1470,Ter-min,5,17
1470,Vocht-max,1,23
1470,Vocht-min,1,22
1470,Vocht-opt,1,21
1470,Voedsel-eco1,1,6
1470,Voedsel-pl1,2,8
1470,Voedsel-pl2,1,9
1470,Voedselrijk-max,3,29
1470,Voedselrijk-min,3,28
1470,Voedselrijk-opt,3,27
1470,Zout-max,5,32
1470,Zout-min,1,31
1470,Zout-opt,4,30
1470,Zuur-max,3,26
1470,Zuur-min,3,25
1470,Zuur-opt,3,24
1520,AORO_LIJST,-,36
1520,APBL_LIJST,-,37
1520,AQNBP,-,38
1520,ARBMP,*,39
1520,ASPTT,*,40
1520,ATOE_GROEP,IV,41
1520,AUPMI73_77,   2500,42
1520,AVPMA73_77,   2500,43
1520,AWPMI79_85,  3000,44
1520,AXPMA79_85,  4000,45
1520,AYTRST_BR,S,46
1520,AZTRST_NBR,WDo,47
1520,BAWINT_GEB,  2,48
1520,BBBROEDGEB,1234,49
1520,BCBRV_NED,*,50
1520,BDPRESENT,856,51
1520,BEBROEDBIO,d1,52
1520,BFBRTYBEG,4,53
1520,BGBRTYEND,6,54
1520,BHBRDUUR,36,55
1520,BIEI_MIN, 4,56
1520,BJEI_NORM, 6,57
1520,BKEI_MAX,12,58
1520,BLLEG_MIN,1,59
1520,BMLEG_NORM,1,60
1520,BNLEG_MAX,1,61
1520,Bodem1,x,19
1520,BONESTH,1,62
1520,BPHOLBROED,-,63
1520,BQKOLBROED,-,64
1520,BRNESTPER,135,65
1520,Broed-eco1,1,2
1520,Broedvogel,1,1
1520,BSNESTVLIE,*,66
1520,BTGESLRIJP,3,67
1520,BULEEF_MAX,20,68
1520,BVOVERLEV,90,69
1520,BWONVKLEED,12,70
1520,BXGEW_MAN,11200,71
1520,BYGEW_VR,8150,72
1520,BZLENG_MAN,606,73
1520,CALENG_VR,562,74
1520,Nest-pl1,2,4
1520,Openh-max,5,12
1520,Openh-min,4,11
1520,Openh-opt.,4,10
1520,Stroming-max,3,35
