SUBNHLVOLG,SUBNHLCODE,SUBNHLOMS,GROEPNR,GROEPNAAM,REFERENTIE,ONDERGRENS,REF_KLAS,ONDER_KLAS
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,503.0,Veldleeuwerik-groep,0.846,0.2792,0.75,0.2475
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,600.0,Struweelvogels,109.0983,36.0025,111.75,36.8775
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,601.0,Rietgors-groep,2.5381,0.8376,3.0,0.99
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,602.0,Roodborsttapuit-groep,5.9222,1.9543,6.0,1.98
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,603.0,Grasmus-groep,24.5347,8.0964,30.75,10.1475
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,604.0,Winterkoning-groep,82.0256,27.0684,78.0,25.74
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,611.0,Zwartkop-groep,82.0256,27.0684,78.0,25.74
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,700.0,Bosrandvogels,14.3824,4.7462,15.75,5.1975
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,702.0,Geelgors-groep,12.6904,4.1878,14.25,4.7025
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,703.0,Putter-groep,1.692,0.5584,1.5,0.495
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,711.0,Bosrandstruweelvogels,38.9171,12.8426,46.5,15.345
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,800.0,Bosvogels,113.7902,37.5508,135.0,44.55
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,801.0,Vink-groep,2.5381,0.8376,3.0,0.99
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,803.0,Appelvink-groep,24.1117,7.9569,27.75,9.1575
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,804.0,Grote Bonte Specht-groep,34.264,11.3071,39.0,12.87
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,805.0,Kleine Bonte Specht-groep,31.3029,10.3299,42.0,13.86
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,806.0,Boomklever-groep,15.6514,5.165,16.5,5.445
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,807.0,Havik-groep,5.9222,1.9543,6.75,2.2275
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,808.0,Torenvalk-groep,0.846,0.2792,0.75,0.2475
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,811.0,Loofhoutvogels,71.066,23.4518,86.25,28.4625
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,812.0,Holenbroeders,81.2183,26.802,97.5,32.175
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,813.0,Vogels van oud bos,105.3299,34.7589,125.25,41.3325
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,901.0,Zwarte Roodstaart-groep,11.8443,3.9086,12.0,3.96
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,911.0,Rode Lijst soorten,11.8443,3.9086,13.5,4.455
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,912.0,Blauwe Lijst soorten,2.5381,0.8376,3.0,0.99
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,921.0,Roofvogels,6.7682,2.2335,7.5,2.475
71.0,13.15,Elzenbos met exoten op zeer natte veengronden,999.0,Overige soorten,5.9222,1.9543,6.0,1.98
73.0,15.1,Weidevogelgrasland,100.0,Watervogels,9.7062,3.203,12.05,3.9765
73.0,15.1,Weidevogelgrasland,101.0,Dodaars-groep,0.3848,0.127,0.4,0.132
73.0,15.1,Weidevogelgrasland,102.0,Slobeend-groep,6.7067,2.2132,8.85,2.9205
73.0,15.1,Weidevogelgrasland,103.0,Kuifeend-groep,2.9747,0.9817,3.0,0.99
73.0,15.1,Weidevogelgrasland,200.0,Rietvogels,3.2663,1.0779,4.0,1.32
73.0,15.1,Weidevogelgrasland,202.0,Rietzanger-groep,1.543,0.5092,1.9,0.627
73.0,15.1,Weidevogelgrasland,203.0,Porseleinhoen-groep,1.3788,0.455,1.7,0.561
73.0,15.1,Weidevogelgrasland,204.0,Blauwborst-groep,0.3445,0.1137,0.4,0.132
73.0,15.1,Weidevogelgrasland,211.0,Waterrietvogels,2.9218,0.9642,3.6,1.188
73.0,15.1,Weidevogelgrasland,300.0,Pioniervogels,18.1799,5.9994,21.1,6.963
73.0,15.1,Weidevogelgrasland,301.0,Strandplevier-groep,1.6921,0.5584,1.5,0.495
73.0,15.1,Weidevogelgrasland,302.0,Kleine Plevier-groep,1.9547,0.6451,1.7,0.561
73.0,15.1,Weidevogelgrasland,303.0,Scholekster-groep,10.7246,3.5391,13.7,4.521
73.0,15.1,Weidevogelgrasland,304.0,Tapuit-groep,0.1391,0.0459,0.6,0.198
73.0,15.1,Weidevogelgrasland,305.0,Fazant-groep,3.1107,1.0265,3.2,1.056
73.0,15.1,Weidevogelgrasland,306.0,Kievit-groep,5.1297,1.6928,5.1,1.683
73.0,15.1,Weidevogelgrasland,400.0,Vogels van open heide,87.5877,28.904,114.6,37.818
73.0,15.1,Weidevogelgrasland,401.0,Korhoen-groep,69.9486,23.083,96.75,31.9275
73.0,15.1,Weidevogelgrasland,402.0,Wulp-groep,17.6391,5.8209,17.85,5.8905
73.0,15.1,Weidevogelgrasland,500.0,Weidevogels,94.5241,31.193,123.45,40.7385
73.0,15.1,Weidevogelgrasland,501.0,Zomertaling-groep,10.7548,3.5491,11.65,3.8445
73.0,15.1,Weidevogelgrasland,502.0,Grutto-groep,47.4013,15.6424,61.9,20.427
73.0,15.1,Weidevogelgrasland,503.0,Veldleeuwerik-groep,36.368,12.0014,49.9,16.467
73.0,15.1,Weidevogelgrasland,600.0,Struweelvogels,11.3965,3.7608,11.2,3.696
73.0,15.1,Weidevogelgrasland,601.0,Rietgors-groep,0.6969,0.23,0.6,0.198
73.0,15.1,Weidevogelgrasland,602.0,Roodborsttapuit-groep,6.1897,2.0426,6.4,2.112
73.0,15.1,Weidevogelgrasland,603.0,Grasmus-groep,10.1048,3.3346,10.0,3.3
73.0,15.1,Weidevogelgrasland,604.0,Winterkoning-groep,0.5947,0.1963,0.6,0.198
73.0,15.1,Weidevogelgrasland,611.0,Zwartkop-groep,0.5947,0.1963,0.6,0.198
73.0,15.1,Weidevogelgrasland,700.0,Bosrandvogels,1.3826,0.4563,2.15,0.7095
73.0,15.1,Weidevogelgrasland,701.0,Buidelmees-groep,0.035,0.0116,0.2,0.066
73.0,15.1,Weidevogelgrasland,702.0,Geelgors-groep,0.951,0.3138,1.35,0.4455
73.0,15.1,Weidevogelgrasland,703.0,Putter-groep,0.3967,0.1309,0.6,0.198
73.0,15.1,Weidevogelgrasland,711.0,Bosrandstruweelvogels,11.4874,3.7909,12.15,4.0095
73.0,15.1,Weidevogelgrasland,800.0,Bosvogels,3.2021,1.0567,3.55,1.1715
73.0,15.1,Weidevogelgrasland,801.0,Vink-groep,0.0339,0.0112,0.2,0.066
73.0,15.1,Weidevogelgrasland,803.0,Appelvink-groep,0.2951,0.0974,0.6,0.198
73.0,15.1,Weidevogelgrasland,804.0,Grote Bonte Specht-groep,1.6338,0.5392,1.55,0.5115
73.0,15.1,Weidevogelgrasland,805.0,Kleine Bonte Specht-groep,0.1826,0.0603,0.6,0.198
73.0,15.1,Weidevogelgrasland,806.0,Boomklever-groep,0.9229,0.3046,0.4,0.132
73.0,15.1,Weidevogelgrasland,807.0,Havik-groep,0.1338,0.0441,0.2,0.066
73.0,15.1,Weidevogelgrasland,808.0,Torenvalk-groep,0.1878,0.062,0.4,0.132
73.0,15.1,Weidevogelgrasland,811.0,Loofhoutvogels,1.4006,0.4622,1.6,0.528
73.0,15.1,Weidevogelgrasland,812.0,Holenbroeders,2.7393,0.904,2.55,0.8415
73.0,15.1,Weidevogelgrasland,813.0,Vogels van oud bos,3.0344,1.0014,3.15,1.0395
73.0,15.1,Weidevogelgrasland,901.0,Zwarte Roodstaart-groep,1.5121,0.499,1.6,0.528
73.0,15.1,Weidevogelgrasland,911.0,Rode Lijst soorten,53.4079,17.6246,68.95,22.7535
73.0,15.1,Weidevogelgrasland,912.0,Blauwe Lijst soorten,36.34,11.9922,49.9,16.467
73.0,15.1,Weidevogelgrasland,921.0,Roofvogels,0.3661,0.1208,0.8,0.264
73.0,15.1,Weidevogelgrasland,999.0,Overige soorten,0.4048,0.1336,0.2,0.066
75.0,16.1,Akker,300.0,Pioniervogels,26.3736,8.7033,25.5,8.415
75.0,16.1,Akker,303.0,Scholekster-groep,25.2747,8.3407,24.0,7.92
75.0,16.1,Akker,304.0,Tapuit-groep,1.0989,0.3626,1.5,0.495
75.0,16.1,Akker,600.0,Struweelvogels,12.0879,3.989,16.5,5.445
75.0,16.1,Akker,602.0,Roodborsttapuit-groep,4.3956,1.4505,6.0,1.98
75.0,16.1,Akker,603.0,Grasmus-groep,5.4945,1.8132,7.5,2.475
75.0,16.1,Akker,604.0,Winterkoning-groep,6.5934,2.1758,9.0,2.97
75.0,16.1,Akker,611.0,Zwartkop-groep,6.5934,2.1758,9.0,2.97
75.0,16.1,Akker,700.0,Bosrandvogels,16.4835,5.4396,16.5,5.445
75.0,16.1,Akker,702.0,Geelgors-groep,16.4835,5.4396,16.5,5.445
75.0,16.1,Akker,711.0,Bosrandstruweelvogels,21.978,7.2527,24.0,7.92
75.0,16.1,Akker,800.0,Bosvogels,30.7692,10.1538,34.5,11.385
75.0,16.1,Akker,803.0,Appelvink-groep,2.1978,0.7253,3.0,0.99
75.0,16.1,Akker,804.0,Grote Bonte Specht-groep,15.3846,5.0769,15.0,4.95
75.0,16.1,Akker,805.0,Kleine Bonte Specht-groep,3.2967,1.0879,3.0,0.99
75.0,16.1,Akker,806.0,Boomklever-groep,9.8901,3.2637,13.5,4.455
75.0,16.1,Akker,811.0,Loofhoutvogels,15.3846,5.0769,19.5,6.435
75.0,16.1,Akker,812.0,Holenbroeders,28.5714,9.4286,31.5,10.395
75.0,16.1,Akker,813.0,Vogels van oud bos,30.7692,10.1538,34.5,11.385
75.0,16.1,Akker,901.0,Zwarte Roodstaart-groep,15.3846,5.0769,21.0,6.93
75.0,16.1,Akker,911.0,Rode Lijst soorten,14.2857,4.7143,13.5,4.455
75.0,16.1,Akker,999.0,Overige soorten,2.1978,0.7253,3.0,0.99
76.0,17.1,Overig water,100.0,Watervogels,24.2857,8.0143,33.0,10.89
76.0,17.1,Overig water,101.0,Dodaars-groep,8.5714,2.8286,9.0,2.97
76.0,17.1,Overig water,102.0,Slobeend-groep,5.0,1.65,6.0,1.98
76.0,17.1,Overig water,103.0,Kuifeend-groep,17.1429,5.6571,24.0,7.92
76.0,17.1,Overig water,200.0,Rietvogels,7.1429,2.3571,6.0,1.98
76.0,17.1,Overig water,202.0,Rietzanger-groep,3.5714,1.1786,3.0,0.99
76.0,17.1,Overig water,203.0,Porseleinhoen-groep,3.5714,1.1786,3.0,0.99
76.0,17.1,Overig water,211.0,Waterrietvogels,7.1429,2.3571,6.0,1.98
76.0,17.1,Overig water,300.0,Pioniervogels,2.1429,0.7071,2.25,0.7425
76.0,17.1,Overig water,303.0,Scholekster-groep,0.7143,0.2357,0.75,0.2475
76.0,17.1,Overig water,305.0,Fazant-groep,1.4286,0.4714,1.5,0.495
76.0,17.1,Overig water,400.0,Vogels van open heide,1.4286,0.4714,1.5,0.495
76.0,17.1,Overig water,402.0,Wulp-groep,1.4286,0.4714,1.5,0.495
76.0,17.1,Overig water,500.0,Weidevogels,12.8571,4.2429,13.5,4.455
76.0,17.1,Overig water,501.0,Zomertaling-groep,11.4286,3.7714,12.0,3.96
76.0,17.1,Overig water,502.0,Grutto-groep,1.4286,0.4714,1.5,0.495
76.0,17.1,Overig water,600.0,Struweelvogels,5.0,1.65,6.0,1.98
76.0,17.1,Overig water,601.0,Rietgors-groep,1.4286,0.4714,1.5,0.495
76.0,17.1,Overig water,602.0,Roodborsttapuit-groep,3.5714,1.1786,4.5,1.485
76.0,17.1,Overig water,603.0,Grasmus-groep,3.5714,1.1786,4.5,1.485
76.0,17.1,Overig water,700.0,Bosrandvogels,5.0,1.65,4.5,1.485
76.0,17.1,Overig water,702.0,Geelgors-groep,5.0,1.65,4.5,1.485
76.0,17.1,Overig water,711.0,Bosrandstruweelvogels,8.5714,2.8286,9.0,2.97
76.0,17.1,Overig water,800.0,Bosvogels,3.5714,1.1786,3.75,1.2375
76.0,17.1,Overig water,803.0,Appelvink-groep,1.4286,0.4714,1.5,0.495
76.0,17.1,Overig water,804.0,Grote Bonte Specht-groep,2.1429,0.7071,2.25,0.7425
76.0,17.1,Overig water,811.0,Loofhoutvogels,1.4286,0.4714,1.5,0.495
76.0,17.1,Overig water,812.0,Holenbroeders,2.1429,0.7071,2.25,0.7425
76.0,17.1,Overig water,813.0,Vogels van oud bos,3.5714,1.1786,3.75,1.2375
76.0,17.1,Overig water,911.0,Rode Lijst soorten,11.4286,3.7714,11.25,3.7125
76.0,17.1,Overig water,999.0,Overige soorten,0.7143,0.2357,0.75,0.2475
77.0,18.1,"Houtwallen, brede singels en graften",100.0,Watervogels,0.0434,0.0143,0.2,0.066
77.0,18.1,"Houtwallen, brede singels en graften",101.0,Dodaars-groep,0.1468,0.0484,0.2,0.066
77.0,18.1,"Houtwallen, brede singels en graften",103.0,Kuifeend-groep,0.0434,0.0143,0.2,0.066
77.0,18.1,"Houtwallen, brede singels en graften",200.0,Rietvogels,2.425,0.8002,3.6,1.188
77.0,18.1,"Houtwallen, brede singels en graften",202.0,Rietzanger-groep,0.0145,0.0048,0.2,0.066
77.0,18.1,"Houtwallen, brede singels en graften",203.0,Porseleinhoen-groep,2.2658,0.7477,3.2,1.056
77.0,18.1,"Houtwallen, brede singels en graften",204.0,Blauwborst-groep,0.1447,0.0478,0.2,0.066
77.0,18.1,"Houtwallen, brede singels en graften",211.0,Waterrietvogels,2.2803,0.7525,3.4,1.122
77.0,18.1,"Houtwallen, brede singels en graften",300.0,Pioniervogels,10.684,3.5257,12.45,4.1085
77.0,18.1,"Houtwallen, brede singels en graften",303.0,Scholekster-groep,5.7575,1.9,6.6,2.178
77.0,18.1,"Houtwallen, brede singels en graften",304.0,Tapuit-groep,1.044,0.3445,1.15,0.3795
77.0,18.1,"Houtwallen, brede singels en graften",305.0,Fazant-groep,8.2507,2.7227,9.95,3.2835
77.0,18.1,"Houtwallen, brede singels en graften",306.0,Kievit-groep,6.2206,2.0528,7.15,2.3595
77.0,18.1,"Houtwallen, brede singels en graften",400.0,Vogels van open heide,14.9427,4.9311,18.8,6.204
77.0,18.1,"Houtwallen, brede singels en graften",401.0,Korhoen-groep,8.0998,2.6729,10.7,3.531
77.0,18.1,"Houtwallen, brede singels en graften",402.0,Wulp-groep,6.8429,2.2582,8.1,2.673
77.0,18.1,"Houtwallen, brede singels en graften",500.0,Weidevogels,15.0792,4.9761,19.0,6.27
77.0,18.1,"Houtwallen, brede singels en graften",501.0,Zomertaling-groep,3.0369,1.0022,4.15,1.3695
77.0,18.1,"Houtwallen, brede singels en graften",502.0,Grutto-groep,1.8585,0.6133,2.65,0.8745
77.0,18.1,"Houtwallen, brede singels en graften",503.0,Veldleeuwerik-groep,10.1837,3.3606,12.2,4.026
77.0,18.1,"Houtwallen, brede singels en graften",600.0,Struweelvogels,33.5942,11.0861,39.25,12.9525
77.0,18.1,"Houtwallen, brede singels en graften",601.0,Rietgors-groep,0.8662,0.2859,0.95,0.3135
77.0,18.1,"Houtwallen, brede singels en graften",602.0,Roodborsttapuit-groep,22.3893,7.3885,27.4,9.042
77.0,18.1,"Houtwallen, brede singels en graften",603.0,Grasmus-groep,27.816,9.1793,33.6,11.088
77.0,18.1,"Houtwallen, brede singels en graften",604.0,Winterkoning-groep,4.912,1.621,4.7,1.551
77.0,18.1,"Houtwallen, brede singels en graften",611.0,Zwartkop-groep,4.912,1.621,4.7,1.551
77.0,18.1,"Houtwallen, brede singels en graften",700.0,Bosrandvogels,10.8473,3.5796,13.0,4.29
77.0,18.1,"Houtwallen, brede singels en graften",702.0,Geelgors-groep,10.2726,3.39,12.4,4.092
77.0,18.1,"Houtwallen, brede singels en graften",703.0,Putter-groep,0.5747,0.1897,0.6,0.198
77.0,18.1,"Houtwallen, brede singels en graften",711.0,Bosrandstruweelvogels,38.6633,12.7589,46.6,15.378
77.0,18.1,"Houtwallen, brede singels en graften",800.0,Bosvogels,23.9088,7.8899,27.35,9.0255
77.0,18.1,"Houtwallen, brede singels en graften",801.0,Vink-groep,0.0765,0.0252,0.2,0.066
77.0,18.1,"Houtwallen, brede singels en graften",802.0,Kruisbek-groep,0.0289,0.0096,0.2,0.066
77.0,18.1,"Houtwallen, brede singels en graften",803.0,Appelvink-groep,1.0564,0.3486,1.35,0.4455
77.0,18.1,"Houtwallen, brede singels en graften",804.0,Grote Bonte Specht-groep,17.0369,5.6222,19.15,6.3195
77.0,18.1,"Houtwallen, brede singels en graften",805.0,Kleine Bonte Specht-groep,0.6367,0.2101,1.15,0.3795
77.0,18.1,"Houtwallen, brede singels en graften",806.0,Boomklever-groep,4.5771,1.5104,4.7,1.551
77.0,18.1,"Houtwallen, brede singels en graften",807.0,Havik-groep,0.4962,0.1637,0.6,0.198
77.0,18.1,"Houtwallen, brede singels en graften",808.0,Torenvalk-groep,1.1763,0.3882,1.7,0.561
77.0,18.1,"Houtwallen, brede singels en graften",811.0,Loofhoutvogels,6.2702,2.0692,7.2,2.376
77.0,18.1,"Houtwallen, brede singels en graften",812.0,Holenbroeders,22.2508,7.3427,25.0,8.25
77.0,18.1,"Houtwallen, brede singels en graften",813.0,Vogels van oud bos,23.3072,7.6914,26.35,8.6955
77.0,18.1,"Houtwallen, brede singels en graften",901.0,Zwarte Roodstaart-groep,5.7534,1.8986,5.65,1.8645
77.0,18.1,"Houtwallen, brede singels en graften",911.0,Rode Lijst soorten,12.036,3.9719,16.8,5.544
77.0,18.1,"Houtwallen, brede singels en graften",912.0,Blauwe Lijst soorten,1.0667,0.352,1.7,0.561
77.0,18.1,"Houtwallen, brede singels en graften",921.0,Roofvogels,1.6725,0.5519,2.3,0.759
77.0,18.1,"Houtwallen, brede singels en graften",999.0,Overige soorten,1.3086,0.4318,1.5,0.495
90.0,?,doeltype onduidelijk/niet beschreven,100.0,Watervogels,29.8966,9.8659,33.4,11.022
90.0,?,doeltype onduidelijk/niet beschreven,101.0,Dodaars-groep,9.2205,3.0427,12.2,4.026
90.0,?,doeltype onduidelijk/niet beschreven,102.0,Slobeend-groep,19.8379,6.5465,21.2,6.996
90.0,?,doeltype onduidelijk/niet beschreven,103.0,Kuifeend-groep,5.3087,1.7519,6.0,1.98
90.0,?,doeltype onduidelijk/niet beschreven,200.0,Rietvogels,66.7784,22.0369,79.15,26.1195
90.0,?,doeltype onduidelijk/niet beschreven,201.0,Roerdomp-groep,9.7793,3.2272,9.95,3.2835
90.0,?,doeltype onduidelijk/niet beschreven,202.0,Rietzanger-groep,30.4554,10.0503,33.0,10.89
90.0,?,doeltype onduidelijk/niet beschreven,203.0,Porseleinhoen-groep,0.2794,0.0922,0.2,0.066
90.0,?,doeltype onduidelijk/niet beschreven,204.0,Blauwborst-groep,26.2643,8.6672,36.0,11.88
90.0,?,doeltype onduidelijk/niet beschreven,211.0,Waterrietvogels,40.5141,13.3697,43.15,14.2395
90.0,?,doeltype onduidelijk/niet beschreven,300.0,Pioniervogels,2.2353,0.7376,2.45,0.8085
90.0,?,doeltype onduidelijk/niet beschreven,303.0,Scholekster-groep,1.6764,0.5532,1.7,0.561
90.0,?,doeltype onduidelijk/niet beschreven,305.0,Fazant-groep,2.2353,0.7376,2.45,0.8085
90.0,?,doeltype onduidelijk/niet beschreven,306.0,Kievit-groep,1.397,0.461,1.5,0.495
90.0,?,doeltype onduidelijk/niet beschreven,400.0,Vogels van open heide,5.5882,1.8441,5.25,1.7325
90.0,?,doeltype onduidelijk/niet beschreven,401.0,Korhoen-groep,4.1911,1.3831,3.75,1.2375
90.0,?,doeltype onduidelijk/niet beschreven,402.0,Wulp-groep,1.397,0.461,1.5,0.495
90.0,?,doeltype onduidelijk/niet beschreven,500.0,Weidevogels,20.6762,6.8231,20.25,6.6825
90.0,?,doeltype onduidelijk/niet beschreven,501.0,Zomertaling-groep,13.4116,4.4258,13.5,4.455
90.0,?,doeltype onduidelijk/niet beschreven,502.0,Grutto-groep,2.2353,0.7376,2.25,0.7425
90.0,?,doeltype onduidelijk/niet beschreven,503.0,Veldleeuwerik-groep,5.0293,1.6597,4.5,1.485
90.0,?,doeltype onduidelijk/niet beschreven,600.0,Struweelvogels,67.6998,22.3409,78.2,25.806
90.0,?,doeltype onduidelijk/niet beschreven,601.0,Rietgors-groep,26.8231,8.8516,36.75,12.1275
90.0,?,doeltype onduidelijk/niet beschreven,602.0,Roodborsttapuit-groep,13.2754,4.3809,12.95,4.2735
90.0,?,doeltype onduidelijk/niet beschreven,603.0,Grasmus-groep,36.4662,12.0339,35.45,11.6985
90.0,?,doeltype onduidelijk/niet beschreven,604.0,Winterkoning-groep,4.4104,1.4554,6.0,1.98
90.0,?,doeltype onduidelijk/niet beschreven,611.0,Zwartkop-groep,4.4104,1.4554,6.0,1.98
90.0,?,doeltype onduidelijk/niet beschreven,700.0,Bosrandvogels,4.1635,1.3739,3.95,1.3035
90.0,?,doeltype onduidelijk/niet beschreven,702.0,Geelgors-groep,0.8382,0.2766,0.95,0.3135
90.0,?,doeltype onduidelijk/niet beschreven,703.0,Putter-groep,3.3253,1.0973,3.0,0.99
90.0,?,doeltype onduidelijk/niet beschreven,711.0,Bosrandstruweelvogels,40.6297,13.4078,39.4,13.002
90.0,?,doeltype onduidelijk/niet beschreven,800.0,Bosvogels,13.3699,4.4121,14.3,4.719
90.0,?,doeltype onduidelijk/niet beschreven,801.0,Vink-groep,1.397,0.461,1.5,0.495
90.0,?,doeltype onduidelijk/niet beschreven,803.0,Appelvink-groep,3.9527,1.3044,4.5,1.485
90.0,?,doeltype onduidelijk/niet beschreven,804.0,Grote Bonte Specht-groep,6.8746,2.2686,6.95,2.2935
90.0,?,doeltype onduidelijk/niet beschreven,805.0,Kleine Bonte Specht-groep,0.2794,0.0922,0.2,0.066
90.0,?,doeltype onduidelijk/niet beschreven,806.0,Boomklever-groep,0.8382,0.2766,0.95,0.3135
90.0,?,doeltype onduidelijk/niet beschreven,807.0,Havik-groep,0.0279,0.0092,0.2,0.066
90.0,?,doeltype onduidelijk/niet beschreven,808.0,Torenvalk-groep,0.5588,0.1844,0.4,0.132
90.0,?,doeltype onduidelijk/niet beschreven,811.0,Loofhoutvogels,5.0703,1.6732,5.65,1.8645
90.0,?,doeltype onduidelijk/niet beschreven,812.0,Holenbroeders,7.9923,2.6374,8.1,2.673
90.0,?,doeltype onduidelijk/niet beschreven,813.0,Vogels van oud bos,11.9449,3.9418,12.6,4.158
90.0,?,doeltype onduidelijk/niet beschreven,901.0,Zwarte Roodstaart-groep,0.5588,0.1844,0.75,0.2475
90.0,?,doeltype onduidelijk/niet beschreven,911.0,Rode Lijst soorten,40.7935,13.4619,45.45,14.9985
90.0,?,doeltype onduidelijk/niet beschreven,912.0,Blauwe Lijst soorten,22.9114,7.5608,30.0,9.9
90.0,?,doeltype onduidelijk/niet beschreven,921.0,Roofvogels,3.1014,1.0235,3.8,1.254
90.0,?,doeltype onduidelijk/niet beschreven,999.0,Overige soorten,2.9338,0.9681,3.0,0.99
91.0,..,niet beschreven als (apart) doeltype,100.0,Watervogels,4.2315,1.3964,4.15,1.3695
91.0,..,niet beschreven als (apart) doeltype,101.0,Dodaars-groep,0.8101,0.2673,0.4,0.132
91.0,..,niet beschreven als (apart) doeltype,102.0,Slobeend-groep,2.199,0.7257,2.65,0.8745
91.0,..,niet beschreven als (apart) doeltype,103.0,Kuifeend-groep,1.6668,0.55,1.5,0.495
91.0,..,niet beschreven als (apart) doeltype,104.0,IJsvogel-groep,0.1045,0.0345,0.4,0.132
91.0,..,niet beschreven als (apart) doeltype,200.0,Rietvogels,4.7145,1.5558,4.75,1.5675
91.0,..,niet beschreven als (apart) doeltype,201.0,Roerdomp-groep,0.5486,0.181,0.6,0.198
91.0,..,niet beschreven als (apart) doeltype,202.0,Rietzanger-groep,1.7383,0.5736,1.7,0.561
91.0,..,niet beschreven als (apart) doeltype,203.0,Porseleinhoen-groep,0.7643,0.2522,0.75,0.2475
91.0,..,niet beschreven als (apart) doeltype,204.0,Blauwborst-groep,1.6633,0.5489,1.7,0.561
91.0,..,niet beschreven als (apart) doeltype,211.0,Waterrietvogels,3.0511,1.0069,3.05,1.0065
91.0,..,niet beschreven als (apart) doeltype,300.0,Pioniervogels,6.2344,2.0573,7.2,2.376
91.0,..,niet beschreven als (apart) doeltype,303.0,Scholekster-groep,4.2629,1.4067,5.1,1.683
91.0,..,niet beschreven als (apart) doeltype,304.0,Tapuit-groep,0.6365,0.21,0.95,0.3135
91.0,..,niet beschreven als (apart) doeltype,305.0,Fazant-groep,4.6897,1.5476,5.45,1.7985
91.0,..,niet beschreven als (apart) doeltype,306.0,Kievit-groep,3.9771,1.3125,4.9,1.617
91.0,..,niet beschreven als (apart) doeltype,400.0,Vogels van open heide,10.7064,3.5331,11.1,3.663
91.0,..,niet beschreven als (apart) doeltype,401.0,Korhoen-groep,5.7186,1.8871,5.25,1.7325
91.0,..,niet beschreven als (apart) doeltype,402.0,Wulp-groep,4.9878,1.646,5.85,1.9305
91.0,..,niet beschreven als (apart) doeltype,500.0,Weidevogels,12.553,4.1425,13.0,4.29
91.0,..,niet beschreven als (apart) doeltype,501.0,Zomertaling-groep,2.2175,0.7318,2.1,0.693
91.0,..,niet beschreven als (apart) doeltype,502.0,Grutto-groep,2.7594,0.9106,3.2,1.056
91.0,..,niet beschreven als (apart) doeltype,503.0,Veldleeuwerik-groep,7.5761,2.5001,7.7,2.541
91.0,..,niet beschreven als (apart) doeltype,600.0,Struweelvogels,51.9999,17.16,55.75,18.3975
