LANDSCHAP,EURING,DREMPEL,CODE
9623,11870,0,K
9623,11980,0,K
9623,12000,0,K
9623,12020,0,K
9623,12590,0,K
9623,12740,0,K
9623,12750,0,K
9623,12760,0,K
9623,12770,0,K
9623,13070,0,K
9623,13080,0,K
9623,13110,0,K
9623,13120,0,K
9623,13350,0,K
9623,13430,0,K
9623,13490,0,K
9623,14370,0,K
9623,14400,0,K
9623,14420,0,K
9623,14620,0,K
9623,14640,0,K
9623,14790,0,K
9623,14860,0,K
9623,14870,0,K
9623,15080,0,K
9623,15390,0,K
9623,15490,0,K
9623,15600,0,K
9623,15630,0,K
9623,15671,0,K
9623,15720,0,K
9623,15820,0,K
9623,15980,0,K
9623,16360,0,K
9623,17100,0,K
9623,17170,0,K
9624, 1220,0,K
9624, 2310,0,K
9624, 2380,0,K
9624, 2390,0,K
9624, 2670,0,K
9624, 2690,0,K
9624, 2870,0,K
9624, 3100,0,K
9624, 3940,0,K
9624, 4330,0,K
9624, 5290,0,K
9624, 5530,0,K
9624, 6680,0,K
9624, 6700,0,K
9624, 6870,0,K
9624, 7240,0,K
9624, 7610,0,K
9624, 7670,0,K
9624, 8460,0,K
9624, 8480,0,K
9624, 8560,0,K
9624, 8630,0,K
9624, 8760,0,K
9624, 8830,0,K
9624, 8870,0,K
9624,10660,0,K
9624,10840,0,K
9624,10990,0,K
9624,11040,0,K
9624,11220,0,K
9624,11870,0,K
9624,11980,0,K
9624,12000,0,K
9624,12020,0,K
9624,12590,0,K
9624,12740,0,K
9624,12750,0,K
9624,12760,0,K
9624,12770,0,K
9624,13070,0,K
9624,13080,0,K
9624,13110,0,K
9624,13120,0,K
9624,13350,0,K
9624,13430,0,K
9624,13490,0,K
9624,14370,0,K
9624,14400,0,K
9624,14420,0,K
9624,14620,0,K
9624,14640,0,K
9624,14790,0,K
9624,14860,0,K
9624,14870,0,K
9624,15080,0,K
9624,15390,0,K
9624,15490,0,K
9624,15600,0,K
9624,15630,0,K
9624,15671,0,K
9624,15720,0,K
9624,15820,0,K
9624,15980,0,K
9624,16360,0,K
9624,17100,0,K
9624,17170,0,K
9625, 1220,0,K
9625, 2310,0,K
9625, 2380,0,K
9625, 2390,0,K
9625, 2670,0,K
9625, 2690,0,K
9625, 2870,0,K
9625, 3100,0,K
9625, 3940,0,K
9625, 4330,0,K
9625, 5290,0,K
9625, 5530,0,K
9625, 6680,0,K
9625, 6700,0,K
9625, 6870,0,K
9625, 7240,0,K
9625, 7610,0,K
9625, 7670,0,K
9625, 8460,0,K
9625, 8480,0,K
9625, 8560,0,K
9625, 8630,0,K
9625, 8760,0,K
9625, 8830,0,K
9625, 8870,0,K
9625,10660,0,K
9625,10840,0,K
9625,10990,0,K
9625,11040,0,K
9625,11220,0,K
9625,11870,0,K
9625,11980,0,K
9625,12000,0,K
9625,12020,0,K
9625,12590,0,K
9625,12740,0,K
9625,12750,0,K
9625,12760,0,K
9625,12770,0,K
9625,13070,0,K
9625,13080,0,K
9625,13110,0,K
9625,13120,0,K
9625,13350,0,K
9625,13430,0,K
9625,13490,0,K
9625,14370,0,K
9625,14400,0,K
9625,14420,0,K
9625,14620,0,K
9625,14640,0,K
9625,14790,0,K
9625,14860,0,K
9625,14870,0,K
9625,15080,0,K
9625,15390,0,K
9625,15490,0,K
9625,15600,0,K
9625,15630,0,K
9625,15671,0,K
9625,15720,0,K
9625,15820,0,K
9625,15980,0,K
9625,16360,0,K
9625,17100,0,K
9625,17170,0,K
9626, 1220,0,K
9626, 2310,0,K
9626, 2380,0,K
9626, 2390,0,K
9626, 2670,0,K
9626, 2690,0,K
9626, 2870,0,K
9626, 3100,0,K
9626, 3940,0,K
9626, 4330,0,K
9626, 5290,0,K
9626, 5530,0,K
9626, 6680,0,K
9626, 6700,0,K
9626, 6870,0,K
9626, 7240,0,K
9626, 7610,0,K
9626, 7670,0,K
9626, 8460,0,K
9626, 8480,0,K
9626, 8560,0,K
9626, 8760,0,K
9626, 8870,0,K
9626,10660,0,K
9626,10840,0,K
9626,10990,0,K
9626,11040,0,K
9626,11220,0,K
9626,11870,0,K
9626,11980,0,K
9626,12000,0,K
9626,12020,0,K
9626,12590,0,K
9626,12740,0,K
9626,12750,0,K
9626,12760,0,K
9626,12770,0,K
9626,13070,0,K
9626,13080,0,K
9626,13110,0,K
9626,13120,0,K
9626,13350,0,K
9626,13430,0,K
9626,13490,0,K
9626,14370,0,K
9626,14400,0,K
9626,14420,0,K
9626,14620,0,K
9626,14640,0,K
9626,14860,0,K
9626,14870,0,K
9626,15080,0,K
9626,15390,0,K
9626,15490,0,K
9626,15600,0,K
9626,15630,0,K
9626,15671,0,K
9626,15720,0,K
9626,15820,0,K
9626,15980,0,K
9626,16360,0,K
9626,17100,0,K
9626,17170,0,K
9631, 1220,0,K
9631, 2310,0,K
9631, 2380,0,K
9631, 2390,0,K
9631, 2670,0,K
9631, 2690,0,K
9631, 2870,0,K
9631, 3100,0,K
9631, 3940,0,K
9631, 4330,0,K
9631, 5290,0,K
9631, 5530,0,K
9631, 6680,0,K
9631, 6700,0,K
9631, 6870,0,K
9631, 7240,0,K
9631, 7610,0,K
9631, 7670,0,K
9631, 8460,0,K
9631, 8480,0,K
9631, 8560,0,K
9631, 8630,0,K
9631, 8760,0,K
9631, 8830,0,K
9631, 8870,0,K
9631,10660,0,K
9631,10840,0,K
9631,10990,0,K
9631,11040,0,K
9631,11220,0,K
9631,11870,0,K
9631,11980,0,K
9631,12000,0,K
9631,12020,0,K
9631,12590,0,K
9631,12740,0,K
9631,12750,0,K
9631,12760,0,K
9631,12770,0,K
9631,13070,0,K
9631,13080,0,K
9631,13110,0,K
9631,13120,0,K
9631,13350,0,K
9631,13430,0,K
9631,13490,0,K
9631,14370,0,K
9631,14400,0,K
9631,14420,0,K
9631,14620,0,K
9631,14640,0,K
9631,14790,0,K
9631,14860,0,K
9631,14870,0,K
9631,15080,0,K
9631,15390,0,K
9631,15490,0,K
9631,15600,0,K
9631,15630,0,K
9631,15671,0,K
9631,15720,0,K
9631,15820,0,K
9631,15980,0,K
9631,16360,0,K
9631,17100,0,K
9631,17170,0,K
9632, 1220,0,K
9632, 2310,0,K
9632, 2380,0,K
9632, 2390,0,K
9632, 2670,0,K
9632, 2690,0,K
9632, 2870,0,K
9632, 3100,0,K
9632, 3940,0,K
9632, 4330,0,K
9632, 5290,0,K
9632, 5530,0,K
9632, 6680,0,K
9632, 6700,0,K
9632, 6870,0,K
9632, 7240,0,K
9632, 7610,0,K
9632, 7670,0,K
9632, 8460,0,K
9632, 8480,0,K
9632, 8560,0,K
9632, 8630,0,K
9632, 8760,0,K
9632, 8830,0,K
9632, 8870,0,K
9632,10660,0,K
9632,10840,0,K
9632,10990,0,K
9632,11040,0,K
9632,11060,0,K
9632,11220,0,K
9632,11870,0,K
9632,11980,0,K
9632,12000,0,K
9632,12020,0,K
9632,12500,0,K
9632,12590,0,K
9632,12740,0,K
9632,12750,0,K
9632,12760,0,K
9632,12770,0,K
9632,13070,0,K
9632,13080,0,K
9632,13110,0,K
9632,13120,0,K
9632,13350,0,K
9632,13430,0,K
9632,13490,0,K
9632,14370,0,K
9632,14400,0,K
9632,14420,0,K
9632,14620,0,K
9632,14640,0,K
9632,14790,0,K
9632,14860,0,K
9632,14870,0,K
9632,15080,0,K
9632,15390,0,K
9632,15490,0,K
9632,15600,0,K
9632,15630,0,K
9632,15671,0,K
9632,15720,0,K
9632,15820,0,K
9632,15980,0,K
9632,16360,0,K
9632,17100,0,K
9632,17170,0,K
9632,18770,0,K
9633, 1220,0,K
9633, 2310,0,K
9633, 2380,0,K
9633, 2390,0,K
9633, 2670,0,K
9633, 2690,0,K
9633, 2870,0,K
9633, 3100,0,K
9633, 3940,0,K
9633, 4330,0,K
9633, 5290,0,K
9633, 5530,0,K
9633, 6680,0,K
9633, 6700,0,K
9633, 6870,0,K
9633, 7240,0,K
9633, 7610,0,K
9633, 7670,0,K
9633, 8460,0,K
9633, 8480,0,K
9633, 8560,0,K
9633, 8630,0,K
9633, 8760,0,K
9633, 8830,0,K
9633, 8870,0,K
9633,10660,0,K
9633,10840,0,K
9633,10990,0,K
9633,11040,0,K
9633,11220,0,K
9633,11870,0,K
9633,11980,0,K
9633,12000,0,K
9633,12020,0,K
9633,12590,0,K
9633,12740,0,K
9633,12750,0,K
9633,12760,0,K
9633,12770,0,K
9633,13070,0,K
9633,13080,0,K
9633,13110,0,K
9633,13120,0,K
9633,13350,0,K
9633,13430,0,K
9633,13490,0,K
9633,14370,0,K
9633,14400,0,K
9633,14420,0,K
9633,14620,0,K
9633,14640,0,K
9633,14790,0,K
9633,14860,0,K
9633,14870,0,K
9633,15080,0,K
9633,15390,0,K
9633,15490,0,K
9633,15600,0,K
9633,15630,0,K
9633,15671,0,K
9633,15720,0,K
9633,15820,0,K
9633,15980,0,K
9633,16360,0,K
9633,17100,0,K
9633,17170,0,K
9634, 2310,0,K
9634, 2390,0,K
9634, 2670,0,K
9634, 2690,0,K
9634, 2870,0,K
9634, 3100,0,K
9634, 3200,0,K
9634, 3940,0,K
9634, 5290,0,K
9634, 6680,0,K
9634, 6700,0,K
9634, 6870,0,K
9634, 7240,0,K
9634, 7610,0,K
9634, 7670,0,K
9634, 7700,0,K
9634, 7780,0,K
9634, 8480,0,K
9634, 8560,0,K
9634, 8630,0,K
9634, 8760,0,K
9634, 8830,0,K
9634, 8870,0,K
9634, 9740,0,K
9634,10090,0,K
9634,10660,0,K
9634,10840,0,K
9634,10990,0,K
9634,11040,0,K
9634,11220,0,K
9634,11870,0,K
9634,11980,0,K
9634,12000,0,K
9634,12020,0,K
9634,12590,0,K
9634,12740,0,K
9634,12750,0,K
9634,12760,0,K
9634,12770,0,K
9634,13070,0,K
9634,13080,0,K
9634,13110,0,K
9634,13120,0,K
9634,13140,0,K
9634,13150,0,K
9634,13350,0,K
9634,13430,0,K
9634,13490,0,K
9634,14370,0,K
9634,14400,0,K
9634,14420,0,K
9634,14540,0,K
9634,14610,0,K
9634,14620,0,K
9634,14640,0,K
9634,14790,0,K
9634,14860,0,K
9634,14870,0,K
9634,15080,0,K
9634,15390,0,K
9634,15490,0,K
9634,15600,0,K
9634,15671,0,K
9634,15720,0,K
9634,15820,0,K
9634,15980,0,K
9634,16360,0,K
9634,16380,0,K
9634,16490,0,K
9634,16540,0,K
9634,16630,0,K
9634,16660,0,K
9634,17100,0,K
9634,17170,0,K
9634,18570,0,K
9635, 2310,0,K
9635, 2390,0,K
9635, 2670,0,K
9635, 2690,0,K
9635, 2870,0,K
9635, 3100,0,K
9635, 3200,0,K
9635, 3940,0,K
9635, 5290,0,K
9635, 6680,0,K
9635, 6700,0,K
9635, 6870,0,K
9635, 7240,0,K
9635, 7610,0,K
9635, 7670,0,K
9635, 7700,0,K
9635, 7780,0,K
9635, 8480,0,K
9635, 8560,0,K
9635, 8630,0,K
9635, 8760,0,K
9635, 8830,0,K
9635, 8870,0,K
9635, 9740,0,K
9635,10090,0,K
9635,10660,0,K
9635,10840,0,K
9635,10990,0,K
9635,11040,0,K
9635,11220,0,K
9635,11870,0,K
9635,11980,0,K
9635,12000,0,K
9635,12020,0,K
9635,12590,0,K
9635,12740,0,K
9635,12750,0,K
9635,12760,0,K
9635,12770,0,K
9635,13070,0,K
9635,13080,0,K
9635,13110,0,K
9635,13120,0,K
9635,13140,0,K
9635,13150,0,K
9635,13350,0,K
9635,13430,0,K
9635,13490,0,K
9635,14370,0,K
9635,14400,0,K
9635,14420,0,K
9635,14540,0,K
9635,14610,0,K
9635,14620,0,K
9635,14640,0,K
9635,14790,0,K
9635,14860,0,K
9635,14870,0,K
9635,15080,0,K
9635,15390,0,K
9635,15490,0,K
9635,15600,0,K
9635,15671,0,K
9635,15720,0,K
9635,15820,0,K
9635,15980,0,K
9635,16360,0,K
9635,16380,0,K
9635,16490,0,K
9635,16540,0,K
9635,16630,0,K
9635,16660,0,K
9635,17100,0,K
9635,17170,0,K
9635,18570,0,K
9711,   70,0,K
9711,  120,0,K
9711, 1730,0,K
9711, 1840,0,K
9711, 2060,0,K
9711, 2600,0,K
9711, 2610,0,K
9711, 2630,0,K
9711, 3100,0,K
9711, 3670,0,K
9711, 3940,0,K
9711, 4070,0,K
9711, 4500,0,K
9711, 4930,0,K
9711, 5190,0,K
9711, 5320,0,K
9711, 5410,0,K
9711, 5750,0,K
9711, 5820,0,K
9711, 5900,0,K
9711, 5910,0,K
9711, 5920,0,K
9711, 6150,0,K
9711, 6680,0,K
9711, 7240,0,K
9711, 7680,0,K
9711, 7780,0,K
9711, 9740,0,K
9711, 9760,0,K
9711,10090,0,K
9711,10110,0,K
9711,10840,0,K
9711,11040,0,K
9711,11370,0,K
9711,11390,0,K
9711,11460,0,K
9711,12360,0,K
9711,12740,0,K
9711,12750,0,K
9711,13120,0,K
9711,15150,0,K
9711,15490,0,K
9711,15600,0,K
9711,16600,0,K
9711,16630,0,K
9711,16790,0,K
9711,18570,0,K
9712,   70,0,K
9712,  120,0,K
9712, 1840,0,K
9712, 2610,0,K
9712, 2630,0,K
9712, 3100,0,K
9712, 3200,0,K
9712, 3320,0,K
9712, 4070,0,K
9712, 4330,0,K
9712, 4850,0,K
9712, 4930,0,K
9712, 5170,0,K
9712, 5190,0,K
9712, 5320,0,K
9712, 5410,0,K
9712, 5460,0,K
9712, 5530,0,K
9712, 5540,0,K
9712, 5820,0,K
9712, 7240,0,K
9712, 7680,0,K
9712, 7780,0,K
9712, 9760,0,K
9712,10090,0,K
9712,10110,0,K
9712,10171,0,K
9712,11060,0,K
9712,11370,0,K
9712,11390,0,K
9712,12360,0,K
9712,15150,0,K
9712,15200,0,K
9712,16600,0,K
9712,18570,0,K
9712,18770,0,K
9713,   70,0,K
9713,   90,0,K
9713,  100,0,K
9713,  120,0,K
9713,  720,0,K
9713,  950,0,K
9713,  980,0,K
9713, 1040,0,K
9713, 1190,0,K
9713, 1210,0,K
9713, 1220,0,K
9713, 1240,0,K
9713, 1340,0,K
9713, 1440,0,K
9713, 1520,0,K
9713, 1610,0,K
9713, 1700,0,K
9713, 1730,0,K
9713, 1790,0,K
9713, 1820,0,K
9713, 1840,0,K
9713, 1860,0,K
9713, 1890,0,K
9713, 1910,0,K
9713, 1940,0,K
9713, 1960,0,K
9713, 1980,0,K
9713, 2020,0,K
9713, 2030,0,K
9713, 2180,0,K
9713, 2210,0,K
9713, 2380,0,K
9713, 2430,0,K
9713, 2600,0,K
9713, 2610,0,K
9713, 2630,0,K
9713, 3010,0,K
9713, 3100,0,K
9713, 4070,0,K
9713, 4080,0,K
9713, 4100,0,K
9713, 4110,0,K
9713, 4210,0,K
9713, 4240,0,K
9713, 4290,0,K
9713, 4330,0,K
9713, 4560,0,K
9713, 4690,0,K
9713, 5190,0,K
9713, 5320,0,K
9713, 5750,0,K
9713, 5780,0,K
9713, 5820,0,K
9713, 6150,0,K
9713, 6260,0,K
9713, 6270,0,K
9713, 7240,0,K
9713, 7680,0,K
9713, 8310,0,K
9713, 9810,0,K
9713,11060,0,K
9713,12200,0,K
9713,12260,0,K
9713,12360,0,K
9713,12380,0,K
9713,12420,0,K
9713,12430,0,K
9713,12500,0,K
9713,12510,0,K
9713,12530,0,K
9713,13640,0,K
9713,14900,0,K
9713,16790,0,K
9713,18770,0,K
9714,   70,0,K
9714,  120,0,K
9714, 1840,0,K
9714, 3040,0,K
9714, 3100,0,K
9714, 3200,0,K
9714, 3320,0,K
9714, 3670,0,K
9714, 3700,0,K
9714, 4930,0,K
9714, 5170,0,K
9714, 5190,0,K
9714, 5320,0,K
9714, 5410,0,K
9714, 5460,0,K
9714, 5530,0,K
9714, 5820,0,K
9714, 6270,0,K
9714, 7240,0,K
9714, 7680,0,K
9714, 7780,0,K
9714, 9740,0,K
9714, 9760,0,K
9714,10050,0,K
9714,10090,0,K
9714,10110,0,K
9714,10171,0,K
9714,10201,0,K
9714,11060,0,K
9714,11370,0,K
9714,11390,0,K
9714,11460,0,K
9714,12360,0,K
9714,15150,0,K
9714,15200,0,K
9714,16600,0,K
9714,16630,0,K
9714,18570,0,K
9714,18770,0,K
9721,   70,0,K
9721,  120,0,K
9721, 1730,0,K
9721, 1840,0,K
9721, 2060,0,K
9721, 2600,0,K
9721, 2610,0,K
9721, 2630,0,K
9721, 3100,0,K
9721, 3670,0,K
9721, 3940,0,K
9721, 4070,0,K
9721, 4500,0,K
9721, 4930,0,K
9721, 5190,0,K
9721, 5320,0,K
9721, 5410,0,K
9721, 5750,0,K
9721, 5820,0,K
9721, 5900,0,K
9721, 5910,0,K
9721, 5920,0,K
9721, 6150,0,K
9721, 6680,0,K
9721, 7240,0,K
9721, 7680,0,K
9721, 7780,0,K
9721, 9740,0,K
9721, 9760,0,K
9721,10090,0,K
9721,10110,0,K
9721,10840,0,K
9721,11040,0,K
9721,11370,0,K
9721,11390,0,K
9721,11460,0,K
9721,12360,0,K
9721,12740,0,K
9721,12750,0,K
9721,13120,0,K
9721,15150,0,K
9721,15490,0,K
9721,15600,0,K
9721,16600,0,K
9721,16630,0,K
9721,16790,0,K
9721,18570,0,K
9722,   70,0,K
9722,  120,0,K
9722, 1730,0,K
9722, 1840,0,K
9722, 2060,0,K
9722, 2600,0,K
9722, 2610,0,K
9722, 2630,0,K
9722, 3100,0,K
9722, 3670,0,K
9722, 3940,0,K
9722, 4070,0,K
9722, 4500,0,K
9722, 4930,0,K
9722, 5190,0,K
9722, 5320,0,K
9722, 5410,0,K
9722, 5750,0,K
9722, 5820,0,K
9722, 5900,0,K
9722, 5910,0,K
9722, 5920,0,K
9722, 6150,0,K
9722, 6680,0,K
9722, 7240,0,K
9722, 7680,0,K
9722, 7780,0,K
9722, 9740,0,K
9722, 9760,0,K
9722,10090,0,K
9722,10110,0,K
9722,10840,0,K
9722,11040,0,K
9722,11370,0,K
9722,11390,0,K
9722,11460,0,K
9722,12360,0,K
9722,12740,0,K
9722,12750,0,K
9722,13120,0,K
9722,15150,0,K
9722,15490,0,K
9722,15600,0,K
9722,16600,0,K
9722,16630,0,K
9722,16790,0,K
9722,18570,0,K
9723,   70,0,K
9723,  120,0,K
9723, 1840,0,K
9723, 3040,0,K
9723, 3100,0,K
9723, 3200,0,K
9723, 3320,0,K
9723, 3670,0,K
9723, 3700,0,K
9723, 4930,0,K
9723, 5170,0,K
9723, 5190,0,K
9723, 5320,0,K
9723, 5410,0,K
9723, 5460,0,K
9723, 5530,0,K
9723, 5820,0,K
9723, 6270,0,K
9723, 7240,0,K
9723, 7680,0,K
9723, 7780,0,K
9723, 9740,0,K
9723, 9760,0,K
9723,10050,0,K
9723,10090,0,K
9723,10110,0,K
9723,10171,0,K
9723,10201,0,K
9723,11060,0,K
9723,11370,0,K
9723,11390,0,K
9723,11460,0,K
9723,12360,0,K
9723,15150,0,K
9723,15200,0,K
9723,16600,0,K
9723,16630,0,K
9723,18570,0,K
9723,18770,0,K
9724, 3040,0,K
9724, 3100,0,K
9724, 3200,0,K
9724, 3320,0,K
9724, 3670,0,K
9724, 3700,0,K
9724, 4590,0,K
9724, 5410,0,K
9724, 7240,0,K
9724, 7680,0,K
9724, 7780,0,K
9724, 8460,0,K
9724, 8480,0,K
9724, 9720,0,K
9724, 9740,0,K
9724, 9760,0,K
9724,10050,0,K
9724,10090,0,K
9724,10110,0,K
9724,10201,0,K
9724,11370,0,K
9724,11390,0,K
9724,11460,0,K
9724,15150,0,K
9724,15200,0,K
9724,16600,0,K
9724,16630,0,K
9724,18570,0,K
9725,   70,0,K
9725,  120,0,K
9725, 1840,0,K
9725, 3040,0,K
9725, 3100,0,K
9725, 3200,0,K
9725, 3320,0,K
9725, 3670,0,K
9725, 3700,0,K
9725, 4930,0,K
9725, 5170,0,K
9725, 5190,0,K
9725, 5320,0,K
9725, 5410,0,K
9725, 5460,0,K
9725, 5530,0,K
9725, 5820,0,K
9725, 6270,0,K
9725, 7240,0,K
9725, 7680,0,K
9725, 7780,0,K
9725, 9740,0,K
9725, 9760,0,K
9725,10050,0,K
9725,10090,0,K
9725,10110,0,K
9725,10171,0,K
9725,10201,0,K
9725,11060,0,K
9725,11370,0,K
9725,11390,0,K
9725,11460,0,K
9725,12360,0,K
9725,15150,0,K
9725,15200,0,K
9725,16600,0,K
9725,16630,0,K
9725,18570,0,K
9725,18770,0,K
9726,   70,0,K
9726,  120,0,K
9726, 1840,0,K
9726, 3040,0,K
9726, 3100,0,K
9726, 3200,0,K
9726, 3320,0,K
9726, 3670,0,K
9726, 3700,0,K
9726, 4930,0,K
9726, 5170,0,K
9726, 5190,0,K
9726, 5320,0,K
9726, 5410,0,K
9726, 5460,0,K
9726, 5530,0,K
9726, 5820,0,K
9726, 6270,0,K
9726, 7240,0,K
9726, 7680,0,K
9726, 7780,0,K
9726, 9740,0,K
9726, 9760,0,K
9726,10050,0,K
9726,10090,0,K
9726,10110,0,K
9726,10171,0,K
9726,10201,0,K
9726,11060,0,K
9726,11370,0,K
9726,11390,0,K
9726,11460,0,K
9726,12360,0,K
9726,15150,0,K
9726,15200,0,K
9726,16600,0,K
9726,16630,0,K
9726,18570,0,K
9726,18770,0,K
9731,   70,0,K
9731,   90,0,K
9731,  100,0,K
9731,  120,0,K
9731,  720,0,K
9731,  950,0,K
9731,  980,0,K
9731, 1040,0,K
9731, 1190,0,K
9731, 1210,0,K
9731, 1220,0,K
9731, 1240,0,K
9731, 1340,0,K
9731, 1440,0,K
9731, 1520,0,K
9731, 1610,0,K
9731, 1700,0,K
9731, 1730,0,K
9731, 1790,0,K
9731, 1820,0,K
9731, 1840,0,K
9731, 1860,0,K
9731, 1890,0,K
9731, 1910,0,K
9731, 1940,0,K
9731, 1960,0,K
9731, 1980,0,K
9731, 2020,0,K
9731, 2030,0,K
9731, 2180,0,K
9731, 2210,0,K
9731, 2380,0,K
9731, 2430,0,K
9731, 2600,0,K
9731, 2610,0,K
9731, 2630,0,K
9731, 3010,0,K
9731, 3100,0,K
9731, 4070,0,K
9731, 4080,0,K
9731, 4100,0,K
9731, 4110,0,K
9731, 4210,0,K
9731, 4240,0,K
9731, 4290,0,K
9731, 4330,0,K
9731, 4560,0,K
9731, 4690,0,K
9731, 5190,0,K
9731, 5320,0,K
9731, 5750,0,K
9731, 5780,0,K
9731, 5820,0,K
9731, 6150,0,K
9731, 6260,0,K
9731, 6270,0,K
9731, 7240,0,K
9731, 7680,0,K
9731, 8310,0,K
9731, 9810,0,K
9731,11060,0,K
9731,12200,0,K
9731,12260,0,K
9731,12360,0,K
9731,12380,0,K
9731,12420,0,K
9731,12430,0,K
9731,12500,0,K
9731,12510,0,K
9731,12530,0,K
9731,13640,0,K
9731,14900,0,K
9731,16790,0,K
9731,18770,0,K
9732,   70,0,K
9732,   90,0,K
9732,  100,0,K
9732,  120,0,K
9732,  720,0,K
9732,  950,0,K
9732,  980,0,K
9732, 1040,0,K
9732, 1190,0,K
9732, 1210,0,K
9732, 1220,0,K
9732, 1240,0,K
9732, 1340,0,K
9732, 1440,0,K
9732, 1520,0,K
9732, 1610,0,K
9732, 1700,0,K
9732, 1730,0,K
9732, 1790,0,K
9732, 1820,0,K
9732, 1840,0,K
9732, 1860,0,K
9732, 1890,0,K
9732, 1910,0,K
9732, 1940,0,K
9732, 1960,0,K
9732, 1980,0,K
9732, 2020,0,K
9732, 2030,0,K
9732, 2180,0,K
9732, 2210,0,K
9732, 2380,0,K
9732, 2430,0,K
9732, 2600,0,K
9732, 2610,0,K
9732, 2630,0,K
9732, 3010,0,K
9732, 3100,0,K
9732, 4070,0,K
9732, 4080,0,K
9732, 4100,0,K
9732, 4110,0,K
9732, 4210,0,K
9732, 4240,0,K
9732, 4290,0,K
9732, 4330,0,K
9732, 4560,0,K
9732, 4690,0,K
9732, 5190,0,K
9732, 5320,0,K
9732, 5750,0,K
9732, 5780,0,K
9732, 5820,0,K
9732, 6150,0,K
9732, 6260,0,K
9732, 6270,0,K
9732, 7240,0,K
9732, 7680,0,K
9732, 8310,0,K
9732, 9810,0,K
9732,11060,0,K
9732,12200,0,K
9732,12260,0,K
9732,12360,0,K
9732,12380,0,K
9732,12420,0,K
9732,12430,0,K
9732,12500,0,K
9732,12510,0,K
9732,12530,0,K
9732,13640,0,K
9732,14900,0,K
9732,16790,0,K
9732,18770,0,K
9733,   70,0,K
9733,   90,0,K
9733,  100,0,K
9733,  120,0,K
9733,  720,0,K
9733,  950,0,K
9733,  980,0,K
9733, 1040,0,K
9733, 1190,0,K
9733, 1210,0,K
9733, 1220,0,K
9733, 1240,0,K
9733, 1340,0,K
9733, 1440,0,K
9733, 1520,0,K
9733, 1610,0,K
9733, 1700,0,K
9733, 1730,0,K
9733, 1790,0,K
9733, 1820,0,K
9733, 1840,0,K
9733, 1860,0,K
9733, 1890,0,K
9733, 1910,0,K
9733, 1940,0,K
9733, 1960,0,K
9733, 1980,0,K
9733, 2020,0,K
9733, 2030,0,K
9733, 2180,0,K
9733, 2210,0,K
9733, 2380,0,K
9733, 2430,0,K
9733, 2600,0,K
9733, 2610,0,K
9733, 2630,0,K
9733, 3010,0,K
9733, 3100,0,K
9733, 4070,0,K
9733, 4080,0,K
9733, 4100,0,K
9733, 4110,0,K
9733, 4210,0,K
9733, 4240,0,K
9733, 4290,0,K
9733, 4330,0,K
9733, 4560,0,K
9733, 4690,0,K
9733, 5190,0,K
9733, 5320,0,K
9733, 5750,0,K
9733, 5780,0,K
9733, 5820,0,K
9733, 6150,0,K
9733, 6260,0,K
9733, 6270,0,K
9733, 7240,0,K
9733, 7680,0,K
9733, 8310,0,K
9733, 9810,0,K
9733,11060,0,K
9733,12200,0,K
9733,12260,0,K
9733,12360,0,K
9733,12380,0,K
9733,12420,0,K
9733,12430,0,K
9733,12500,0,K
9733,12510,0,K
9733,12530,0,K
9733,13640,0,K
9733,14900,0,K
9733,16790,0,K
9733,18770,0,K
9734,   70,0,K
9734,   90,0,K
9734,  100,0,K
9734,  120,0,K
9734,  720,0,K
9734,  950,0,K
9734,  980,0,K
9734, 1040,0,K
9734, 1190,0,K
9734, 1210,0,K
9734, 1220,0,K
9734, 1240,0,K
9734, 1340,0,K
9734, 1440,0,K
9734, 1520,0,K
9734, 1610,0,K
9734, 1700,0,K
9734, 1730,0,K
9734, 1790,0,K
9734, 1820,0,K
9734, 1840,0,K
9734, 1860,0,K
9734, 1890,0,K
9734, 1910,0,K
9734, 1940,0,K
9734, 1960,0,K
9734, 1980,0,K
9734, 2020,0,K
9734, 2030,0,K
9734, 2180,0,K
9734, 2210,0,K
9734, 2380,0,K
9734, 2430,0,K
9734, 2600,0,K
9734, 2610,0,K
9734, 2630,0,K
9734, 3010,0,K
9734, 3100,0,K
9734, 4070,0,K
9734, 4080,0,K
9734, 4100,0,K
9734, 4110,0,K
9734, 4210,0,K
9734, 4240,0,K
9734, 4290,0,K
9734, 4330,0,K
9734, 4560,0,K
9734, 4690,0,K
9734, 5190,0,K
9734, 5320,0,K
9734, 5750,0,K
9734, 5780,0,K
9734, 5820,0,K
9734, 6150,0,K
9734, 6260,0,K
9734, 6270,0,K
9734, 7240,0,K
9734, 7680,0,K
9734, 8310,0,K
9734, 9810,0,K
9734,11060,0,K
9734,12200,0,K
9734,12260,0,K
9734,12360,0,K
9734,12380,0,K
9734,12420,0,K
9734,12430,0,K
9734,12500,0,K
9734,12510,0,K
9734,12530,0,K
9734,13640,0,K
9734,14900,0,K
9734,16790,0,K
9734,18770,0,K
9735, 1220,0,K
9735, 1340,0,K
9735, 1820,0,K
9735, 1860,0,K
9735, 1910,0,K
9735, 1940,0,K
9735, 3040,0,K
9735, 3670,0,K
9735, 3700,0,K
9735, 4080,0,K
9735, 4210,0,K
9735, 4500,0,K
9735, 4930,0,K
9735, 5170,0,K
9735, 5190,0,K
9735, 5320,0,K
