LANDSCHAP,LAND,ECOCODE,DISTRICT,PERIODE,EURING,MEDIAAN,MAX_DICHT,PRESENTIE
9751, NL,,,1990,14620,4,3.6,
9751, NL,,,1990,14640,4,3.6,
9751, NL,,,1990,14870,3,5.3,
9751, NL,,,1990,14900,3,1.8,
9751, NL,,,1990,15080,3,5.3,
9751, NL,,,1990,15671,4,5.3,
9751, NL,,,1990,15820,3,1.8,
9751, NL,,,1990,15980,3,1.8,
9751, NL,,,1990,16490,4,5.3,
9751, NL,,,1990,16530,4,10.5,
9751, NL,,,1990,18770,8,67.6,
9761, NL,,,1990,   70,3,14.7,
9761, NL,,,1990,   90,7,67.8,
9761, NL,,,1990,  720,9,871.3,
9761, NL,,,1990,  950,1,3.7,
9761, NL,,,1990, 1220,7,161.8,
9761, NL,,,1990, 1520,5,9.9,
9761, NL,,,1990, 1610,7,86.8,
9761, NL,,,1990, 1700,4,13.8,
9761, NL,,,1990, 1730,5,41.3,
9761, NL,,,1990, 1820,6,18.3,
9761, NL,,,1990, 1840,3,8.1,
9761, NL,,,1990, 1860,8,122.0,
9761, NL,,,1990, 1910,4,13.8,
9761, NL,,,1990, 1940,6,22.6,
9761, NL,,,1990, 1980,4,14.0,
9761, NL,,,1990, 2030,6,36.7,
9761, NL,,,1990, 2600,1,4.6,
9761, NL,,,1990, 2670,1,2.6,
9761, NL,,,1990, 2690,2,2.7,
9761, NL,,,1990, 2870,4,4.7,
9761, NL,,,1990, 3040,2,5.2,
9761, NL,,,1990, 3100,2,2.7,
9761, NL,,,1990, 3670,3,25.5,
9761, NL,,,1990, 3940,7,56.9,
9761, NL,,,1990, 4070,4,6.9,
9761, NL,,,1990, 4080,2,3.5,
9761, NL,,,1990, 4240,5,10.4,
9761, NL,,,1990, 4290,8,143.6,
9761, NL,,,1990, 4500,3,12.7,
9761, NL,,,1990, 4690,3,31.8,
9761, NL,,,1990, 4930,6,43.4,
9761, NL,,,1990, 5320,4,12.7,
9761, NL,,,1990, 5460,4,13.2,
9761, NL,,,1990, 6270,5,25.7,
9761, NL,,,1990, 6680,5,16.3,
9761, NL,,,1990, 6700,8,108.4,
9761, NL,,,1990, 6870,4,13.1,
9761, NL,,,1990, 7240,5,13.1,
9761, NL,,,1990, 7350,1,1.4,
9761, NL,,,1990, 7570,1,2.6,
9761, NL,,,1990, 7610,3,5.2,
9761, NL,,,1990, 7670,3,5.4,
9761, NL,,,1990, 8310,1,2.6,
9761, NL,,,1990, 8760,5,19.7,
9761, NL,,,1990, 8870,2,2.7,
9761, NL,,,1990, 9760,3,12.7,
9761, NL,,,1990,10090,1,2.6,
9761, NL,,,1990,10110,5,101.9,
9761, NL,,,1990,10171,6,184.7,
9761, NL,,,1990,10201,3,19.1,
9761, NL,,,1990,10660,8,103.0,
9761, NL,,,1990,10840,7,48.8,
9761, NL,,,1990,10990,6,85.8,
9761, NL,,,1990,11040,5,19.6,
9761, NL,,,1990,11060,6,43.4,
9761, NL,,,1990,11220,1,2.6,
9761, NL,,,1990,11870,9,116.5,
9761, NL,,,1990,11980,1,2.0,
9761, NL,,,1990,12000,6,27.1,
9761, NL,,,1990,12020,3,6.6,
9761, NL,,,1990,12360,3,7.0,
9761, NL,,,1990,12380,2,4.6,
9761, NL,,,1990,12430,3,7.4,
9761, NL,,,1990,12500,8,102.0,
9761, NL,,,1990,12510,8,90.3,
9761, NL,,,1990,12530,3,11.6,
9761, NL,,,1990,12590,4,8.1,
9761, NL,,,1990,12750,7,46.1,
9761, NL,,,1990,12760,8,115.1,
9761, NL,,,1990,12770,8,78.6,
9761, NL,,,1990,13080,1,2.7,
9761, NL,,,1990,13110,9,115.1,
9761, NL,,,1990,13120,8,67.8,
9761, NL,,,1990,13350,5,16.4,
9761, NL,,,1990,14370,5,13.6,
9761, NL,,,1990,14400,1,1.9,
9761, NL,,,1990,14420,6,29.8,
9761, NL,,,1990,14620,7,54.5,
9761, NL,,,1990,14640,7,74.3,
9761, NL,,,1990,14790,2,14.7,
9761, NL,,,1990,14870,6,48.8,
9761, NL,,,1990,14900,4,11.6,
9761, NL,,,1990,15080,3,3.9,
9761, NL,,,1990,15390,5,9.6,
9761, NL,,,1990,15490,5,10.8,
9761, NL,,,1990,15600,1,1.3,
9761, NL,,,1990,15671,6,19.7,
9761, NL,,,1990,15820,6,32.5,
9761, NL,,,1990,15910,2,2.7,
9761, NL,,,1990,15980,3,2.7,
9761, NL,,,1990,16360,7,69.8,
9761, NL,,,1990,16490,2,3.3,
9761, NL,,,1990,16600,4,38.2,
9761, NL,,,1990,17170,1,2.6,
9761, NL,,,1990,18770,7,67.7,
9762, NL,,,1990,   70,3,51.9,
9762, NL,,,1990,   90,6,103.8,
9762, NL,,,1990,  100,1,0.2,
9762, NL,,,1990,  120,1,3.1,
9762, NL,,,1990,  720,2,67.5,
9762, NL,,,1990,  950,3,23.5,
9762, NL,,,1990,  980,1,2.6,
9762, NL,,,1990, 1220,4,16.6,
9762, NL,,,1990, 1240,3,32.3,
9762, NL,,,1990, 1440,4,17.1,
9762, NL,,,1990, 1520,3,18.8,
9762, NL,,,1990, 1590,1,3.5,
9762, NL,,,1990, 1610,5,103.3,
9762, NL,,,1990, 1700,3,18.8,
9762, NL,,,1990, 1730,3,10.9,
9762, NL,,,1990, 1790,1,0.2,
9762, NL,,,1990, 1820,5,76.5,
9762, NL,,,1990, 1840,3,58.4,
9762, NL,,,1990, 1860,8,232.0,
9762, NL,,,1990, 1890,1,0.1,
9762, NL,,,1990, 1910,3,23.2,
9762, NL,,,1990, 1940,5,21.9,
9762, NL,,,1990, 1960,1,2.9,
9762, NL,,,1990, 1980,5,125.7,
9762, NL,,,1990, 2030,6,169.4,
9762, NL,,,1990, 2310,1,1.6,
9762, NL,,,1990, 2600,3,11.1,
9762, NL,,,1990, 2670,2,4.7,
9762, NL,,,1990, 2690,1,8.0,
9762, NL,,,1990, 2870,3,18.0,
9762, NL,,,1990, 3040,1,8.0,
9762, NL,,,1990, 3100,1,3.4,
9762, NL,,,1990, 3670,1,3.3,
9762, NL,,,1990, 3700,1,0.4,
9762, NL,,,1990, 3940,6,84.2,
9762, NL,,,1990, 4070,5,73.4,
9762, NL,,,1990, 4080,2,13.0,
9762, NL,,,1990, 4210,1,0.8,
9762, NL,,,1990, 4240,6,76.5,
9762, NL,,,1990, 4290,8,235.4,
9762, NL,,,1990, 4500,3,17.8,
9762, NL,,,1990, 4690,1,0.6,
9762, NL,,,1990, 4930,5,79.2,
9762, NL,,,1990, 5170,1,0.7,
9762, NL,,,1990, 5190,1,5.2,
9762, NL,,,1990, 5290,1,4.4,
9762, NL,,,1990, 5320,4,78.2,
9762, NL,,,1990, 5410,1,5.0,
9762, NL,,,1990, 5460,2,21.1,
9762, NL,,,1990, 5560,1,0.3,
9762, NL,,,1990, 5820,6,131.8,
9762, NL,,,1990, 5920,1,2.8,
9762, NL,,,1990, 6150,1,6.7,
9762, NL,,,1990, 6270,5,114.8,
9762, NL,,,1990, 6680,2,12.6,
9762, NL,,,1990, 6700,6,150.9,
9762, NL,,,1990, 6840,1,6.7,
9762, NL,,,1990, 6870,4,23.5,
9762, NL,,,1990, 7240,5,22.1,
9762, NL,,,1990, 7570,1,4.6,
9762, NL,,,1990, 7610,1,5.4,
9762, NL,,,1990, 7670,2,4.0,
9762, NL,,,1990, 7680,1,0.8,
9762, NL,,,1990, 7780,1,0.2,
9762, NL,,,1990, 8310,1,12.0,
9762, NL,,,1990, 8560,1,0.1,
9762, NL,,,1990, 8760,4,21.7,
9762, NL,,,1990, 8870,1,9.4,
9762, NL,,,1990, 9760,3,10.9,
9762, NL,,,1990, 9810,6,550.0,
9762, NL,,,1990, 9920,4,10.0,
9762, NL,,,1990,10010,1,1.8,
9762, NL,,,1990,10090,2,14.4,
9762, NL,,,1990,10110,2,13.4,
9762, NL,,,1990,10171,2,9.5,
9762, NL,,,1990,10201,3,10.8,
9762, NL,,,1990,10660,8,139.9,
9762, NL,,,1990,10840,6,48.7,
9762, NL,,,1990,10990,6,58.5,
9762, NL,,,1990,11040,3,24.0,
9762, NL,,,1990,11060,5,129.6,
9762, NL,,,1990,11210,1,1.2,
9762, NL,,,1990,11220,1,13.2,
9762, NL,,,1990,11370,1,0.5,
9762, NL,,,1990,11860,1,0.3,
9762, NL,,,1990,11870,7,147.4,
9762, NL,,,1990,11980,1,6.0,
9762, NL,,,1990,12000,5,26.3,
9762, NL,,,1990,12020,1,3.8,
9762, NL,,,1990,12360,5,43.9,
9762, NL,,,1990,12380,5,30.4,
9762, NL,,,1990,12430,7,104.0,
9762, NL,,,1990,12500,6,137.5,
9762, NL,,,1990,12510,9,326.7,
9762, NL,,,1990,12530,4,70.4,
9762, NL,,,1990,12590,4,20.0,
9762, NL,,,1990,12740,1,6.7,
9762, NL,,,1990,12750,5,84.4,
9762, NL,,,1990,12760,7,111.2,
9762, NL,,,1990,12770,6,72.5,
9762, NL,,,1990,13110,7,169.7,
9762, NL,,,1990,13120,9,271.3,
9762, NL,,,1990,13350,4,12.0,
9762, NL,,,1990,13490,1,0.4,
9762, NL,,,1990,13640,2,15.2,
9762, NL,,,1990,14370,4,18.3,
9762, NL,,,1990,14400,1,0.3,
9762, NL,,,1990,14420,5,38.9,
9762, NL,,,1990,14620,5,43.4,
9762, NL,,,1990,14640,6,86.9,
9762, NL,,,1990,14870,4,32.0,
9762, NL,,,1990,14900,4,60.1,
9762, NL,,,1990,15080,3,18.0,
9762, NL,,,1990,15150,1,3.2,
9762, NL,,,1990,15390,4,11.4,
9762, NL,,,1990,15490,3,19.4,
9762, NL,,,1990,15600,1,3.5,
9762, NL,,,1990,15671,5,26.6,
9762, NL,,,1990,15820,4,48.3,
9762, NL,,,1990,15910,5,86.2,
9762, NL,,,1990,15980,1,9.1,
9762, NL,,,1990,16360,6,50.3,
9762, NL,,,1990,16380,1,0.2,
9762, NL,,,1990,16490,3,47.4,
9762, NL,,,1990,16530,3,5.0,
9762, NL,,,1990,16540,1,1.5,
9762, NL,,,1990,16600,5,58.6,
9762, NL,,,1990,16790,1,2.5,
9762, NL,,,1990,17100,3,15.7,
9762, NL,,,1990,17170,1,2.9,
9762, NL,,,1990,18570,1,9.6,
9762, NL,,,1990,18770,7,205.0,
9763, NL,,,1990,   70,4,8.1,
9763, NL,,,1990,   90,1,1.0,
9763, NL,,,1990,  120,1,2.1,
9763, NL,,,1990, 1520,1,0.5,
9763, NL,,,1990, 1730,1,0.7,
9763, NL,,,1990, 1840,6,20.9,
9763, NL,,,1990, 1860,7,38.7,
9763, NL,,,1990, 1910,1,0.9,
9763, NL,,,1990, 1940,4,6.8,
9763, NL,,,1990, 1980,1,2.1,
9763, NL,,,1990, 2030,4,3.3,
9763, NL,,,1990, 2600,1,0.4,
9763, NL,,,1990, 2610,1,0.2,
9763, NL,,,1990, 2670,2,1.0,
9763, NL,,,1990, 2690,1,0.2,
9763, NL,,,1990, 2870,1,0.4,
9763, NL,,,1990, 3040,2,0.6,
9763, NL,,,1990, 3100,2,0.9,
9763, NL,,,1990, 3670,2,0.8,
9763, NL,,,1990, 3700,2,1.3,
9763, NL,,,1990, 3940,5,14.6,
9763, NL,,,1990, 4070,5,12.8,
9763, NL,,,1990, 4080,3,2.6,
9763, NL,,,1990, 4240,5,11.1,
9763, NL,,,1990, 4290,6,17.9,
9763, NL,,,1990, 4500,1,0.4,
9763, NL,,,1990, 4690,1,0.2,
9763, NL,,,1990, 4930,4,3.2,
9763, NL,,,1990, 5190,5,5.0,
9763, NL,,,1990, 5290,1,1.3,
9763, NL,,,1990, 5320,1,0.3,
9763, NL,,,1990, 5410,3,7.9,
9763, NL,,,1990, 5460,1,0.4,
9763, NL,,,1990, 5750,1,1.0,
9763, NL,,,1990, 5820,7,203.1,
9763, NL,,,1990, 6680,3,3.1,
9763, NL,,,1990, 6700,6,16.8,
9763, NL,,,1990, 6840,1,0.2,
9763, NL,,,1990, 6870,4,5.2,
9763, NL,,,1990, 7240,5,5.7,
9763, NL,,,1990, 7610,1,1.9,
9763, NL,,,1990, 7670,3,3.1,
9763, NL,,,1990, 7680,1,0.2,
9763, NL,,,1990, 7780,3,1.9,
9763, NL,,,1990, 7950,2,1.8,
9763, NL,,,1990, 8560,1,0.4,
9763, NL,,,1990, 8760,4,5.1,
9763, NL,,,1990, 8870,2,3.0,
9763, NL,,,1990, 9760,7,45.0,
9763, NL,,,1990, 9920,3,2.6,
9763, NL,,,1990,10010,5,13.1,
9763, NL,,,1990,10090,7,31.9,
9763, NL,,,1990,10110,6,20.0,
9763, NL,,,1990,10171,3,3.3,
9763, NL,,,1990,10201,4,4.4,
9763, NL,,,1990,10660,7,49.0,
9763, NL,,,1990,10840,5,17.7,
9763, NL,,,1990,10990,7,44.3,
9763, NL,,,1990,11040,1,0.6,
9763, NL,,,1990,11060,6,20.8,
9763, NL,,,1990,11210,2,1.4,
9763, NL,,,1990,11220,4,2.9,
9763, NL,,,1990,11370,4,4.1,
9763, NL,,,1990,11390,5,9.4,
9763, NL,,,1990,11460,1,0.3,
9763, NL,,,1990,11870,7,30.4,
9763, NL,,,1990,11980,1,0.1,
9763, NL,,,1990,12000,5,6.1,
9763, NL,,,1990,12020,4,4.2,
9763, NL,,,1990,12360,6,13.0,
9763, NL,,,1990,12430,1,0.4,
9763, NL,,,1990,12500,4,4.6,
9763, NL,,,1990,12510,5,20.9,
9763, NL,,,1990,12530,1,0.1,
9763, NL,,,1990,12590,5,9.9,
9763, NL,,,1990,12740,5,10.2,
9763, NL,,,1990,12750,7,28.6,
9763, NL,,,1990,12760,7,32.0,
9763, NL,,,1990,12770,6,17.7,
9763, NL,,,1990,13080,1,0.5,
9763, NL,,,1990,13110,7,37.5,
9763, NL,,,1990,13120,9,156.6,
9763, NL,,,1990,13140,2,1.7,
9763, NL,,,1990,13350,4,8.9,
9763, NL,,,1990,13490,2,1.5,
9763, NL,,,1990,14370,4,4.3,
9763, NL,,,1990,14400,1,1.7,
9763, NL,,,1990,14420,5,5.2,
9763, NL,,,1990,14540,2,2.6,
9763, NL,,,1990,14620,5,12.0,
9763, NL,,,1990,14640,6,24.0,
9763, NL,,,1990,14870,4,7.2,
9763, NL,,,1990,15080,4,4.2,
9763, NL,,,1990,15150,5,14.4,
9763, NL,,,1990,15200,1,0.6,
9763, NL,,,1990,15390,3,3.4,
9763, NL,,,1990,15490,1,0.5,
9763, NL,,,1990,15600,4,4.3,
9763, NL,,,1990,15671,3,4.7,
9763, NL,,,1990,15820,6,11.6,
9763, NL,,,1990,15910,5,9.1,
9763, NL,,,1990,15980,3,3.1,
9763, NL,,,1990,16360,7,28.9,
9763, NL,,,1990,16490,1,0.7,
9763, NL,,,1990,16600,5,12.6,
9763, NL,,,1990,17100,1,0.6,
9763, NL,,,1990,17170,1,1.3,
9763, NL,,,1990,18570,5,8.9,
9763, NL,,,1990,18770,7,36.6,
9811, NL,,,1990, 1860,5,21.6,
9811, NL,,,1990, 2310,2,7.9,
9811, NL,,,1990, 2670,3,6.7,
9811, NL,,,1990, 2690,2,6.7,
9811, NL,,,1990, 2870,4,7.9,
9811, NL,,,1990, 3940,4,21.6,
9811, NL,,,1990, 5290,3,7.9,
9811, NL,,,1990, 6680,6,17.3,
9811, NL,,,1990, 6700,8,77.8,
9811, NL,,,1990, 6870,4,10.7,
9811, NL,,,1990, 7240,4,7.9,
9811, NL,,,1990, 7610,4,5.3,
9811, NL,,,1990, 7670,3,4.1,
9811, NL,,,1990, 8560,5,7.9,
9811, NL,,,1990, 8630,5,13.0,
9811, NL,,,1990, 8760,7,55.1,
9811, NL,,,1990, 8870,3,7.9,
9811, NL,,,1990, 9740,2,2.0,
9811, NL,,,1990,10090,7,102.4,
9811, NL,,,1990,10201,2,7.9,
9811, NL,,,1990,10660,9,165.7,
9811, NL,,,1990,10840,6,17.3,
9811, NL,,,1990,10990,9,138.2,
9811, NL,,,1990,11220,8,141.7,
9811, NL,,,1990,11870,9,106.9,
9811, NL,,,1990,12000,7,30.2,
9811, NL,,,1990,12020,5,13.0,
9811, NL,,,1990,12760,6,25.9,
9811, NL,,,1990,12770,7,60.5,
9811, NL,,,1990,13080,6,39.4,
9811, NL,,,1990,13110,8,101.5,
9811, NL,,,1990,13120,9,151.2,
9811, NL,,,1990,13140,7,40.8,
9811, NL,,,1990,13150,3,7.9,
9811, NL,,,1990,13350,5,31.5,
9811, NL,,,1990,13490,4,15.7,
9811, NL,,,1990,14370,6,31.5,
9811, NL,,,1990,14400,5,9.6,
9811, NL,,,1990,14420,5,23.6,
9811, NL,,,1990,14540,8,102.4,
9811, NL,,,1990,14610,8,61.2,
9811, NL,,,1990,14620,7,38.9,
9811, NL,,,1990,14640,8,53.4,
9811, NL,,,1990,14790,4,6.1,
9811, NL,,,1990,14870,7,42.9,
9811, NL,,,1990,15080,5,17.3,
9811, NL,,,1990,15390,6,23.6,
9811, NL,,,1990,15490,5,46.7,
9811, NL,,,1990,15600,5,31.5,
9811, NL,,,1990,15671,6,26.7,
9811, NL,,,1990,15820,5,30.2,
9811, NL,,,1990,15980,2,2.0,
9811, NL,,,1990,16360,9,120.4,
9811, NL,,,1990,16490,3,7.9,
9811, NL,,,1990,16540,3,7.9,
9811, NL,,,1990,16630,2,7.9,
9811, NL,,,1990,16660,3,7.9,
9811, NL,,,1990,17100,4,15.7,
9811, NL,,,1990,17170,5,23.6,
9811, NL,,,1990,18570,2,7.9,
9812, NL,,,1990,   70,1,1.7,
9812, NL,,,1990, 1220,5,77.2,
9812, NL,,,1990, 1820,1,0.6,
9812, NL,,,1990, 1840,1,5.7,
9812, NL,,,1990, 1860,4,26.3,
9812, NL,,,1990, 1940,1,5.0,
9812, NL,,,1990, 2030,1,2.8,
9812, NL,,,1990, 2040,4,3.9,
9812, NL,,,1990, 2060,1,4.5,
9812, NL,,,1990, 2310,2,7.0,
9812, NL,,,1990, 2670,2,8.3,
9812, NL,,,1990, 2690,2,3.5,
9812, NL,,,1990, 2870,2,3.5,
9812, NL,,,1990, 3040,1,8.0,
9812, NL,,,1990, 3100,1,5.7,
9812, NL,,,1990, 3940,4,27.0,
9812, NL,,,1990, 4070,1,10.1,
9812, NL,,,1990, 4240,1,8.4,
9812, NL,,,1990, 4290,1,1.7,
9812, NL,,,1990, 4500,1,14.0,
9812, NL,,,1990, 4930,1,0.6,
9812, NL,,,1990, 5290,5,25.3,
9812, NL,,,1990, 6680,5,27.0,
9812, NL,,,1990, 6700,7,146.2,
9812, NL,,,1990, 6840,1,0.3,
9812, NL,,,1990, 6870,5,132.9,
9812, NL,,,1990, 7240,4,38.0,
9812, NL,,,1990, 7610,3,7.0,
9812, NL,,,1990, 7670,3,8.0,
9812, NL,,,1990, 7780,1,8.0,
9812, NL,,,1990, 8480,1,1.5,
9812, NL,,,1990, 8560,3,11.0,
9812, NL,,,1990, 8630,3,7.0,
9812, NL,,,1990, 8760,7,42.3,
9812, NL,,,1990, 8870,3,16.5,
9812, NL,,,1990, 9740,1,5.7,
9812, NL,,,1990,10090,5,28.3,
9812, NL,,,1990,10201,2,3.8,
9812, NL,,,1990,10660,8,248.2,
9812, NL,,,1990,10840,5,75.9,
9812, NL,,,1990,10990,8,162.0,
9812, NL,,,1990,11040,3,44.3,
9812, NL,,,1990,11220,6,89.2,
9812, NL,,,1990,11870,8,196.2,
9812, NL,,,1990,12000,6,23.6,
9812, NL,,,1990,12020,4,8.3,
9812, NL,,,1990,12500,1,1.7,
9812, NL,,,1990,12510,1,0.6,
9812, NL,,,1990,12590,2,20.3,
9812, NL,,,1990,12740,2,10.1,
9812, NL,,,1990,12750,3,38.0,
9812, NL,,,1990,12760,6,63.3,
9812, NL,,,1990,12770,7,44.3,
9812, NL,,,1990,13080,4,20.3,
9812, NL,,,1990,13110,7,43.9,
9812, NL,,,1990,13120,8,924.1,
9812, NL,,,1990,13140,7,56.0,
9812, NL,,,1990,13150,3,7.4,
9812, NL,,,1990,13350,6,98.0,
9812, NL,,,1990,13490,5,54.2,
9812, NL,,,1990,14370,5,70.3,
9812, NL,,,1990,14400,6,51.3,
9812, NL,,,1990,14420,5,42.3,
9812, NL,,,1990,14540,6,40.0,
9812, NL,,,1990,14610,7,37.3,
9812, NL,,,1990,14620,7,127.2,
9812, NL,,,1990,14640,8,139.2,
9812, NL,,,1990,14790,4,29.2,
9812, NL,,,1990,14870,7,82.3,
9812, NL,,,1990,15080,3,3.8,
9812, NL,,,1990,15390,5,38.0,
9812, NL,,,1990,15490,3,11.0,
9812, NL,,,1990,15600,4,29.4,
9812, NL,,,1990,15671,5,18.4,
9812, NL,,,1990,15820,6,66.1,
9812, NL,,,1990,15980,1,1.9,
9812, NL,,,1990,16360,9,111.5,
9812, NL,,,1990,16380,1,3.4,
9812, NL,,,1990,16490,3,19.0,
9812, NL,,,1990,16530,1,3.7,
9812, NL,,,1990,16540,3,8.3,
9812, NL,,,1990,16600,2,25.3,
9812, NL,,,1990,16630,3,30.4,
9812, NL,,,1990,16660,2,8.3,
9812, NL,,,1990,17100,4,7.4,
9812, NL,,,1990,17170,5,25.0,
9812, NL,,,1990,18570,2,5.7,
9813, NL,,,1990,   70,1,1.7,
9813, NL,,,1990, 1220,5,77.2,
9813, NL,,,1990, 1820,1,0.6,
9813, NL,,,1990, 1840,1,5.7,
9813, NL,,,1990, 1860,4,26.3,
9813, NL,,,1990, 1940,1,5.0,
9813, NL,,,1990, 2030,1,2.8,
9813, NL,,,1990, 2040,4,3.9,
9813, NL,,,1990, 2060,1,4.5,
9813, NL,,,1990, 2310,2,7.0,
9813, NL,,,1990, 2670,2,7.0,
9813, NL,,,1990, 2690,2,3.5,
9813, NL,,,1990, 2870,2,3.5,
9813, NL,,,1990, 3040,1,8.0,
9813, NL,,,1990, 3100,1,5.7,
9813, NL,,,1990, 3940,4,27.0,
9813, NL,,,1990, 4070,1,10.1,
9813, NL,,,1990, 4240,1,8.4,
9813, NL,,,1990, 4290,1,1.7,
9813, NL,,,1990, 4500,1,14.0,
9813, NL,,,1990, 4930,1,0.6,
9813, NL,,,1990, 5290,5,25.3,
9813, NL,,,1990, 6680,5,27.0,
9813, NL,,,1990, 6700,7,146.2,
9813, NL,,,1990, 6840,1,0.3,
9813, NL,,,1990, 6870,5,132.9,
9813, NL,,,1990, 7240,4,38.0,
9813, NL,,,1990, 7610,3,7.0,
9813, NL,,,1990, 7670,3,8.0,
9813, NL,,,1990, 7780,1,8.0,
9813, NL,,,1990, 8480,1,1.5,
9813, NL,,,1990, 8560,3,11.0,
9813, NL,,,1990, 8630,3,7.0,
9813, NL,,,1990, 8760,7,42.3,
9813, NL,,,1990, 8870,2,3.0,
9813, NL,,,1990, 9740,1,5.7,
9813, NL,,,1990,10090,5,28.3,
9813, NL,,,1990,10201,2,3.8,
9813, NL,,,1990,10660,8,248.2,
9813, NL,,,1990,10840,5,75.9,
9813, NL,,,1990,10990,8,162.0,
9813, NL,,,1990,11040,3,44.3,
9813, NL,,,1990,11220,6,89.2,
9813, NL,,,1990,11870,8,196.2,
9813, NL,,,1990,12000,6,23.6,
9813, NL,,,1990,12020,4,8.0,
9813, NL,,,1990,12500,1,1.7,
9813, NL,,,1990,12510,1,0.6,
9813, NL,,,1990,12590,2,20.3,
9813, NL,,,1990,12740,2,10.1,
9813, NL,,,1990,12750,3,38.0,
9813, NL,,,1990,12760,6,63.3,
9813, NL,,,1990,12770,7,44.3,
9813, NL,,,1990,13080,4,20.3,
9813, NL,,,1990,13110,7,43.9,
9813, NL,,,1990,13120,8,924.1,
9813, NL,,,1990,13140,7,56.0,
9813, NL,,,1990,13150,3,7.4,
9813, NL,,,1990,13350,6,98.0,
9813, NL,,,1990,13490,5,54.2,
9813, NL,,,1990,14370,5,70.3,
9813, NL,,,1990,14400,6,51.3,
9813, NL,,,1990,14420,5,42.3,
9813, NL,,,1990,14540,6,40.0,
9813, NL,,,1990,14610,7,37.3,
9813, NL,,,1990,14620,7,127.2,
9813, NL,,,1990,14640,8,139.2,
9813, NL,,,1990,14790,4,29.2,
9813, NL,,,1990,14870,7,82.3,
9813, NL,,,1990,15080,3,3.8,
9813, NL,,,1990,15390,5,38.0,
9813, NL,,,1990,15490,3,11.0,
9813, NL,,,1990,15600,4,29.4,
9813, NL,,,1990,15671,5,18.4,
9813, NL,,,1990,15820,6,51.3,
9813, NL,,,1990,15980,1,1.9,
9813, NL,,,1990,16360,9,111.5,
9813, NL,,,1990,16380,1,3.4,
9813, NL,,,1990,16490,3,19.0,
9813, NL,,,1990,16530,1,3.7,
9813, NL,,,1990,16540,2,3.9,
9813, NL,,,1990,16600,2,25.3,
9813, NL,,,1990,16630,3,30.4,
9813, NL,,,1990,16660,2,6.8,
9813, NL,,,1990,17100,4,7.4,
9813, NL,,,1990,17170,5,25.0,
9813, NL,,,1990,18570,2,5.7,
9814, NL,,,1990, 1860,4,7.6,
9814, NL,,,1990, 2670,1,0.6,
9814, NL,,,1990, 2690,2,1.9,
9814, NL,,,1990, 2870,4,2.9,
9814, NL,,,1990, 3040,2,1.4,
9814, NL,,,1990, 3940,1,1.4,
9814, NL,,,1990, 6680,5,31.1,
9814, NL,,,1990, 6700,8,67.5,
9814, NL,,,1990, 6840,1,1.4,
9814, NL,,,1990, 6870,3,2.9,
9814, NL,,,1990, 7240,2,2.8,
9814, NL,,,1990, 7610,4,3.6,
9814, NL,,,1990, 7670,4,5.7,
9814, NL,,,1990, 8560,1,0.3,
9814, NL,,,1990, 8630,3,6.2,
9814, NL,,,1990, 8760,7,39.4,
9814, NL,,,1990, 8870,3,7.2,
9814, NL,,,1990, 9920,2,2.9,
9814, NL,,,1990,10010,5,21.4,
9814, NL,,,1990,10090,4,18.6,
9814, NL,,,1990,10201,4,10.0,
9814, NL,,,1990,10660,9,71.4,
9814, NL,,,1990,10840,4,4.7,
9814, NL,,,1990,10990,9,111.4,
9814, NL,,,1990,11040,2,2.5,
9814, NL,,,1990,11060,1,1.4,
9814, NL,,,1990,11220,6,24.8,
9814, NL,,,1990,11870,9,82.9,
9814, NL,,,1990,12000,7,25.7,
9814, NL,,,1990,12020,6,27.1,
9814, NL,,,1990,12740,1,0.3,
9814, NL,,,1990,12750,2,1.4,
9814, NL,,,1990,12760,8,40.0,
9814, NL,,,1990,12770,8,50.0,
9814, NL,,,1990,13080,6,11.4,
9814, NL,,,1990,13110,8,63.4,
9814, NL,,,1990,13120,8,60.0,
9814, NL,,,1990,13140,7,58.6,
9814, NL,,,1990,13150,3,5.7,
9814, NL,,,1990,13350,6,18.6,
9814, NL,,,1990,13490,6,22.9,
9814, NL,,,1990,14370,5,10.0,
9814, NL,,,1990,14400,6,22.9,
9814, NL,,,1990,14420,6,15.7,
9814, NL,,,1990,14540,6,24.8,
9814, NL,,,1990,14610,7,44.3,
9814, NL,,,1990,14620,8,62.5,
9814, NL,,,1990,14640,9,68.6,
9814, NL,,,1990,14790,5,25.9,
9814, NL,,,1990,14870,8,51.2,
9814, NL,,,1990,15080,4,5.1,
9814, NL,,,1990,15390,5,13.8,
9814, NL,,,1990,15600,6,43.5,
9814, NL,,,1990,15671,5,9.1,
9814, NL,,,1990,15820,8,52.1,
9814, NL,,,1990,15910,4,4.3,
9814, NL,,,1990,15980,3,2.9,
9814, NL,,,1990,16360,9,118.6,
9814, NL,,,1990,16490,2,2.9,
9814, NL,,,1990,16540,2,2.9,
9814, NL,,,1990,16600,2,1.4,
9814, NL,,,1990,16660,2,6.2,
9814, NL,,,1990,17100,4,7.1,
9814, NL,,,1990,17170,5,15.7,
9814, NL,,,1990,18570,4,6.2,
9815, NL,,,1990, 1220,6,42.4,
9815, NL,,,1990, 1700,1,3.6,
9815, NL,,,1990, 1780,2,6.2,
9815, NL,,,1990, 1840,1,0.0,
9815, NL,,,1990, 1860,5,9.2,
