EURING,SOORT,AANTAL,XX,YY,ID,VAK,AFD,SDT_NO,DIG_OPP,SDT_OPP
10110.0,Graspieper,1.0,114036,569273,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114080,569474,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114099,569197,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114171,569213,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114230,570024,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114240,569219,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114306,568950,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114401,569348,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114445,569860,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114508,569464,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114584,571286,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114654,569822,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114662,569031,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114681,568950,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114704,569911,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114742,569993,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114749,571393,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114816,569197,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,114989,569684,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115194,569659,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115228,569210,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115272,569379,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115295,569517,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115312,572005,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115323,569270,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115324,572232,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115350,570977,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115350,571153,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115402,569448,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115419,572327,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115476,571071,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115489,571955,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115495,571551,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115496,569395,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115514,569986,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115537,568921,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115540,568830,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115571,571980,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115581,569332,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115641,571702,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115653,571942,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115660,569216,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115717,571809,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115723,570276,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115778,571893,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115786,570352,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115837,571727,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115888,570560,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115971,571903,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,115995,571746,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116036,573103,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116076,572907,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116090,571620,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116122,570901,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116138,571837,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116232,572125,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116252,573377,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116262,573638,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116282,572937,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116289,571690,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116310,573131,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116368,571967,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116383,573777,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116406,573960,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116416,572140,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116441,572371,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116474,571884,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116509,573344,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116544,574124,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116592,572522,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116623,571640,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116632,572251,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116642,573757,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116667,574410,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116677,572040,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116800,571883,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116803,572625,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116843,574647,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116909,572653,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116967,572251,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,116994,574900,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117133,574528,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117163,572467,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117171,572816,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117173,574088,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117173,574345,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117176,575119,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117196,574835,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117206,573050,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117223,574998,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117289,575290,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117311,574463,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117362,574601,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117365,575374,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117427,574820,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117432,573955,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117436,575470,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117452,574433,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117474,575602,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117497,575100,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117505,575255,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117566,574506,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117566,574644,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117644,573498,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117652,575090,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117654,574933,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117654,575774,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117677,575290,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117690,575602,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117723,575949,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117732,574445,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117769,573824,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117797,574290,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117862,575822,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117892,574779,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117895,573978,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117913,575934,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117943,575632,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117956,574332,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117976,575508,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117979,576058,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117988,573583,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117988,574099,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,117989,576243,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118044,573887,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118074,574242,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118076,574518,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118118,575427,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118131,576085,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118131,576298,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118133,575893,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118154,574837,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118162,574071,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118171,576410,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118252,575627,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118270,574310,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118270,576177,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118285,574647,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118298,576291,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118303,575521,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118351,576516,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118368,573427,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118389,576372,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118425,576240,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118438,575655,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118440,576602,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118458,576126,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118461,574636,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118514,573977,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118526,576448,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118554,576329,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118567,575982,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118610,576091,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118610,576595,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118611,573851,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118618,576825,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118640,576220,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118674,574051,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118820,576048,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118831,573886,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118858,573705,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118970,576531,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,118980,576985,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,119061,576643,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,119069,577071,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,119092,576483,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,119180,577180,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,119649,577255,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,119904,577255,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,120058,576605,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,120412,576415,,0.0,,,0.0,0.0
10110.0,Graspieper,1.0,120494,576196,,0.0,,,0.0,0.0
10171.0,Gele Kwikstaart,1.0,114878,565647,,0.0,,,0.0,0.0
10171.0,Gele Kwikstaart,1.0,115848,568800,,0.0,,,0.0,0.0
10171.0,Gele Kwikstaart,1.0,120251,576418,,0.0,,,0.0,0.0
10171.0,Gele Kwikstaart,1.0,121400,573610,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,109635,559509,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,109970,559964,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,111896,564630,?,0.0,,,2.14316,0.0
10201.0,Witte Kwikstaart,1.0,112874,564245,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,113233,557201,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,114151,570506,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,114489,570945,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,115305,569540,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,115402,568400,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,115483,569914,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,116082,572832,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,117321,575253,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,117722,573728,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,117777,576028,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,117797,574838,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,118066,576312,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,118277,573649,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,119186,577193,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,119580,573094,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,119634,577402,,0.0,,,0.0,0.0
10201.0,Witte Kwikstaart,1.0,120726,574039,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,109675,558861,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,109783,558762,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,109867,558609,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,109936,560623,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,109967,558511,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,109973,558814,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,109976,561261,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,109976,561357,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,109980,560783,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,109980,561014,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,109992,561094,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110016,558669,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110028,559985,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110044,561480,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110048,560771,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110061,558443,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110126,558459,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110144,561090,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110180,560866,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110200,560185,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110200,560986,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110204,560787,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110208,558469,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110228,560484,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110256,560117,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110260,560057,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110261,558433,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110312,560719,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110313,558395,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110358,558369,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110362,559596,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110405,558450,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110418,558339,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110440,561062,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110455,558286,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110468,560910,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110468,561237,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110469,558383,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110472,560508,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110479,558429,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110496,561409,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110512,558218,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110520,560040,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110520,560205,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110543,558392,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110550,558351,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110564,558286,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110571,559387,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110580,560890,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110588,560452,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110588,560516,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110592,560380,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110601,558212,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110604,560723,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110616,560268,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110628,558398,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110734,560100,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110761,558342,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110786,558379,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110823,559185,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110869,558339,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110945,558301,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,110960,558332,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111000,558325,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111008,558166,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111020,559068,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111024,558202,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111035,558298,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111065,557667,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111072,558169,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111078,558298,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111088,557794,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111140,560834,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111142,558149,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111157,557510,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111168,560950,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111169,557785,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111189,558286,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111194,558155,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111203,558977,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111231,557516,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111240,557864,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111248,558284,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111261,557811,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111266,558154,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111269,558900,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111284,558063,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111298,558712,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111305,557476,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111321,558303,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111349,558079,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111358,557826,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111367,560093,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111368,558036,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111369,562262,?,0.0,,,0.58589,0.0
10660.0,Winterkoning,1.0,111377,562346,?,0.0,,,0.58589,0.0
10660.0,Winterkoning,1.0,111378,558481,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111391,561002,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111401,558001,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111412,558308,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111421,557391,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111421,558053,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111428,558135,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111439,560193,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111439,560751,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111446,558277,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111452,558008,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111463,558079,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111487,557840,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111487,558040,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111496,558277,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111506,559581,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111509,558087,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111512,558003,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111517,558124,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111550,558277,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111571,558009,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111615,558277,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111621,558013,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111623,557293,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111625,558062,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111641,559222,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111664,559139,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111672,558067,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111678,559544,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111678,563332,?,0.0,,,5.52621,0.0
10660.0,Winterkoning,1.0,111698,558259,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111739,557314,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111748,562762,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111753,558300,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111756,558060,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111761,559328,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111770,557933,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111773,563390,?,0.0,,,5.52621,0.0
10660.0,Winterkoning,1.0,111778,557265,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111790,559482,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111805,558030,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111806,558280,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111815,562891,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111827,559159,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111832,558209,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111834,557331,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111844,558244,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111853,557439,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111855,559245,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111857,558189,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111866,558152,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111869,562962,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111877,558009,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111881,559459,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111882,564653,?,0.0,,,2.14316,0.0
10660.0,Winterkoning,1.0,111903,558171,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111914,564457,?,0.0,,,4.01059,0.0
10660.0,Winterkoning,1.0,111917,557521,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111933,559188,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111934,564411,?,0.0,,,4.01059,0.0
10660.0,Winterkoning,1.0,111940,563430,?,0.0,,,5.52621,0.0
10660.0,Winterkoning,1.0,111945,557948,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111947,558118,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111958,557253,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111981,557568,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111982,563033,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,111992,557655,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112005,557846,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112014,567215,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112015,563112,?,0.0,,,0.66917,0.0
10660.0,Winterkoning,1.0,112018,558037,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112026,557890,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112030,559228,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112051,557986,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112062,557846,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112066,557811,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112080,557948,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112082,557656,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112101,559413,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112129,557752,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112133,557901,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112152,557842,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112159,567563,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112172,557626,,0.0,,,0.0,0.0
10660.0,Winterkoning,1.0,112176,557802,,0.0,,,0.0,0.0
