LANDSCHAP,EURING,CODE
1212, 4080,2
1212, 4100,3
1212, 4110,3
1212, 4210,3
1212, 4240,1
1212, 4290,1
1212, 4330,5
1212, 4500,1
1212, 4560,2
1212, 4590,5
1212, 4690,2
1212, 4700,2
1212, 4770,3
1212, 4820,2
1212, 4850,5
1212, 4930,2
1212, 5120,5
1212, 5170,4
1212, 5190,3
1212, 5200,5
1212, 5290,2
1212, 5320,2
1212, 5410,2
1212, 5460,2
1212, 5530,5
1212, 5540,5
1212, 5560,2
1212, 5750,2
1212, 5780,3
1212, 5820,1
1212, 5900,2
1212, 5910,2
1212, 5920,2
1212, 5927,2
1212, 6000,2
1212, 6050,5
1212, 6110,3
1212, 6150,2
1212, 6160,2
1212, 6240,3
1212, 6260,5
1212, 6270,3
1212, 6680,2
1212, 6700,1
1212, 6840,1
1212, 6870,2
1212, 7120,2
1212, 7240,1
1212, 7350,3
1212, 7440,3
1212, 7570,2
1212, 7610,2
1212, 7670,2
1212, 7680,3
1212, 7700,2
1212, 7780,3
1212, 7950,2
1212, 8310,3
1212, 8400,4
1212, 8410,5
1212, 8460,5
1212, 8480,3
1212, 8560,2
1212, 8630,2
1212, 8760,2
1212, 8830,5
1212, 8870,3
1212, 9720,3
1212, 9740,2
1212, 9760,1
1212, 9810,2
1212, 9920,1
1212,10010,2
1212,10050,3
1212,10090,1
1212,10110,1
1212,10171,2
1212,10190,3
1212,10201,1
1212,10500,5
1212,10660,1
1212,10840,1
1212,10990,1
1212,11030,2
1212,11040,2
1212,11060,2
1212,11210,1
1212,11220,2
1212,11370,3
1212,11390,2
1212,11460,2
1212,11860,2
1212,11870,1
1212,11980,2
1212,12000,2
1212,12020,2
1212,12200,2
1212,12260,2
1212,12360,2
1212,12370,2
1212,12380,2
1212,12420,5
1212,12430,1
1212,12500,1
1212,12510,1
1212,12530,3
1212,12590,2
1212,12600,2
1212,12740,2
1212,12750,2
1212,12760,1
1212,12770,1
1212,13070,2
1212,13080,2
1212,13110,1
1212,13120,1
1212,13140,1
1212,13150,2
1212,13350,2
1212,13430,3
1212,13490,2
1212,13640,3
1212,14370,1
1212,14400,2
1212,14420,1
1212,14540,1
1212,14610,1
1212,14620,1
1212,14640,1
1212,14790,2
1212,14860,2
1212,14870,2
1212,14900,2
1212,15080,2
1212,15150,3
1212,15200,3
1212,15230,5
1212,15390,1
1212,15490,1
1212,15600,2
1212,15630,2
1212,15671,1
1212,15673,1
1212,15720,2
1212,15820,1
1212,15910,1
1212,15980,1
1212,16360,1
1212,16380,1
1212,16400,2
1212,16490,2
1212,16530,2
1212,16540,1
1212,16600,2
1212,16630,2
1212,16660,2
1212,16680,2
1212,16790,2
1212,17100,2
1212,17170,2
1212,18570,2
1212,18660,4
1212,18770,1
1212,18820,4
1220,   70,2
1220,   90,1
1220,  100,2
1220,  120,3
1220,  720,2
1220,  950,3
1220,  980,4
1220, 1040,4
1220, 1190,2
1220, 1210,4
1220, 1220,2
1220, 1240,3
1220, 1310,5
1220, 1340,3
1220, 1440,3
1220, 1520,1
1220, 1590,2
1220, 1610,2
1220, 1620,1
1220, 1660,1
1220, 1670,2
1220, 1700,1
1220, 1710,2
1220, 1730,1
1220, 1780,2
1220, 1790,3
1220, 1820,2
1220, 1840,2
1220, 1860,1
1220, 1890,3
1220, 1910,3
1220, 1940,2
1220, 1960,4
1220, 1980,2
1220, 2030,1
1220, 2060,2
1220, 2180,2
1220, 2210,2
1220, 2250,1
1220, 2310,3
1220, 2380,2
1220, 2390,3
1220, 2430,5
1220, 2600,3
1220, 2610,3
1220, 2630,4
1220, 2670,2
1220, 2690,2
1220, 2870,2
1220, 3010,5
1220, 3040,2
1220, 3100,2
1220, 3200,3
1220, 3320,4
1220, 3580,2
1220, 3670,2
1220, 3700,2
1220, 3940,1
1220, 4070,2
1220, 4080,2
1220, 4100,3
1220, 4110,3
1220, 4210,3
1220, 4240,1
1220, 4290,1
1220, 4330,5
1220, 4500,1
1220, 4560,2
1220, 4590,5
1220, 4690,2
1220, 4700,2
1220, 4770,3
1220, 4820,2
1220, 4850,5
1220, 4930,2
1220, 5120,5
1220, 5170,4
1220, 5190,3
1220, 5200,5
1220, 5290,2
1220, 5320,2
1220, 5410,2
1220, 5460,2
1220, 5530,5
1220, 5540,5
1220, 5560,2
1220, 5750,2
1220, 5780,3
1220, 5820,1
1220, 5900,2
1220, 5910,2
1220, 5920,2
1220, 5927,2
1220, 6000,2
1220, 6050,5
1220, 6110,3
1220, 6150,2
1220, 6160,2
1220, 6240,3
1220, 6260,5
1220, 6270,3
1220, 6680,2
1220, 6700,1
1220, 6840,1
1220, 6870,2
1220, 7120,2
1220, 7240,1
1220, 7350,3
1220, 7440,3
1220, 7570,2
1220, 7610,2
1220, 7670,2
1220, 7680,3
1220, 7700,2
1220, 7780,3
1220, 7950,2
1220, 8310,3
1220, 8400,4
1220, 8410,5
1220, 8460,5
1220, 8480,3
1220, 8560,2
1220, 8630,2
1220, 8760,2
1220, 8830,5
1220, 8870,3
1220, 9720,3
1220, 9740,2
1220, 9760,1
1220, 9810,2
1220, 9920,1
1220,10010,2
1220,10050,3
1220,10090,1
1220,10110,1
1220,10171,2
1220,10190,3
1220,10201,1
1220,10500,5
1220,10660,1
1220,10840,1
1220,10990,1
1220,11030,2
1220,11040,2
1220,11060,2
1220,11210,1
1220,11220,2
1220,11370,3
1220,11390,2
1220,11460,2
1220,11860,2
1220,11870,1
1220,11980,2
1220,12000,2
1220,12020,2
1220,12200,2
1220,12260,2
1220,12360,2
1220,12370,2
1220,12380,2
1220,12420,5
1220,12430,1
1220,12500,1
1220,12510,1
1220,12530,3
1220,12590,2
1220,12600,2
1220,12740,2
1220,12750,2
1220,12760,1
1220,12770,1
1220,13070,2
1220,13080,2
1220,13110,1
1220,13120,1
1220,13140,1
1220,13150,2
1220,13350,2
1220,13430,3
1220,13490,2
1220,13640,3
1220,14370,1
1220,14400,2
1220,14420,1
1220,14540,1
1220,14610,1
1220,14620,1
1220,14640,1
1220,14790,2
1220,14860,2
1220,14870,2
1220,14900,2
1220,15080,2
1220,15150,3
1220,15200,3
1220,15230,5
1220,15390,1
1220,15490,1
1220,15600,2
1220,15630,2
1220,15671,1
1220,15673,1
1220,15720,2
1220,15820,1
1220,15910,1
1220,15980,1
1220,16360,1
1220,16380,1
1220,16400,2
1220,16490,2
1220,16530,2
1220,16540,1
1220,16600,2
1220,16630,2
1220,16660,2
1220,16680,2
1220,16790,2
1220,17100,2
1220,17170,2
1220,18570,2
1220,18660,4
1220,18770,1
1220,18820,4
1221,   70,2
1221,   90,1
1221,  100,2
1221,  120,3
1221,  720,2
1221,  950,3
1221,  980,4
1221, 1040,4
1221, 1190,2
1221, 1210,4
1221, 1220,2
1221, 1240,3
1221, 1310,5
1221, 1340,3
1221, 1440,3
1221, 1520,1
1221, 1590,2
1221, 1610,2
1221, 1620,1
1221, 1660,1
1221, 1670,2
1221, 1700,1
1221, 1710,2
1221, 1730,1
1221, 1780,2
1221, 1790,3
1221, 1820,2
1221, 1840,2
1221, 1860,1
1221, 1890,3
1221, 1910,3
1221, 1940,2
1221, 1960,4
1221, 1980,2
1221, 2030,1
1221, 2060,2
1221, 2180,2
1221, 2210,2
1221, 2250,1
1221, 2310,3
1221, 2380,2
1221, 2390,3
1221, 2430,5
1221, 2600,3
1221, 2610,3
1221, 2630,4
1221, 2670,2
1221, 2690,2
1221, 2870,2
1221, 3010,5
1221, 3040,2
1221, 3100,2
1221, 3200,3
1221, 3320,4
1221, 3580,2
1221, 3670,2
1221, 3670,3
1221, 3700,2
1221, 3940,1
1221, 4070,2
1221, 4080,2
1221, 4100,3
1221, 4110,3
1221, 4210,3
1221, 4240,1
1221, 4290,1
1221, 4330,5
1221, 4500,1
1221, 4560,2
1221, 4590,5
1221, 4690,2
1221, 4700,2
1221, 4770,3
1221, 4820,2
1221, 4850,5
1221, 4930,2
1221, 5120,5
1221, 5170,4
1221, 5190,3
1221, 5200,5
1221, 5290,2
1221, 5320,2
1221, 5410,2
1221, 5460,2
1221, 5530,5
1221, 5540,5
1221, 5560,2
1221, 5750,2
1221, 5780,3
1221, 5820,1
1221, 5900,2
1221, 5910,2
1221, 5920,2
1221, 5927,2
1221, 6000,2
1221, 6050,5
1221, 6110,3
1221, 6150,2
1221, 6160,2
1221, 6240,3
1221, 6260,5
1221, 6270,3
1221, 6680,2
1221, 6700,1
1221, 6840,1
1221, 6870,2
1221, 7120,2
1221, 7240,1
1221, 7350,3
1221, 7440,3
1221, 7570,2
1221, 7610,2
1221, 7670,2
1221, 7680,3
1221, 7700,2
1221, 7780,3
1221, 7950,2
1221, 8310,3
1221, 8400,4
1221, 8410,5
1221, 8460,5
1221, 8480,3
1221, 8560,2
1221, 8630,2
1221, 8760,2
1221, 8830,5
1221, 8870,3
1221, 9720,3
1221, 9740,2
1221, 9760,1
1221, 9810,2
1221, 9920,1
1221,10010,2
1221,10050,3
1221,10090,1
1221,10090,2
1221,10110,1
1221,10171,2
1221,10190,3
1221,10201,1
1221,10500,5
1221,10660,1
1221,10840,1
1221,10990,1
1221,11030,2
1221,11040,2
1221,11060,2
1221,11210,1
1221,11220,2
1221,11370,3
1221,11390,2
1221,11460,2
1221,11860,2
1221,11870,1
1221,11980,2
1221,12000,2
1221,12020,2
1221,12200,2
1221,12260,2
1221,12360,2
1221,12370,2
1221,12380,2
1221,12420,5
1221,12430,1
1221,12500,1
1221,12510,1
1221,12530,3
1221,12590,2
1221,12600,2
1221,12740,2
1221,12750,2
1221,12760,1
1221,12770,1
1221,13070,2
1221,13080,2
1221,13110,1
1221,13120,1
1221,13140,1
1221,13150,2
1221,13350,2
1221,13430,3
1221,13490,2
1221,13640,3
1221,14370,1
1221,14400,2
1221,14420,1
1221,14540,1
1221,14610,1
1221,14620,1
1221,14640,1
1221,14790,2
1221,14860,2
1221,14870,2
1221,14900,2
1221,15080,2
1221,15150,3
1221,15200,3
1221,15230,5
1221,15390,1
1221,15490,1
1221,15600,2
1221,15630,2
1221,15671,1
1221,15673,1
1221,15720,2
1221,15820,1
1221,15910,1
1221,15980,1
1221,16360,1
1221,16380,1
1221,16400,2
1221,16490,2
1221,16530,2
1221,16540,1
1221,16600,2
1221,16630,2
1221,16660,2
1221,16680,2
1221,16790,2
1221,17100,2
1221,17170,2
1221,18570,2
1221,18660,4
1221,18770,1
1221,18820,4
1222,   70,2
1222,   90,1
1222,  100,2
1222,  120,3
1222,  720,2
1222,  950,3
1222,  980,4
1222, 1040,4
1222, 1190,2
1222, 1210,4
1222, 1220,2
1222, 1240,3
1222, 1310,5
1222, 1340,3
1222, 1440,3
1222, 1520,1
1222, 1590,2
1222, 1610,2
1222, 1620,1
1222, 1660,1
1222, 1670,2
1222, 1700,1
1222, 1710,2
1222, 1730,1
1222, 1780,2
1222, 1790,3
1222, 1820,2
1222, 1840,2
1222, 1860,1
1222, 1890,3
1222, 1910,3
1222, 1940,2
1222, 1960,4
1222, 1980,2
1222, 2030,1
1222, 2060,2
1222, 2180,2
1222, 2210,2
1222, 2250,1
1222, 2310,3
1222, 2380,2
1222, 2390,3
1222, 2430,5
1222, 2600,3
1222, 2610,3
1222, 2630,4
1222, 2670,2
1222, 2690,2
1222, 2870,2
1222, 3010,5
1222, 3040,2
1222, 3100,2
1222, 3200,3
1222, 3320,4
1222, 3580,2
1222, 3670,2
1222, 3700,2
1222, 3940,1
1222, 4070,2
1222, 4080,2
1222, 4100,3
1222, 4110,3
1222, 4210,3
1222, 4240,1
1222, 4290,1
1222, 4330,5
1222, 4500,1
1222, 4560,2
1222, 4590,5
1222, 4690,2
1222, 4700,2
1222, 4770,3
1222, 4820,2
1222, 4850,5
1222, 4930,2
1222, 5120,5
1222, 5170,4
1222, 5190,3
1222, 5200,5
1222, 5290,2
1222, 5320,2
1222, 5410,2
1222, 5460,2
1222, 5530,5
1222, 5540,5
1222, 5560,2
1222, 5750,2
1222, 5780,3
1222, 5820,1
1222, 5900,2
1222, 5910,2
1222, 5920,2
1222, 5927,2
1222, 6000,2
1222, 6050,5
1222, 6110,3
1222, 6150,2
1222, 6160,2
1222, 6240,3
1222, 6260,5
1222, 6270,3
1222, 6680,2
1222, 6700,1
1222, 6840,1
1222, 6870,2
1222, 7120,2
1222, 7240,1
1222, 7350,3
1222, 7440,3
1222, 7570,2
1222, 7610,2
1222, 7670,2
1222, 7680,3
1222, 7700,2
1222, 7780,3
1222, 7950,2
1222, 8310,3
1222, 8400,4
1222, 8410,5
1222, 8460,5
1222, 8480,3
1222, 8560,2
1222, 8630,2
1222, 8760,2
1222, 8830,5
1222, 8870,3
1222, 9720,3
1222, 9740,2
1222, 9760,1
1222, 9810,2
1222, 9920,1
1222,10010,2
1222,10050,3
1222,10090,1
1222,10110,1
1222,10171,2
1222,10190,3
1222,10201,1
1222,10500,5
1222,10660,1
1222,10840,1
1222,10990,1
1222,11030,2
1222,11040,2
1222,11060,2
1222,11210,1
1222,11220,2
1222,11370,3
1222,11390,2
1222,11460,2
1222,11860,2
1222,11870,1
1222,11980,2
1222,12000,2
1222,12020,2
1222,12200,2
1222,12260,2
1222,12360,2
1222,12370,2
1222,12380,2
1222,12420,5
1222,12430,1
1222,12500,1
1222,12510,1
1222,12530,3
1222,12590,2
1222,12600,2
1222,12740,2
1222,12750,2
1222,12760,1
1222,12770,1
1222,13070,2
1222,13080,2
1222,13110,1
1222,13120,1
1222,13140,1
1222,13150,2
1222,13350,2
1222,13430,3
1222,13490,2
1222,13640,3
1222,14370,1
1222,14400,2
1222,14420,1
1222,14540,1
1222,14610,1
1222,14620,1
1222,14640,1
1222,14790,2
1222,14860,2
1222,14870,2
1222,14900,2
1222,15080,2
1222,15150,3
1222,15200,3
1222,15230,5
1222,15390,1
1222,15490,1
1222,15600,2
1222,15630,2
1222,15671,1
1222,15673,1
1222,15720,2
1222,15820,1
1222,15910,1
1222,15980,1
1222,16360,1
1222,16380,1
1222,16400,2
1222,16490,2
1222,16530,2
1222,16540,1
1222,16600,2
1222,16630,2
1222,16660,2
1222,16680,2
1222,16790,2
1222,17100,2
1222,17170,2
1222,18570,2
1222,18660,4
1222,18770,1
1222,18820,4
2000,   70,2
2000,   90,1
2000,  100,2
2000,  120,3
2000,  720,2
2000,  950,3
2000,  980,4
2000, 1040,4
2000, 1190,2
2000, 1210,4
2000, 1220,2
2000, 1240,3
2000, 1310,5
2000, 1340,3
2000, 1440,3
2000, 1520,1
2000, 1590,2
2000, 1610,2
2000, 1620,1
2000, 1660,1
2000, 1670,2
2000, 1700,1
2000, 1710,2
2000, 1730,1
2000, 1780,2
2000, 1790,3
2000, 1820,2
2000, 1840,2
2000, 1860,1
2000, 1890,3
2000, 1910,3
2000, 1940,2
2000, 1960,4
2000, 1980,2
2000, 2030,1
2000, 2060,2
2000, 2180,2
2000, 2210,2
2000, 2250,1
2000, 2310,3
2000, 2380,2
2000, 2390,3
2000, 2430,5
2000, 2600,3
2000, 2610,3
2000, 2630,4
2000, 2670,2
2000, 2690,2
2000, 2870,2
2000, 3010,5
2000, 3040,2
2000, 3100,2
2000, 3200,3
2000, 3320,4
2000, 3580,2
2000, 3670,3
2000, 3700,2
2000, 3940,1
2000, 4070,2
2000, 4080,2
2000, 4100,3
2000, 4110,3
2000, 4210,3
2000, 4240,1
2000, 4290,1
2000, 4330,5
2000, 4500,1
2000, 4560,2
2000, 4590,5
2000, 4690,2
2000, 4700,2
2000, 4770,3
2000, 4820,2
2000, 4850,5
2000, 4930,2
2000, 5120,5
2000, 5170,4
2000, 5190,3
2000, 5200,5
2000, 5290,2
2000, 5320,3
2000, 5410,2
2000, 5460,2
2000, 5530,5
2000, 5540,5
2000, 5560,2
2000, 5750,2
2000, 5780,3
2000, 5820,1
2000, 5900,2
2000, 5910,2
2000, 5920,2
2000, 5927,2
2000, 6000,2
2000, 6050,5
2000, 6110,3
2000, 6150,2
2000, 6160,2
2000, 6240,3
2000, 6260,5
2000, 6270,3
2000, 6680,2
2000, 6700,1
2000, 6840,1
2000, 6870,2
2000, 7120,2
2000, 7240,1
2000, 7350,3
2000, 7440,3
2000, 7570,2
2000, 7610,2
2000, 7670,2
2000, 7680,3
2000, 7700,2
2000, 7780,3
2000, 7950,2
2000, 8310,3
2000, 8400,4
2000, 8410,5
2000, 8460,5
2000, 8480,3
2000, 8560,2
2000, 8630,2
2000, 8760,2
2000, 8830,5
2000, 8870,3
2000, 9720,3
2000, 9740,2
2000, 9760,2
2000, 9810,2
2000, 9920,1
2000,10010,2
2000,10050,3
2000,10090,2
2000,10110,1
2000,10171,3
2000,10190,3
2000,10201,1
2000,10500,5
2000,10660,1
2000,10840,1
2000,10990,1
2000,11030,2
2000,11040,2
2000,11060,2
2000,11210,1
2000,11220,2
2000,11370,3
2000,11390,2
2000,11460,2
2000,11860,2
2000,11870,1
2000,11980,2
2000,12000,2
2000,12020,2
2000,12200,2
2000,12260,2
2000,12360,2
2000,12370,2
2000,12380,2
2000,12420,5
2000,12430,1
2000,12500,1
2000,12510,1
2000,12530,3
2000,12590,2
2000,12600,2
2000,12740,2
2000,12750,2
2000,12760,1
2000,12770,1
2000,13070,2
2000,13080,2
2000,13110,1
2000,13120,1
2000,13140,1
2000,13150,2
2000,13350,2
2000,13430,3
2000,13490,2
2000,13640,3
2000,14370,1
2000,14400,2
2000,14420,1
2000,14540,1
2000,14610,1
2000,14620,1
2000,14640,1
2000,14790,2
2000,14860,2
2000,14870,2
2000,14900,2
2000,15080,2
2000,15150,3
2000,15200,3
2000,15230,5
2000,15390,1
2000,15490,1
2000,15600,2
2000,15630,2
2000,15671,1
2000,15673,1
2000,15720,2
2000,15820,1
2000,15910,1
2000,15980,1
2000,16360,1
2000,16380,1
2000,16400,2
2000,16490,2
2000,16530,2
2000,16540,1
2000,16600,2
2000,16630,2
2000,16660,2
2000,16680,2
2000,16790,2
2000,17100,2
2000,17170,2
2000,18570,2
2000,18660,4
2000,18770,1
2000,18820,4
2100,   70,2
2100,   90,1
2100,  100,2
2100,  120,3
2100,  720,2
2100,  950,3
2100,  980,4
2100, 1040,4
2100, 1190,2
2100, 1210,4
2100, 1220,2
2100, 1240,3
2100, 1310,5
2100, 1340,3
2100, 1440,3
2100, 1520,1
2100, 1590,2
2100, 1610,2
2100, 1620,1
2100, 1660,1
2100, 1670,2
2100, 1700,1
2100, 1710,2
2100, 1730,1
2100, 1780,2
2100, 1790,3
2100, 1820,2
2100, 1840,2
2100, 1860,1
2100, 1890,3
2100, 1910,3
2100, 1940,2
2100, 1960,4
2100, 1980,2
2100, 2030,1
2100, 2060,2
2100, 2180,2
2100, 2210,2
2100, 2250,1
2100, 2310,3
2100, 2380,2
2100, 2390,3
2100, 2430,5
2100, 2600,3
2100, 2610,3
2100, 2630,4
2100, 2670,2
2100, 2690,2
2100, 2870,2
2100, 3010,5
2100, 3040,2
2100, 3100,2
2100, 3200,3
2100, 3320,4
2100, 3580,2
2100, 3670,3
2100, 3700,2
2100, 3940,1
2100, 4070,2
2100, 4080,2
2100, 4100,3
2100, 4110,3
2100, 4210,3
2100, 4240,1
2100, 4290,1
2100, 4330,5
2100, 4500,1
2100, 4560,2
2100, 4590,5
2100, 4690,2
2100, 4700,2
2100, 4770,3
2100, 4820,2
2100, 4850,5
2100, 4930,2
2100, 5120,5
2100, 5170,4
2100, 5190,3
2100, 5200,5
2100, 5290,2
2100, 5320,3
2100, 5410,2
2100, 5460,2
2100, 5530,5
2100, 5540,5
2100, 5560,2
2100, 5750,2
2100, 5780,3
2100, 5820,1
2100, 5900,2
2100, 5910,2
2100, 5920,2
2100, 5927,2
2100, 6000,2
2100, 6050,5
2100, 6110,3
2100, 6150,2
2100, 6160,2
2100, 6240,3
2100, 6260,5
2100, 6270,3
2100, 6680,2
2100, 6700,1
2100, 6840,1
2100, 6870,2
2100, 7120,2
2100, 7240,1
2100, 7350,3
2100, 7440,3
2100, 7570,2
2100, 7610,2
2100, 7670,2
2100, 7680,3
2100, 7700,2
2100, 7780,3
2100, 7950,2
2100, 8310,3
2100, 8400,4
2100, 8410,5
2100, 8460,5
2100, 8480,3
2100, 8560,2
2100, 8630,2
2100, 8760,2
2100, 8830,5
2100, 8870,3
2100, 9720,3
2100, 9740,2
2100, 9760,2
2100, 9810,2
2100, 9920,1
2100,10010,2
2100,10050,3
2100,10090,2
2100,10110,1
2100,10171,3
2100,10190,3
2100,10201,1
2100,10500,5
2100,10660,1
2100,10840,1
2100,10990,1
2100,11030,2
2100,11040,2
2100,11060,2
2100,11210,1
2100,11220,2
2100,11370,3
2100,11390,2
2100,11460,2
2100,11860,2
2100,11870,1
2100,11980,2
2100,12000,2
2100,12020,2
2100,12200,2
2100,12260,2
2100,12360,2
2100,12370,2
2100,12380,2
2100,12420,5
2100,12430,1
2100,12500,1
2100,12510,1
2100,12530,3
2100,12590,2
2100,12600,2
2100,12740,2
2100,12750,2
2100,12760,1
2100,12770,1
2100,13070,2
2100,13080,2
2100,13110,1
2100,13120,1
2100,13140,1
2100,13150,2
2100,13350,2
2100,13430,3
2100,13490,2
2100,13640,3
2100,14370,1
2100,14400,2
2100,14420,1
2100,14540,1
2100,14610,1
2100,14620,1
2100,14640,1
2100,14790,2
2100,14860,2
2100,14870,2
2100,14900,2
2100,15080,2
2100,15150,3
2100,15200,3
2100,15230,5
2100,15390,1
2100,15490,1
2100,15600,2
2100,15630,2
2100,15671,1
2100,15673,1
2100,15720,2
2100,15820,1
2100,15910,1
2100,15980,1
2100,16360,1
2100,16380,1
2100,16400,2
2100,16490,2
2100,16530,2
2100,16540,1
2100,16600,2
2100,16630,2
2100,16660,2
2100,16680,2
2100,16790,2
2100,17100,2
2100,17170,2
2100,18570,2
2100,18660,4
2100,18770,1
2100,18820,4
2200,   70,2
2200,   90,1
2200,  100,2
2200,  120,3
2200,  720,2
2200,  950,3
2200,  980,4
2200, 1040,4
2200, 1190,2
2200, 1210,4
2200, 1220,2
2200, 1240,3
2200, 1310,5
2200, 1340,3
2200, 1440,3
2200, 1520,1
2200, 1590,2
2200, 1610,2
2200, 1620,1
2200, 1660,1
2200, 1670,2
2200, 1700,1
2200, 1710,2
2200, 1730,1
2200, 1780,2
2200, 1790,3
2200, 1820,2
2200, 1840,2
2200, 1860,1
2200, 1890,3
2200, 1910,3
2200, 1940,2
2200, 1960,4
2200, 1980,2
2200, 2030,1
2200, 2060,2
2200, 2180,2
2200, 2210,2
2200, 2250,1
2200, 2310,3
2200, 2380,2
2200, 2390,3
2200, 2430,5
2200, 2600,3
2200, 2610,3
2200, 2630,4
2200, 2670,2
2200, 2690,2
2200, 2870,2
2200, 3010,5
2200, 3040,2
2200, 3100,2
2200, 3200,3
2200, 3320,4
2200, 3580,2
2200, 3670,3
2200, 3700,2
2200, 3940,1
2200, 4070,2
2200, 4080,2
2200, 4100,3
2200, 4110,3
2200, 4210,3
2200, 4240,1
2200, 4290,1
2200, 4330,5
2200, 4500,1
2200, 4560,2
2200, 4590,5
2200, 4690,2
2200, 4700,2
2200, 4770,3
2200, 4820,2
2200, 4850,5
2200, 4930,2
2200, 5120,5
2200, 5170,4
2200, 5190,3
2200, 5200,5
2200, 5290,2
2200, 5320,3
2200, 5410,2
2200, 5460,2
2200, 5530,5
2200, 5540,5
2200, 5560,2
2200, 5750,2
2200, 5780,3
2200, 5820,1
2200, 5900,2
2200, 5910,2
2200, 5920,2
2200, 5927,2
2200, 6000,2
2200, 6050,5
2200, 6110,3
2200, 6150,2
2200, 6160,2
2200, 6240,3
2200, 6260,5
2200, 6270,3
2200, 6680,2
2200, 6700,1
2200, 6840,1
2200, 6870,2
2200, 7120,2
2200, 7240,1
2200, 7350,3
2200, 7440,3
2200, 7570,2
2200, 7610,2
2200, 7670,2
2200, 7680,3
2200, 7700,2
2200, 7780,3
2200, 7950,2
2200, 8310,3
2200, 8400,4
2200, 8410,5
2200, 8460,5
2200, 8480,3
2200, 8560,2
2200, 8630,2
2200, 8760,2
2200, 8830,5
2200, 8870,3
2200, 9720,3
2200, 9740,2
2200, 9760,2
2200, 9810,2
2200, 9920,1
2200,10010,2
2200,10050,3
2200,10090,2
2200,10110,1
2200,10171,3
2200,10190,3
2200,10201,1
2200,10500,5
2200,10660,1
2200,10840,1
2200,10990,1
2200,11030,2
2200,11040,2
2200,11060,2
2200,11210,1
2200,11220,2
2200,11370,3
2200,11390,2
2200,11460,2
2200,11860,2
2200,11870,1
2200,11980,2
2200,12000,2
2200,12020,2
2200,12200,2
2200,12260,2
2200,12360,2
2200,12370,2
2200,12380,2
2200,12420,5
2200,12430,1
2200,12500,1
2200,12510,1
2200,12530,3
2200,12590,2
2200,12600,2
2200,12740,2
2200,12750,2
2200,12760,1
2200,12770,1
2200,13070,2
2200,13080,2
2200,13110,1
2200,13120,1
2200,13140,1
2200,13150,2
2200,13350,2
2200,13430,3
2200,13490,2
2200,13640,3
2200,14370,1
2200,14400,2
2200,14420,1
2200,14540,1
2200,14610,1
2200,14620,1
2200,14640,1
2200,14790,2
2200,14860,2
2200,14870,2
2200,14900,2
2200,15080,2
2200,15150,3
2200,15200,3
2200,15230,5
2200,15390,1
2200,15490,1
2200,15600,2
2200,15630,2
2200,15671,1
2200,15673,1
2200,15720,2
2200,15820,1
2200,15910,1
2200,15980,1
2200,16360,1
2200,16380,1
2200,16400,2
2200,16490,2
2200,16530,2
2200,16540,1
2200,16600,2
2200,16630,2
2200,16660,2
2200,16680,2
2200,16790,2
2200,17100,2
2200,17170,2
2200,18570,2
2200,18660,4
2200,18770,1
2200,18820,4
2210,   70,2
2210,   90,1
2210,  100,2
2210,  120,3
2210,  720,2
2210,  950,3
2210,  980,4
2210, 1040,4
2210, 1190,2
2210, 1210,4
2210, 1220,2
2210, 1240,3
2210, 1310,5
2210, 1340,3
2210, 1440,3
2210, 1520,1
2210, 1590,2
2210, 1610,2
2210, 1620,1
2210, 1660,1
2210, 1670,2
2210, 1700,1
2210, 1710,2
2210, 1730,1
2210, 1780,2
2210, 1790,3
2210, 1820,2
2210, 1840,2
2210, 1860,1
2210, 1890,3
2210, 1910,3
2210, 1940,2
2210, 1960,4
2210, 1980,2
2210, 2030,1
2210, 2060,2
2210, 2180,2
2210, 2210,2
2210, 2250,1
2210, 2310,3
2210, 2380,2
2210, 2390,3
2210, 2430,5
2210, 2600,3
2210, 2610,3
2210, 2630,4
2210, 2670,2
2210, 2690,2
2210, 2870,2
2210, 3010,5
2210, 3040,2
2210, 3100,2
2210, 3200,3
2210, 3320,4
2210, 3580,2
2210, 3670,3
2210, 3700,2
2210, 3940,1
2210, 4070,2
2210, 4080,2
2210, 4100,3
2210, 4110,3
2210, 4210,3
2210, 4240,1
2210, 4290,1
2210, 4330,5
2210, 4500,1
2210, 4560,2
2210, 4590,5
2210, 4690,2
2210, 4700,2
2210, 4770,3
2210, 4820,2
2210, 4850,5
2210, 4930,2
2210, 5120,5
2210, 5170,4
2210, 5190,3
2210, 5200,5
2210, 5290,2
2210, 5320,3
2210, 5410,2
2210, 5460,2
2210, 5530,5
